CU,Name,StageIn,Allocate,Exec,StageOut,Done
unit.000035,Euclidean_dist_5399_48583,N/A,174.50475502,174.509181976,544.372586966,661.287533045,657.90120101
unit.000036,Euclidean_dist_5399_53981,N/A,259.690927029,259.696990013,737.925806046,845.122117043,842.152054071
unit.000037,Euclidean_dist_5399_59379,N/A,263.069694042,263.076006889,743.677165985,858.262564898,855.471163988
unit.000038,Euclidean_dist_5399_64777,N/A,265.237817049,265.242990017,751.607028961,863.575354099,860.79580307
unit.000039,Euclidean_dist_5399_70175,N/A,185.887979031,185.89267993,585.541759968,700.512867928,697.196451902
unit.000040,Euclidean_dist_5399_75573,N/A,188.033655882,188.038395882,588.221132994,710.049052,707.556232929
unit.000041,Euclidean_dist_5399_80971,N/A,189.669389009,189.674031019,593.17484808,711.855078936,709.650077105
unit.000042,Euclidean_dist_5399_86369,N/A,192.815550089,192.81973505,597.99689889,715.938580036,713.059163094
unit.000043,Euclidean_dist_5399_91767,N/A,194.998298883,195.003181934,613.921878099,723.965063095,721.467833042
unit.000044,Euclidean_dist_5399_97165,N/A,202.795376062,202.870887041,633.290240049,743.881937027,741.766184092
unit.000045,Euclidean_dist_5399_102563,N/A,217.54250598,217.546571016,672.636029005,784.322841883,781.632771015
unit.000046,Euclidean_dist_5399_107961,N/A,245.582952023,246.088295937,246.092734098,368.341172934,364.967236996
unit.000047,Euclidean_dist_5399_113359,N/A,258.688302994,258.693083048,724.038775921,834.311414003,830.797461033
unit.000048,Euclidean_dist_5399_118757,N/A,271.24792695,271.254491091,781.013845921,900.466265917,897.674701929
unit.000049,Euclidean_dist_5399_124155,N/A,5.8949649334,5.90559101105,6.03109002113,126.490386963,123.725909948
unit.000050,Euclidean_dist_5399_129553,N/A,12.0327060223,12.0376451015,12.0420958996,134.7108109,132.021085024
unit.000051,Euclidean_dist_5399_134951,N/A,189.123147964,189.423284054,591.307081938,701.074435949,698.240259886
unit.000052,Euclidean_dist_5399_140349,N/A,108.086440086,108.090653896,349.449542999,468.970257044,465.815418959
unit.000053,Euclidean_dist_10797_10797,N/A,138.182033062,138.312357903,376.286663055,432.150744915,428.812149048
unit.000054,Euclidean_dist_10797_16195,N/A,164.369425058,164.373666048,485.255767107,596.985654116,593.785351038
unit.000055,Euclidean_dist_10797_21593,N/A,212.097042084,212.101644039,662.631330967,771.974654913,768.961532116
unit.000056,Euclidean_dist_10797_26991,N/A,190.553351879,190.557651043,594.549390078,710.128554106,707.589390039
unit.000057,Euclidean_dist_10797_32389,N/A,249.227560997,249.717459917,703.525336027,827.580215931,825.013514996
unit.000058,Euclidean_dist_10797_37787,N/A,5.88639497757,5.89708399773,6.02887010574,132.916837931,130.961571932
unit.000059,Euclidean_dist_10797_43185,N/A,50.4601860046,50.4665400982,126.161851883,237.756248951,234.382553101
unit.000060,Euclidean_dist_10797_48583,N/A,93.6970889568,93.7701079845,246.990001917,370.761028051,367.064222097
unit.000061,Euclidean_dist_10797_53981,N/A,115.324929953,115.329142094,354.786839962,465.607690096,463.715713978
unit.000062,Euclidean_dist_10797_59379,N/A,153.051506042,153.055629015,464.307528973,574.87447691,574.246562958
unit.000063,Euclidean_dist_10797_64777,N/A,173.245693922,173.311331987,543.639854908,666.117999077,663.186117887
unit.000064,Euclidean_dist_10797_70175,N/A,184.800920963,184.80708003,583.231565952,699.265188932,696.159815073
unit.000065,Euclidean_dist_10797_75573,N/A,196.088053942,196.092370033,620.345146894,749.719551086,746.972937107
unit.000066,Euclidean_dist_10797_80971,N/A,280.355876923,280.360718012,806.493359089,915.505678892,913.659051895
unit.000067,Euclidean_dist_10797_86369,N/A,10.9315960407,10.9382948875,10.9446210861,139.676392078,137.285908937
unit.000068,Euclidean_dist_10797_91767,N/A,73.4374010563,73.5703749657,230.412509918,343.414875984,339.605518103
unit.000069,Euclidean_dist_10797_97165,N/A,105.653424978,105.658153057,347.473336935,463.999490976,461.232666969
unit.000070,Euclidean_dist_10797_102563,N/A,5.93160796165,5.94208908081,6.04010391235,137.848814964,135.104002953
unit.000071,Euclidean_dist_10797_107961,N/A,163.298636913,163.302854061,482.900454044,595.780313015,592.772586107
unit.000072,Euclidean_dist_10797_113359,N/A,70.9260749817,70.9302659035,228.945910931,342.779845953,339.600374937
unit.000073,Euclidean_dist_10797_118757,N/A,73.568351984,73.5744709969,230.814583063,354.964560032,352.02996707
unit.000074,Euclidean_dist_10797_124155,N/A,74.6957659721,74.7006599903,237.718317032,352.452922106,349.677854061
unit.000075,Euclidean_dist_10797_129553,N/A,109.81291008,109.817082882,352.159058094,468.308554888,465.79063797
unit.000076,Euclidean_dist_10797_134951,N/A,41.1136329174,41.1182079315,121.724853039,247.792282104,245.071295023
unit.000077,Euclidean_dist_10797_140349,N/A,89.1067090034,89.1128718853,245.538887978,376.281227112,377.531419039
unit.000078,Euclidean_dist_16195_16195,N/A,114.928841114,115.318728924,353.278351068,409.6008811,406.701728106
unit.000079,Euclidean_dist_16195_21593,N/A,151.583507061,151.588243961,462.732386112,576.041218996,574.134887934
unit.000080,Euclidean_dist_16195_26991,N/A,172.869788885,172.943707943,543.624802113,665.510898113,662.161297083
unit.000081,Euclidean_dist_16195_32389,N/A,24.6019620895,24.6749250889,24.6791789532,149.932087898,146.659827948
unit.000082,Euclidean_dist_16195_37787,N/A,27.0167019367,27.0920529366,61.2907569408,181.1570189,178.376979113
unit.000083,Euclidean_dist_16195_43185,N/A,17.1598620415,17.1680788994,17.2006480694,144.171936035,141.536381006
unit.000084,Euclidean_dist_16195_48583,N/A,30.5286450386,30.5356230736,116.482250929,245.536691904,242.955866098
unit.000085,Euclidean_dist_16195_53981,N/A,35.8886659145,35.9635829926,117.569752932,228.934854031,226.340975046
unit.000086,Euclidean_dist_16195_59379,N/A,205.217091084,205.221663952,644.834352016,757.397209883,754.607584
unit.000087,Euclidean_dist_16195_64777,N/A,229.011226892,229.021291971,688.52671504,802.072431087,799.689862013
unit.000088,Euclidean_dist_16195_70175,N/A,121.647547007,121.656030893,358.171557903,470.347229004,467.658298016
unit.000089,Euclidean_dist_16195_75573,N/A,104.466399908,104.472605944,346.40000391,462.700711966,460.129445076
unit.000090,Euclidean_dist_16195_80971,N/A,86.5025229454,86.5066180229,242.267865896,362.43128109,359.020730972
unit.000091,Euclidean_dist_16195_86369,N/A,184.796027899,184.802978992,582.898207903,702.380871058,699.275469065
unit.000092,Euclidean_dist_16195_91767,N/A,185.743814945,185.74802804,583.734143019,693.645333052,690.871983051
unit.000093,Euclidean_dist_16195_97165,N/A,5.92323994637,5.93365311623,6.03786110878,118.574162006,116.489820004
unit.000094,Euclidean_dist_16195_102563,N/A,182.824847937,182.831396103,580.011976004,701.680305004,698.234141111
unit.000095,Euclidean_dist_16195_107961,N/A,5.90348100662,5.91455292702,6.03341007233,117.444865942,115.456079006
unit.000096,Euclidean_dist_16195_113359,N/A,5.94006204605,5.9484360218,6.04231095314,126.131683111,122.687568903
unit.000097,Euclidean_dist_16195_118757,N/A,16.0654599667,16.0717570782,16.0825529099,139.225122929,136.180963039
unit.000098,Euclidean_dist_16195_124155,N/A,183.704153061,183.708911896,581.016680002,710.1392591,707.552463055
unit.000099,Euclidean_dist_16195_129553,N/A,177.774960995,177.779896975,570.734467983,688.2879951,685.684715986
unit.000100,Euclidean_dist_16195_134951,N/A,250.451910973,250.984847069,710.122111082,815.83308506,812.728007078
unit.000101,Euclidean_dist_16195_140349,N/A,264.354016066,264.360658884,748.060986996,873.74356699,871.223712921
unit.000102,Euclidean_dist_21593_21593,N/A,277.026165962,277.030464888,799.046714067,854.649566889,851.414289951
unit.000103,Euclidean_dist_21593_26991,N/A,290.937051058,291.106664896,824.087446928,938.937488079,936.258332014
unit.000104,Euclidean_dist_21593_32389,N/A,52.6156640053,52.619756937,126.730721951,242.1736269,241.920505047
unit.000105,Euclidean_dist_21593_37787,N/A,61.5550029278,61.7420940399,132.069947004,254.098681927,250.735574007
unit.000106,Euclidean_dist_21593_43185,N/A,106.743844986,106.748681068,349.290859938,462.717549086,460.156075954
unit.000107,Euclidean_dist_21593_48583,N/A,62.5206279755,62.5251960754,132.509579897,252.441220045,249.002873898
unit.000108,Euclidean_dist_21593_53981,N/A,209.784322023,209.859118938,646.674496889,760.40516901,757.716217995
unit.000109,Euclidean_dist_21593_59379,N/A,204.125607967,204.13481307,636.977282047,752.848217964,750.120846033
unit.000110,Euclidean_dist_21593_64777,N/A,115.316642046,115.322896957,354.082963943,469.668606043,465.818196058
unit.000111,Euclidean_dist_21593_70175,N/A,211.006185055,211.010447979,661.291995049,770.238939047,766.915225029
unit.000112,Euclidean_dist_21593_75573,N/A,217.461534977,217.536494017,665.507450104,779.272238016,776.140409946
unit.000113,Euclidean_dist_21593_80971,N/A,218.759785891,218.763855934,682.788194895,795.728877068,793.421180964
unit.000114,Euclidean_dist_21593_86369,N/A,219.86680603,219.870883942,685.815501928,796.734011889,793.424643993
unit.000115,Euclidean_dist_21593_91767,N/A,133.376373053,133.537386894,364.638516903,482.896136999,480.33337903
unit.000116,Euclidean_dist_21593_97165,N/A,230.644362926,231.053024054,693.045694113,806.488960028,803.92750597
unit.000117,Euclidean_dist_21593_102563,N/A,237.808796883,238.732958078,695.356298923,806.482294083,803.937546015
unit.000118,Euclidean_dist_21593_107961,N/A,241.502434969,242.177803993,699.508785963,809.707149029,810.524672985
unit.000119,Euclidean_dist_21593_113359,N/A,246.079611063,246.094841003,700.879309893,828.084228992,826.069886923
unit.000120,Euclidean_dist_21593_118757,N/A,247.794317007,247.800586939,702.18729496,815.12649703,811.737251997
unit.000121,Euclidean_dist_21593_124155,N/A,252.571029902,252.724840879,710.132810116,823.246485949,820.56339407
unit.000122,Euclidean_dist_21593_129553,N/A,253.974234104,254.100831985,710.150480986,819.233329058,816.481657028
unit.000123,Euclidean_dist_21593_134951,N/A,256.192070007,256.354136944,715.943033934,824.081681013,821.632651091
unit.000124,Euclidean_dist_21593_140349,N/A,257.455111027,257.461203098,717.484191895,835.625063896,831.838793993
unit.000125,Euclidean_dist_26991_26991,N/A,259.642868042,259.69293499,724.049668074,784.191736937,781.655128956
unit.000126,Euclidean_dist_26991_32389,N/A,262.996097088,263.071829081,743.342303038,859.04390192,856.515470982
unit.000127,Euclidean_dist_26991_37787,N/A,264.358628035,264.364738941,749.699682951,864.409589052,861.826204062
unit.000128,Euclidean_dist_26991_43185,N/A,265.444586039,265.449179888,751.909631014,873.749949932,871.228240967
unit.000129,Euclidean_dist_26991_48583,N/A,267.50571394,267.510560989,757.401645899,866.115340948,862.873178959
unit.000130,Euclidean_dist_26991_53981,N/A,270.020293951,270.025288105,773.285830975,886.738224983,884.268258095
unit.000131,Euclidean_dist_26991_59379,N/A,272.467547894,275.826219082,784.196058035,903.706429005,900.962182045
unit.000132,Euclidean_dist_26991_64777,N/A,275.918855906,275.925266027,795.733342886,904.678694963,901.979491949
unit.000133,Euclidean_dist_26991_70175,N/A,277.182358027,277.187129974,800.120028019,908.198535919,906.109419107
unit.000134,Euclidean_dist_26991_75573,N/A,278.54288888,278.547755957,801.190438986,911.52602005,909.193309069
unit.000135,Euclidean_dist_26991_80971,N/A,280.732629061,280.737385035,808.217381954,929.541723967,927.016952038
unit.000136,Euclidean_dist_26991_86369,N/A,282.519179106,282.523369074,815.11789608,925.832022905,922.912527084
unit.000137,Euclidean_dist_26991_91767,N/A,287.720128059,287.724246979,815.249566078,925.428622961,922.934712887
unit.000138,Euclidean_dist_26991_97165,N/A,289.794569969,289.869132996,819.970149994,926.472743988,923.964977026
unit.000139,Euclidean_dist_26991_102563,N/A,90.363920927,90.439027071,245.556408882,362.589139938,359.023821115
unit.000140,Euclidean_dist_26991_107961,N/A,205.01065588,205.015397072,640.416846991,748.056565046,744.98071909
unit.000141,Euclidean_dist_26991_113359,N/A,99.1731600761,99.1779539585,306.091231108,422.358512878,421.598248005
unit.000142,Euclidean_dist_26991_118757,N/A,5.77756810188,5.78402996063,5.91687893867,120.519610882,121.592073917
unit.000143,Euclidean_dist_26991_124155,N/A,211.21230793,211.217178106,662.128010988,773.280033112,770.013616085
unit.000144,Euclidean_dist_26991_129553,N/A,217.534446955,217.540548086,665.944928885,781.008531094,779.592219114
unit.000145,Euclidean_dist_26991_134951,N/A,219.860168934,219.864837885,684.610377073,800.11559391,797.595765114
unit.000146,Euclidean_dist_26991_140349,N/A,220.858628988,220.863506079,688.292339087,799.042265892,796.560913086
unit.000147,Euclidean_dist_32389_32389,N/A,229.019198895,229.025532007,690.435226917,753.512789965,750.123964071
unit.000148,Euclidean_dist_32389_37787,N/A,147.110213995,147.114788055,441.997096062,552.269252062,549.35772109
unit.000149,Euclidean_dist_32389_43185,N/A,238.63081193,238.735055923,698.439434052,808.303569078,805.984797955
unit.000150,Euclidean_dist_32389_48583,N/A,155.027220011,155.032247066,466.439909935,587.746746063,585.566314936
unit.000151,Euclidean_dist_32389_53981,N/A,247.657236099,247.796411991,701.5508039,815.120053053,811.708995104
unit.000152,Euclidean_dist_32389_59379,N/A,249.018938065,249.035828114,703.120826006,815.243722916,811.765325069
unit.000153,Euclidean_dist_32389_64777,N/A,252.722722054,252.733839989,710.143544912,819.964318037,817.497041941
unit.000154,Euclidean_dist_32389_70175,N/A,255.305691004,255.506791115,711.860630035,834.740227938,831.817993879
unit.000155,Euclidean_dist_32389_75573,N/A,256.351932049,256.358423948,716.578761101,829.422940016,827.12480402
unit.000156,Euclidean_dist_32389_80971,N/A,258.557287931,258.56210494,719.994069099,847.329371929,844.257803917
unit.000157,Euclidean_dist_32389_86369,N/A,177.060590982,177.065006018,567.623115063,682.783744097,679.52799511
unit.000158,Euclidean_dist_32389_91767,N/A,178.86668396,178.87134099,574.382148027,699.969571114,696.13292098
unit.000159,Euclidean_dist_32389_97165,N/A,279.26239109,279.267041922,801.893311024,907.685116053,905.093487024
unit.000160,Euclidean_dist_32389_102563,N/A,266.398309946,266.403492928,752.71351099,860.498184919,858.751451015
unit.000161,Euclidean_dist_32389_107961,N/A,268.547014952,268.551976919,770.243364096,881.629014015,878.378313065
unit.000162,Euclidean_dist_32389_113359,N/A,271.243197918,271.249979973,779.27670002,888.67196393,886.448337078
unit.000163,Euclidean_dist_32389_118757,N/A,275.824193001,275.830249071,784.327673912,902.755063057,899.915631056
unit.000164,Euclidean_dist_32389_124155,N/A,275.923218012,275.929363012,796.738447905,902.201504946,899.918467999
unit.000165,Euclidean_dist_32389_129553,N/A,278.28689003,278.291203976,800.485445023,913.430000067,910.353755951
unit.000166,Euclidean_dist_32389_134951,N/A,279.470952034,279.475135088,806.480057001,910.623442888,908.17357707
unit.000167,Euclidean_dist_32389_140349,N/A,281.935599089,281.940705061,808.587894917,921.019119024,917.735744953
unit.000168,Euclidean_dist_37787_37787,N/A,287.6449821,287.718098879,815.130772114,873.668124914,871.250844955
unit.000169,Euclidean_dist_37787_43185,N/A,289.013273001,289.019484997,819.243088961,924.425079107,921.886876106
unit.000170,Euclidean_dist_37787_48583,N/A,79.6942939758,79.6985089779,237.79596591,359.285079956,357.810383081
unit.000171,Euclidean_dist_37787_53981,N/A,24.8152799606,24.8236999512,24.8280909061,144.56063199,141.55991888
unit.000172,Euclidean_dist_37787_59379,N/A,120.775382996,121.651848078,357.70113492,485.250096083,482.444739103
unit.000173,Euclidean_dist_37787_64777,N/A,192.14034009,192.144537926,597.393481016,710.15494895,707.5860641
unit.000174,Euclidean_dist_37787_70175,N/A,194.284390926,194.288569927,608.904524088,719.988698006,717.221806049
unit.000175,Euclidean_dist_37787_75573,N/A,35.9615559578,35.9676189423,117.89724803,231.624886036,234.270014048
unit.000176,Euclidean_dist_37787_80971,N/A,77.2573840618,77.2622160912,237.762892962,350.243643045,347.640372038
unit.000177,Euclidean_dist_37787_86369,N/A,290.001220942,290.006136894,823.250938892,935.757742882,933.157859087
unit.000178,Euclidean_dist_37787_91767,N/A,40.2455708981,40.2496879101,121.681689024,237.751791,234.319741964
unit.000179,Euclidean_dist_37787_97165,N/A,78.6489810944,78.6542289257,237.774003029,348.179986954,345.85875988
unit.000180,Euclidean_dist_37787_102563,N/A,51.5385150909,51.542691946,126.164113045,254.577702999,251.83551693
unit.000181,Euclidean_dist_37787_107961,N/A,141.667131901,141.843815088,406.894625902,524.056629896,523.252665043
unit.000182,Euclidean_dist_37787_113359,N/A,54.5825600624,54.5908169746,127.773201942,256.349838972,252.843656063
unit.000183,Euclidean_dist_37787_118757,N/A,5.95052504539,5.95910310745,6.04481196404,135.171341896,133.05447197
unit.000184,Euclidean_dist_37787_124155,N/A,191.889724016,191.894525051,596.990767002,724.045418978,721.453404903
unit.000185,Euclidean_dist_37787_129553,N/A,59.2245140076,59.2285780907,128.428976059,247.397977114,245.071764946
unit.000186,Euclidean_dist_37787_134951,N/A,60.3326320648,60.336867094,128.476944923,245.560857058,242.981537104
unit.000187,Euclidean_dist_37787_140349,N/A,54.5777380466,54.5846641064,127.746371984,237.800328016,234.403528929
unit.000188,Euclidean_dist_43185_43185,N/A,63.8146820068,63.8194561005,134.784796953,191.073959112,188.577408075
unit.000189,Euclidean_dist_43185_48583,N/A,64.7694749832,64.7736060619,149.937516928,259.735264063,259.301523924
unit.000190,Euclidean_dist_43185_53981,N/A,68.6863479614,68.7592799664,191.07834506,311.128752947,308.588228941
unit.000191,Euclidean_dist_43185_59379,N/A,68.8982069492,68.9044110775,228.917263031,333.546855927,330.102572918
unit.000192,Euclidean_dist_43185_64777,N/A,70.005245924,70.0114040375,228.939235926,347.029033899,344.810946941
unit.000193,Euclidean_dist_43185_70175,N/A,202.868861914,202.874929905,633.62451005,752.207762003,749.069854021
unit.000194,Euclidean_dist_43185_75573,N/A,289.009098053,289.015356064,815.65249896,930.976617098,928.057430029
unit.000195,Euclidean_dist_43185_80971,N/A,14.9979929924,15.0085589886,15.0128910542,143.182327986,140.508461952
unit.000196,Euclidean_dist_43185_86369,N/A,75.6113810539,75.6175570488,237.735858917,355.391791105,352.02670908
unit.000197,Euclidean_dist_43185_91767,N/A,108.672544003,108.746222019,352.145699978,468.579366922,465.763530016
unit.000198,Euclidean_dist_43185_97165,N/A,140.506309986,140.601089954,401.542304039,513.620609045,510.717408895
unit.000199,Euclidean_dist_43185_102563,N/A,128.584103107,128.754584074,359.526941061,471.234407902,468.674700975
unit.000200,Euclidean_dist_43185_107961,N/A,178.150789022,178.155126095,574.248786926,685.810120106,682.613709927
unit.000201,Euclidean_dist_43185_113359,N/A,83.0585510731,83.0647089481,239.859832048,357.651757956,355.15770793
unit.000202,Euclidean_dist_43185_118757,N/A,29.3115549088,29.3176488876,115.772567034,228.901937008,226.319525003
unit.000203,Euclidean_dist_43185_124155,N/A,188.240222931,188.245007992,590.16336894,703.790010929,700.324269056
unit.000204,Euclidean_dist_43185_129553,N/A,193.21173811,193.215862989,601.277899981,718.028388977,715.119215965
unit.000205,Euclidean_dist_43185_134951,N/A,31.6352689266,31.6419069767,117.490415096,229.590662003,227.384244919
unit.000206,Euclidean_dist_43185_140349,N/A,169.51680994,169.520992041,524.061067104,640.438950062,637.518762112
unit.000207,Euclidean_dist_48583_48583,N/A,180.383205891,180.387424946,575.892155886,633.285794973,630.557979107
unit.000208,Euclidean_dist_48583_53981,N/A,238.63950491,238.737153053,699.270785093,808.990885973,810.52314806
unit.000209,Euclidean_dist_48583_59379,N/A,266.405515909,266.409651041,753.51812005,865.187848091,861.836133003
unit.000210,Euclidean_dist_48583_64777,N/A,42.0353720188,42.0401721001,126.135946989,237.767349005,234.341027021
unit.000211,Euclidean_dist_48583_70175,N/A,63.6083340645,63.6133151054,134.282285929,250.126308918,247.992065907
unit.000212,Euclidean_dist_48583_75573,N/A,5.76892805099,5.77539801598,5.88235902786,126.159409046,122.664124012
unit.000213,Euclidean_dist_48583_80971,N/A,270.027285099,270.031383991,775.96134305,886.662796021,884.27849102
unit.000214,Euclidean_dist_48583_86369,N/A,55.8732481003,55.8773860931,128.320362091,239.852092981,237.518519878
unit.000215,Euclidean_dist_48583_91767,N/A,58.9328920841,58.9389588833,128.379190922,246.539278984,244.018979073
unit.000216,Euclidean_dist_48583_97165,N/A,179.957412958,179.962146044,575.320388079,684.604918003,681.591250896
unit.000217,Euclidean_dist_48583_102563,N/A,218.752976894,218.757791042,681.76753211,801.423189878,798.646563053
unit.000218,Euclidean_dist_48583_107961,N/A,38.0330839157,38.1069979668,119.506716013,249.415463924,247.924669027
unit.000219,Euclidean_dist_48583_113359,N/A,27.0899689198,27.0961890221,66.7094171047,180.630714893,177.362457991
unit.000220,Euclidean_dist_48583_118757,N/A,66.022026062,66.0268349648,180.63618803,292.137029886,295.08653307
unit.000221,Euclidean_dist_48583_124155,N/A,110.914124966,110.921108007,352.161231041,462.745276928,460.18434906
unit.000222,Euclidean_dist_48583_129553,N/A,81.1587889194,81.163465023,238.730861902,355.830013037,353.103940964
unit.000223,Euclidean_dist_48583_134951,N/A,168.424344063,168.429205894,513.625093937,626.663628101,624.05871892
unit.000224,Euclidean_dist_48583_140349,N/A,179.24247098,179.315963984,574.881015062,688.893342018,686.736828089
unit.000225,Euclidean_dist_53981_53981,N/A,100.479823112,100.485958099,311.132989883,368.330709934,364.939770937
unit.000226,Euclidean_dist_53981_59379,N/A,106.536099911,106.611296892,348.041563034,462.740992069,460.151520014
unit.000227,Euclidean_dist_53981_64777,N/A,5.96744203568,5.97608208656,6.06714606285,128.761135101,126.111114979
unit.000228,Euclidean_dist_53981_70175,N/A,76.7129728794,76.7176918983,237.747332096,356.304471016,353.076805115
unit.000229,Euclidean_dist_53981_75573,N/A,79.0244569778,79.0291659832,237.789454937,346.39557004,343.767693996
unit.000230,Euclidean_dist_53981_80971,N/A,126.340921879,126.689094067,358.5067029,483.948420048,481.429608107
unit.000231,Euclidean_dist_53981_86369,N/A,80.7841260433,80.7886528969,238.645162106,353.24681592,349.70147109
unit.000232,Euclidean_dist_53981_91767,N/A,144.3567729,144.564820051,414.994695902,543.646579981,541.070210934
unit.000233,Euclidean_dist_53981_97165,N/A,5.74140191078,5.74945092201,5.76242494583,115.363890886,113.321666002
unit.000234,Euclidean_dist_53981_102563,N/A,5.74738907814,5.75586104393,5.81583690643,114.804483891,111.275441885
unit.000235,Euclidean_dist_53981_107961,N/A,5.75789308548,5.76674389839,5.8551440239,142.777292967,140.497869968
unit.000236,Euclidean_dist_53981_113359,N/A,5.79275488853,5.80396008492,5.99107599258,113.75624609,111.274629116
unit.000237,Euclidean_dist_53981_118757,N/A,5.78609800339,5.79505705833,5.95492696762,140.596868038,138.405137062
unit.000238,Euclidean_dist_53981_124155,N/A,5.80175805092,5.81074905396,6.00818395615,140.128673077,137.271775007
unit.000239,Euclidean_dist_53981_129553,N/A,5.83332896233,5.84202694893,6.01470088959,131.179522991,128.814795017
unit.000240,Euclidean_dist_53981_134951,N/A,5.8398900032,5.8506128788,6.01765489578,119.456037998,121.532592058
unit.000241,Euclidean_dist_53981_140349,N/A,5.8484749794,5.86137199402,6.01999211311,127.742532969,124.760808945
unit.000242,Euclidean_dist_59379_59379,N/A,5.86775398254,5.87593793869,6.02440690994,61.2885758877,58.6995179653
unit.000243,Euclidean_dist_59379_64777,N/A,101.605998039,101.61016202,334.786359072,447.672667027,445.096409082
unit.000244,Euclidean_dist_59379_70175,N/A,83.0626690388,83.0688250065,239.883363008,351.11391902,348.638164043
unit.000245,Euclidean_dist_59379_75573,N/A,203.935774088,203.939932108,634.295136929,743.337860107,740.750416994
unit.000246,Euclidean_dist_59379_80971,N/A,108.297503948,108.302304029,349.852766037,476.854243994,478.299917936
unit.000247,Euclidean_dist_59379_86369,N/A,5.96113395691,5.96958708763,6.05665802956,128.308551073,125.012285948
unit.000248,Euclidean_dist_59379_91767,N/A,5.91196393967,5.92529201508,6.0356259346,129.291456938,126.085504055
unit.000249,Euclidean_dist_59379_97165,N/A,95.9697248936,95.9758970737,259.740660906,377.815455914,377.562042952
