CU,Name,New,StageIn,Allocate,Exec,StageOut,Done,Read,Exec,Write
unit.000000,Mapper-0-1,N/A,0.552,N/A,0.867,13.667,13.668,0.023339,3.820823,0.003982

unit.000001,Mapper-0-2,N/A,0.543,N/A,0.774,13.658,13.66,0.024753,3.822088,0.00694

unit.000002,Mapper-0-3,N/A,0.599,N/A,1.373,13.754,13.756,0.025697,3.861995,0.004533

unit.000003,Mapper-0-4,N/A,0.597,N/A,1.354,13.752,13.753,0.025898,4.090229,0.004124

unit.000004,Mapper-0-5,N/A,0.574,N/A,1.116,13.714,13.716,0.022,3.970316,0.003775

unit.000005,Mapper-0-6,N/A,0.519,N/A,0.566,9.611,9.613,0.027452,3.831226,0.004976

unit.000006,Mapper-0-7,N/A,0.62,N/A,1.709,13.784,13.785,0.022152,3.961003,0.003692

unit.000007,Mapper-0-8,N/A,0.606,N/A,1.472,13.762,13.764,0.023165,3.933239,0.007041

unit.000008,Mapper-0-9,N/A,0.536,N/A,0.711,13.651,13.652,0.024885,3.99607,0.003804

unit.000009,Mapper-0-10,N/A,0.525,N/A,0.616,9.625,9.627,0.027348,3.950227,0.003803

unit.000010,Mapper-0-11,N/A,0.572,N/A,1.098,13.704,13.706,0.022702,3.881608,0.003887

unit.000011,Mapper-0-12,N/A,0.554,N/A,0.891,13.669,13.671,0.023302,3.878978,0.003877

unit.000012,Mapper-0-13,N/A,0.557,N/A,0.937,13.679,13.68,0.023547,3.885289,0.003918

unit.000013,Mapper-0-14,N/A,0.56,N/A,0.956,13.682,13.683,0.023293,3.842349,0.004061

unit.000014,Mapper-0-15,N/A,0.562,N/A,0.975,13.684,13.686,0.023439,3.873643,0.003878

unit.000015,Mapper-0-16,N/A,0.563,N/A,0.984,13.685,13.687,0.024411,3.93287,0.003942

unit.000016,Mapper-0-17,N/A,0.564,N/A,0.993,13.687,13.695,0.023331,3.847193,0.003855

unit.000017,Mapper-0-18,N/A,0.567,N/A,1.024,13.695,13.697,0.022746,3.85497,0.003755

unit.000018,Mapper-0-19,N/A,0.569,N/A,1.051,13.699,13.701,0.022082,3.837531,0.006736

unit.000019,Mapper-0-20,N/A,0.571,N/A,1.089,13.702,13.704,0.0218,3.938154,0.003795

unit.000020,Mapper-0-21,N/A,0.573,N/A,1.107,13.705,13.714,0.022014,3.88145,0.003953

unit.000021,Mapper-0-22,N/A,0.575,N/A,1.127,13.714,13.716,0.021932,3.899482,0.003803

unit.000022,Mapper-0-23,N/A,0.578,N/A,1.155,13.717,13.72,0.022074,3.845029,0.003743

unit.000023,Mapper-0-24,N/A,0.581,N/A,1.174,13.72,13.722,0.021968,3.946069,0.005281

unit.000024,Mapper-0-25,N/A,0.583,N/A,1.217,13.723,13.725,0.022204,3.94731,0.004053

unit.000025,Mapper-0-26,N/A,0.584,N/A,1.237,13.725,13.728,0.025812,3.925148,0.00385

unit.000026,Mapper-0-27,N/A,0.582,N/A,1.184,13.722,13.724,0.021976,3.845753,0.003689

unit.000027,Mapper-0-28,N/A,0.567,N/A,1.033,13.696,13.698,0.023175,3.890014,0.00389

unit.000028,Mapper-0-29,N/A,0.586,N/A,1.255,13.728,13.733,0.025744,3.825036,0.00364

unit.000029,Mapper-0-30,N/A,0.588,N/A,1.275,13.733,13.735,0.025843,3.824039,0.004211

unit.000030,Mapper-0-31,N/A,0.591,N/A,1.294,13.736,13.737,0.025656,3.861977,0.004354

unit.000031,Mapper-0-32,N/A,0.594,N/A,1.322,13.739,13.741,0.026509,4.01586,0.003949

unit.000032,Mapper-0-33,N/A,0.596,N/A,1.345,13.742,13.744,0.025741,3.853854,0.004036

unit.000033,Mapper-0-34,N/A,0.598,N/A,1.364,13.752,13.754,0.02561,3.83959,0.007728

unit.000034,Mapper-0-35,N/A,0.601,N/A,1.383,13.755,13.756,0.025736,3.963732,0.004215

unit.000035,Mapper-0-36,N/A,0.603,N/A,1.413,13.757,13.759,0.023621,3.948044,0.00353

unit.000036,Mapper-0-37,N/A,0.605,N/A,1.432,13.76,13.762,0.023563,3.99061,0.003741

unit.000037,Mapper-0-38,N/A,0.609,N/A,1.506,13.765,13.767,0.023645,3.950944,0.003605

unit.000038,Mapper-0-39,N/A,0.611,N/A,1.57,13.768,13.771,0.023671,3.98146,0.005923

unit.000039,Mapper-0-40,N/A,0.613,N/A,1.625,13.771,13.774,0.022746,3.963523,0.006045

unit.000040,Mapper-0-41,N/A,0.616,N/A,1.651,13.775,13.782,0.027424,3.893375,0.003719

unit.000041,Mapper-0-42,N/A,0.617,N/A,1.662,13.776,13.783,0.023584,3.922037,0.00374

unit.000042,Mapper-0-43,N/A,0.619,N/A,1.674,13.783,13.785,0.025452,3.963486,0.003667

unit.000043,Mapper-0-44,N/A,0.556,N/A,0.927,13.672,13.678,0.023229,3.89846,0.010799

unit.000044,Mapper-0-45,N/A,0.558,N/A,0.947,13.68,13.681,0.023298,3.925233,0.003764

unit.000045,Mapper-0-46,N/A,0.561,N/A,0.966,13.682,13.684,0.02321,3.752952,0.003774

unit.000046,Mapper-0-47,N/A,0.546,N/A,0.812,13.661,13.663,0.023792,3.868641,0.004566

unit.000047,Mapper-0-48,N/A,0.583,N/A,1.227,13.725,13.727,0.022163,3.925687,0.003795

unit.000048,Mapper-0-49,N/A,0.539,N/A,0.738,13.654,13.655,0.024793,3.922206,0.004986

unit.000049,Mapper-0-50,N/A,0.579,N/A,1.164,13.72,13.721,0.021145,3.914236,0.009048

unit.000050,Mapper-0-51,N/A,0.577,N/A,1.146,13.717,13.718,0.021951,3.846622,0.004143

unit.000051,Mapper-0-52,N/A,0.538,N/A,0.729,13.653,13.655,0.024802,4.078981,0.003693

unit.000052,Mapper-0-53,N/A,0.57,N/A,1.071,13.701,13.703,0.021773,3.933819,0.003744

unit.000053,Mapper-0-54,N/A,0.568,N/A,1.042,13.698,13.7,0.02188,4.008153,0.004044

