CU,Name,New,StageIn,Allocate,Exec,StageOut,Done,Read,Exec,Write
unit.000000,Mapper-0-1,N/A,0.582,N/A,1.591,14.544,14.546,0.024588,4.179175,0.004044

unit.000001,Mapper-0-2,N/A,0.589,N/A,1.648,14.549,14.55,0.024565,3.969585,0.004362

unit.000002,Mapper-0-3,N/A,0.589,N/A,1.657,14.549,14.551,0.024583,3.933823,0.0037

unit.000003,Mapper-0-4,N/A,0.519,N/A,0.713,14.49,14.492,0.033345,3.803073,0.004924

unit.000004,Mapper-0-5,N/A,0.593,N/A,1.686,14.552,14.554,0.027783,3.928243,0.003733

unit.000005,Mapper-0-6,N/A,0.535,N/A,0.882,15.575,15.577,0.028034,4.701828,0.004169

unit.000006,Mapper-0-7,N/A,0.542,N/A,0.948,14.51,14.512,0.027773,3.843286,0.004273

unit.000007,Mapper-0-8,N/A,0.522,N/A,0.731,14.493,14.495,0.033418,3.82434,0.004479

unit.000008,Mapper-0-9,N/A,0.602,N/A,1.761,14.563,14.565,0.024701,3.974836,0.007241

unit.000009,Mapper-0-10,N/A,0.511,N/A,0.673,14.486,14.488,0.033207,3.879389,0.010132

unit.000010,Mapper-0-11,N/A,0.59,N/A,1.666,14.551,14.553,0.026976,3.959568,0.003825

unit.000011,Mapper-0-12,N/A,0.536,N/A,0.892,14.505,14.506,0.027882,4.279808,0.003804

unit.000012,Mapper-0-13,N/A,0.539,N/A,0.91,15.577,15.58,0.027739,3.912326,0.003865

unit.000013,Mapper-0-14,N/A,0.541,N/A,0.929,14.509,14.511,0.027879,3.916337,0.00391

unit.000014,Mapper-0-15,N/A,0.544,N/A,0.968,15.58,15.581,0.039127,4.616461,0.003837

unit.000015,Mapper-0-16,N/A,0.547,N/A,0.996,14.512,14.514,0.027784,4.005727,0.004485

unit.000016,Mapper-0-17,N/A,0.548,N/A,1.015,15.581,15.582,0.027944,4.598348,0.004006

unit.000017,Mapper-0-18,N/A,0.551,N/A,1.035,14.517,14.518,0.024564,3.939388,0.006022

unit.000018,Mapper-0-19,N/A,0.553,N/A,1.065,14.519,14.521,0.025816,3.870599,0.003963

unit.000019,Mapper-0-20,N/A,0.556,N/A,1.091,14.522,14.523,0.024714,3.88976,0.004258

unit.000020,Mapper-0-21,N/A,0.56,N/A,1.119,14.524,14.527,0.024717,3.885779,0.007938

unit.000021,Mapper-0-22,N/A,0.562,N/A,1.255,14.528,14.529,0.024712,3.90262,0.004175

unit.000022,Mapper-0-23,N/A,0.565,N/A,1.305,14.531,14.532,0.024772,3.880809,0.003804

unit.000023,Mapper-0-24,N/A,0.567,N/A,1.359,15.586,15.587,0.024781,3.925429,0.003934

unit.000024,Mapper-0-25,N/A,0.571,N/A,1.386,14.536,14.538,0.024714,3.941705,0.003813

unit.000025,Mapper-0-26,N/A,0.568,N/A,1.367,14.535,14.537,0.023746,3.912148,0.003805

unit.000026,Mapper-0-27,N/A,0.575,N/A,1.418,14.539,14.54,0.024886,3.866981,0.004267

unit.000027,Mapper-0-28,N/A,0.574,N/A,1.409,14.538,14.541,0.023261,3.889524,0.004091

unit.000028,Mapper-0-29,N/A,0.576,N/A,1.427,14.541,14.544,0.024832,4.13751,0.003846

unit.000029,Mapper-0-30,N/A,0.579,N/A,1.452,15.589,15.591,0.0263,4.46601,0.003905

unit.000030,Mapper-0-31,N/A,0.581,N/A,1.562,14.544,14.545,0.024803,3.960347,0.003752

unit.000031,Mapper-0-32,N/A,0.585,N/A,1.619,15.592,15.594,0.024866,4.24235,0.00407

