CU,Name,New,StageIn,Allocate,Exec,StageOut,Done,Read,Exec,Write
unit.000000,Mapper-0-1,N/A,0.982,N/A,1.19,12.368,12.369,0.025139,0.987474,0.001645

unit.000001,Mapper-0-2,N/A,1.276,N/A,6.351,16.84,16.843,0.036299,0.968086,0.002032

unit.000002,Mapper-0-3,N/A,1.223,N/A,4.746,14.661,14.664,0.034324,0.955852,0.001994

unit.000003,Mapper-0-4,N/A,1.083,N/A,2.283,12.429,12.431,0.033972,0.964076,0.001691

unit.000004,Mapper-0-5,N/A,1.085,N/A,2.328,12.432,12.434,0.033623,1.000075,0.001726

unit.000005,Mapper-0-6,N/A,1.087,N/A,2.379,13.464,13.467,0.035298,0.979388,0.001691

unit.000006,Mapper-0-7,N/A,1.09,N/A,2.488,12.437,12.439,0.034003,0.946423,0.002072

unit.000007,Mapper-0-8,N/A,1.092,N/A,2.517,12.44,12.442,0.034347,0.960812,0.001599

unit.000008,Mapper-0-9,N/A,1.094,N/A,2.577,12.443,12.445,0.034397,0.997877,0.002787

unit.000009,Mapper-0-10,N/A,1.096,N/A,2.636,13.467,13.469,0.026956,0.98718,0.001695

unit.000010,Mapper-0-11,N/A,1.098,N/A,2.663,13.47,13.472,0.027124,1.021969,0.001741

unit.000011,Mapper-0-12,N/A,1.099,N/A,2.687,13.473,13.476,0.027162,1.020861,0.001734

unit.000012,Mapper-0-13,N/A,1.103,N/A,2.751,14.564,14.567,0.026095,1.017029,0.001782

unit.000013,Mapper-0-14,N/A,1.106,N/A,2.799,13.482,13.483,0.027163,0.990295,0.001928

unit.000014,Mapper-0-15,N/A,1.109,N/A,2.864,13.485,13.487,0.02769,1.0119,0.001699

unit.000015,Mapper-0-16,N/A,1.111,N/A,2.901,13.487,13.489,0.012925,0.974649,0.001754

unit.000016,Mapper-0-17,N/A,1.112,N/A,2.921,13.488,13.49,0.025888,0.961674,0.006795

unit.000017,Mapper-0-18,N/A,1.114,N/A,2.94,13.49,13.492,0.013109,0.966956,0.004477

unit.000018,Mapper-0-19,N/A,1.125,N/A,3.13,13.502,13.504,0.031901,1.205133,0.001949

