TIMESTAMP        scratch-RQ       scratch-RD       scratch-WR       
1.000000          79.000000         0.035616          0.010033         
2.000000          71.000000         0.023776          0.007074         
3.000000          101.000000        0.047476          0.013118         
4.000000          195.000000        754.289262        0.014632         
5.000000          82.000000         440.449396        0.012994         
7.000000          41.000000         201.350332        0.006497         
8.000000          82.000000         486.586732        0.012990         
9.000000          82.000000         536.918392        0.012993         
10.000000         82.000000         528.529784        0.012992         
11.000000         82.000000         394.312056        0.012994         
12.000000         82.000000         444.643708        0.012995         
13.000000         82.000000         453.032316        0.012992         
14.000000         82.000000         591.444348        0.012993         
16.000000         41.000000         262.167742        0.006498         
17.000000         82.000000         494.975356        0.012994         
18.000000         82.000000         465.615240        0.012998         
19.000000         82.000000         499.169648        0.012992         
20.000000         82.000000         494.975356        0.012996         
21.000000         82.000000         478.198140        0.012996         
22.000000         82.000000         457.226636        0.012997         
23.000000         82.000000         578.861428        0.012992         
25.000000         41.000000         241.196224        0.006498         
26.000000         82.000000         184.596876        0.013001         
27.000000         82.000000         461.420928        0.012995         
28.000000         82.000000         331.397504        0.012997         
29.000000         82.000000         314.620300        0.012998         
30.000000         84.000000         121.682304        0.012997         
31.000000         82.000000         323.008908        0.012999         
33.000000         41.000000         151.018694        0.006500         
34.000000         82.000000         381.729152        0.013000         
35.000000         90.000000         478.198132        0.012992         
36.000000         82.000000         478.198144        0.012996         
37.000000         82.000000         507.558260        0.012990         
38.000000         82.000000         490.781048        0.012993         
40.000000         41.000000         291.527868        0.006496         
41.000000         92.000000         591.444344        0.012991         
42.000000         82.000000         566.278520        0.012990         
43.000000         82.000000         490.781048        0.012992         
44.000000         82.000000         604.027256        0.012990         
45.000000         90.000000         520.141176        0.012992         
46.000000         82.000000         536.918392        0.012992         
48.000000         41.000000         264.264892        0.006495         
49.000000         82.000000         566.278520        0.012995         
50.000000         82.000000         553.695620        0.012995         
51.000000         90.000000         570.472824        0.012992         
52.000000         82.000000         427.866512        0.012999         
53.000000         82.000000         427.866500        0.012996         
54.000000         82.000000         394.312056        0.012995         
56.000000         46.000000         220.224712        0.006500         
57.000000         82.000000         411.089272        0.012994         
58.000000         82.000000         587.250040        0.012992         
59.000000         82.000000         503.363960        0.012998         
60.000000         90.000000         549.501304        0.012992         
61.000000         82.000000         595.638648        0.012995         
62.000000         82.000000         595.638648        0.012994         
64.000000         41.000000         266.362044        0.006497         
65.000000         82.000000         184.596880        0.013001         
66.000000         92.000000         121.682308        0.012997         
67.000000         82.000000         465.615224        0.012994         
68.000000         82.000000         490.781048        0.012992         
69.000000         82.000000         343.980408        0.012993         
70.000000         90.000000         499.169656        0.012993         
72.000000         41.000000         216.030398        0.006497         
73.000000         82.000000         457.226620        0.012995         
74.000000         82.000000         297.843092        0.013000         
75.000000         90.000000         524.335484        0.012993         
76.000000         82.000000         549.501308        0.012993         
77.000000         82.000000         574.667132        0.012995         
78.000000         82.000000         562.084220        0.012993         
80.000000         41.000000         274.750654        0.006497         
81.000000         92.000000         536.918396        0.012995         
82.000000         82.000000         583.055740        0.012995         
83.000000         89.000000         549.501308        0.012992         
84.000000         84.000000         591.444360        0.012996         
85.000000         90.000000         536.918396        0.012995         
86.000000         82.000000         528.529788        0.012999         
88.000000         41.000000         253.779134        0.006497         
89.000000         82.000000         545.307004        0.012995         
90.000000         82.000000         562.084220        0.012994         
91.000000         90.000000         390.117780        0.013002         
92.000000         84.000000         419.477884        0.012993         
93.000000         82.000000         520.141204        0.012999         
94.000000         82.000000         515.946876        0.012991         
96.000000         46.000000         253.779134        0.006497         
97.000000         82.000000         566.278524        0.012991         
98.000000         82.000000         520.141180        0.012994         
99.000000         82.000000         545.307004        0.012996         
100.000000        90.000000         373.340540        0.012993         
101.000000        82.000000         524.335484        0.012995         
102.000000        82.000000         583.055740        0.012995         
104.000000        41.000000         289.430718        0.006497         
105.000000        82.000000         574.667132        0.012995         
106.000000        90.000000         595.638652        0.012994         
107.000000        82.000000         587.250044        0.012991         
108.000000        82.000000         503.363976        0.012999         
109.000000        82.000000         545.307004        0.012994         
110.000000        92.000000         553.695612        0.012997         
