Number_Clusters,Number_Points_per_Cluster,Number_Dim,Number_Points_per_Message,Interval,Number_Partitions, Time
100,100,3,8000,120,48,0.06084
100,1000,3,8000,120,48,0.79755
100,10000,3,8000,120,48,5.37177
100,100000,3,8000,120,48,55.98802
100,1000000,3,8000,120,48,549.09756
