t,value
1511933236,0
1511933246,0
1511933256,0
1511933266,0
1511933276,0
1511933286,8
1511933296,8
1511933306,8
1511933316,8
1511933326,8
1511933336,8
1511933346,16
1511933356,16
1511933366,16
1511933376,16
1511933386,16
1511933396,16
1511933406,24
1511933416,24
1511933426,24
1511933436,24
1511933446,24
1511933456,24
1511933466,32
1511933476,32
1511933486,32
1511933496,32
1511933506,32
1511933516,32
1511933526,40
1511933536,40
1511933546,40
1511933556,40
1511933566,40
1511933576,40
1511933586,48
1511933596,48
1511933606,48
1511933616,48
1511933626,48
1511933636,48
1511933646,56
1511933656,56
1511933666,56
1511933676,56
1511933686,56
1511933696,56
1511933706,64
1511933716,64
1511933726,64
1511933736,64
1511933746,64
1511933756,64
1511933766,72
1511933776,72
1511933786,72
1511933796,72
1511933806,72
1511933816,72
1511933826,80
1511933836,80
1511933846,80
1511933856,80
1511933866,80
1511933876,80
1511933886,88
1511933896,88
1511933906,88
1511933916,88
1511933926,88
1511933936,88
1511933946,96
1511933956,96
1511933966,96
1511933976,96
1511933986,96
1511933996,96
1511934006,104
1511934016,104
1511934026,104
1511934036,104
1511934046,104
1511934056,104
1511934066,112
1511934076,112
1511934086,112
1511934096,112
1511934106,112
1511934116,112
1511934126,120
1511934136,120
1511934146,120
1511934156,120
1511934166,120
1511934176,120
1511934186,128
1511934196,128
1511934206,128
1511934216,128
1511934226,128
1511934236,128
1511934246,136
1511934256,136
1511934266,136
1511934276,136
1511934286,136
1511934296,136
1511934306,144
1511934316,144
1511934326,144
1511934336,144
1511934346,144
1511934356,144
1511934366,152
1511934376,152
1511934386,152
1511934396,152
1511934406,152
1511934416,152
1511934426,160
1511934436,160
1511934446,160
1511934456,160
1511934466,160
1511934476,160
1511934486,168
1511934496,168
1511934506,168
1511934516,168
1511934526,168
1511934536,168
1511934546,176
1511934556,176
1511934566,176
1511934576,176
1511934586,176
1511934596,176
1511934606,184
1511934616,184
1511934626,184
1511934636,184
1511934646,184
1511934656,184
1511934666,185
1511934676,185
1511934686,186
1511934696,188
1511934706,188
1511934716,188
1511934726,189
1511934736,190
1511934746,190
1511934756,190
1511934766,190
1511934776,190
1511934786,191
1511934796,194
1511934806,194
1511934816,194
1511934826,194
1511934836,194
1511934846,195
1511934856,196
1511934866,196
1511934876,196
1511934886,196
1511934896,196
1511934906,197
1511934916,197
1511934926,200
1511934936,200
1511934946,200
1511934956,200
1511934966,201
1511934976,201
1511934986,201
1511934996,201
1511935006,202
1511935016,202
1511935026,203
1511935036,203
1511935046,203
1511935056,203
1511935066,203
1511935076,203
1511935086,207
1511935096,207
1511935106,207
1511935116,207
1511935126,207
1511935136,207
1511935146,207
1511935156,208
1511935166,209
1511935176,209
1511935186,209
1511935196,209
1511935206,209
1511935216,209
1511935226,210
1511935236,210
1511935246,213
1511935256,213
1511935266,213
1511935276,213
1511935286,213
1511935296,213
1511935306,214
1511935316,214
1511935326,215
1511935336,215
1511935346,215
1511935356,215
1511935366,215
1511935376,216
1511935386,216
1511935396,216
1511935406,217
1511935416,219
1511935426,220
1511935436,220
1511935446,221
1511935456,221
1511935466,222
1511935476,222
1511935486,222
1511935496,222
1511935506,223
1511935516,226
1511935526,226
1511935536,226
1511935546,226
1511935556,227
1511935566,228
1511935576,228
1511935586,228
1511935596,228
1511935606,228
1511935616,231
1511935626,232
1511935636,232
1511935646,232
1511935656,232
1511935666,233
1511935676,233
1511935686,234
1511935696,234
1511935706,234
1511935716,235
1511935726,237
1511935736,237
1511935746,238
1511935756,238
1511935766,238
1511935776,239
1511935786,239
1511935796,239
1511935806,240
1511935816,240
1511935826,240
1511935836,243
1511935846,243
1511935856,243
1511935866,244
1511935876,244
1511935886,244
1511935896,245
1511935906,245
1511935916,245
1511935926,246
1511935936,246
1511935946,246
1511935956,246
1511935966,249
1511935976,249
1511935986,250
1511935996,250
1511936006,250
1511936016,250
1511936026,251
1511936036,251
1511936046,252
1511936056,252
1511936066,252
1511936076,252
1511936086,252
1511936096,255
1511936106,256
1511936116,256
1511936126,257
1511936136,257
1511936146,257
1511936156,257
1511936166,261
1511936176,265
1511936186,270
1511936196,274
1511936206,278
1511936216,282
1511936226,287
1511936236,317
1511936246,340
1511936256,340
1511936266,340
1511936276,340
1511936286,348
1511936296,348
1511936306,348
1511936316,348
1511936326,348
1511936336,348
1511936346,356
1511936356,356
1511936366,356
1511936376,356
1511936386,356
1511936396,356
1511936406,364
1511936416,364
1511936426,364
1511936436,364
1511936446,364
1511936456,364
1511936466,372
1511936476,372
1511936486,372
1511936496,372
1511936506,372
1511936516,372
1511936526,380
1511936536,380
1511936546,380
1511936556,380
1511936566,380
1511936576,380
1511936586,388
1511936596,388
1511936606,388
1511936616,388
1511936626,388
1511936636,388
1511936646,396
1511936656,396
1511936666,396
1511936676,396
1511936686,396
1511936696,396
1511936706,404
1511936716,404
1511936726,404
1511936736,404
1511936746,404
1511936756,404
1511936766,412
1511936776,412
1511936786,412
1511936796,412
1511936806,412
1511936816,412
1511936826,420
1511936836,420
1511936846,420
1511936856,420
1511936866,420
1511936876,420
1511936886,428
1511936896,428
1511936906,428
1511936916,428
1511936926,428
1511936936,428
1511936946,436
1511936956,436
1511936966,436
1511936976,436
1511936986,436
1511936996,436
1511937006,444
1511937016,444
1511937026,444
1511937036,444
1511937046,444
1511937056,444
1511937066,452
1511937076,452
1511937086,452
1511937096,452
1511937106,452
1511937116,452
1511937126,460
1511937136,460
1511937146,460
1511937156,460
1511937166,460
1511937176,460
1511937186,468
1511937196,468
1511937206,468
1511937216,468
1511937226,468
1511937236,468
1511937246,476
1511937256,476
1511937266,476
1511937276,476
1511937286,476
1511937296,476
1511937306,484
1511937316,484
1511937326,484
1511937336,484
1511937346,484
1511937356,484
1511937366,492
1511937376,492
1511937386,492
1511937396,492
1511937406,492
1511937416,492
1511937426,500
1511937436,500
1511937446,500
1511937456,500
1511937466,500
1511937476,500
1511937486,508
1511937496,508
1511937506,508
1511937516,508
1511937526,508
1511937536,508
1511937546,516
1511937556,516
1511937566,516
1511937576,516
1511937586,516
1511937596,516
1511937606,524
1511937616,524
1511937626,524
1511937636,524
1511937646,524
1511937656,524
1511937666,532
1511937676,532
1511937686,532
1511937696,532
1511937706,532
1511937716,532
1511937726,540
1511937736,540
1511937746,540
1511937756,540
1511937766,540
1511937776,540
1511937786,548
1511937796,548
1511937806,548
1511937816,548
1511937826,548
1511937836,548
1511937846,556
1511937856,556
1511937866,556
1511937876,556
1511937886,556
1511937896,556
1511937906,564
1511937916,564
1511937926,564
1511937936,564
1511937946,564
1511937956,564
1511937966,572
1511937976,572
1511937986,572
1511937996,572
1511938006,572
1511938016,572
1511938026,580
1511938036,580
1511938046,580
1511938056,580
1511938066,580
1511938076,580
1511938086,588
1511938096,588
1511938106,588
1511938116,588
1511938126,588
1511938136,588
1511938146,596
1511938156,596
1511938166,596
1511938176,596
1511938186,596
1511938196,596
1511938206,604
1511938216,604
1511938226,604
1511938236,604
1511938246,604
1511938256,604
1511938266,612
1511938276,612
1511938286,612
1511938296,612
1511938306,612
1511938316,612
1511938326,620
1511938336,620
1511938346,620
1511938356,620
1511938366,620
1511938376,620
1511938386,628
1511938396,628
1511938406,628
1511938416,628
1511938426,628
1511938436,628
1511938446,636
1511938456,636
1511938466,636
1511938476,636
1511938486,636
1511938496,636
1511938506,644
1511938516,644
1511938526,644
1511938536,644
1511938546,644
1511938556,644
1511938566,652
1511938576,652
1511938586,652
1511938596,652
1511938606,652
1511938616,652
1511938626,660
1511938636,660
1511938646,660
1511938656,660
1511938666,660
1511938676,660
1511938686,668
1511938696,668
1511938706,668
1511938716,668
1511938726,668
1511938736,668
1511938746,676
1511938756,676
1511938766,676
1511938776,676
1511938786,676
1511938796,676
1511938806,684
1511938816,684
1511938826,684
1511938836,684
1511938846,684
1511938856,684
1511938866,692
1511938876,692
1511938886,692
1511938896,692
1511938906,692
1511938916,692
1511938926,700
1511938936,700
1511938946,700
1511938956,700
1511938966,700
1511938976,700
1511938986,708
1511938996,708
1511939006,708
1511939016,708
1511939026,708
