t,value
1511933236,0
1511933246,0
1511933256,0
1511933266,0
1511933276,0
1511933286,1
1511933296,1
1511933306,1
1511933316,1
1511933326,1
1511933336,1
1511933346,2
1511933356,2
1511933366,2
1511933376,2
1511933386,2
1511933396,2
1511933406,3
1511933416,3
1511933426,3
1511933436,3
1511933446,3
1511933456,3
1511933466,4
1511933476,4
1511933486,4
1511933496,4
1511933506,4
1511933516,4
1511933526,5
1511933536,5
1511933546,5
1511933556,5
1511933566,5
1511933576,5
1511933586,6
1511933596,6
1511933606,6
1511933616,6
1511933626,6
1511933636,6
1511933646,7
1511933656,7
1511933666,7
1511933676,7
1511933686,7
1511933696,7
1511933706,8
1511933716,8
1511933726,8
1511933736,8
1511933746,8
1511933756,8
1511933766,9
1511933776,9
1511933786,9
1511933796,9
1511933806,9
1511933816,9
1511933826,10
1511933836,10
1511933846,10
1511933856,10
1511933866,10
1511933876,10
1511933886,11
1511933896,11
1511933906,11
1511933916,11
1511933926,11
1511933936,11
1511933946,12
1511933956,12
1511933966,12
1511933976,12
1511933986,12
1511933996,12
1511934006,13
1511934016,13
1511934026,13
1511934036,13
1511934046,13
1511934056,13
1511934066,14
1511934076,14
1511934086,14
1511934096,14
1511934106,14
1511934116,14
1511934126,15
1511934136,15
1511934146,15
1511934156,15
1511934166,15
1511934176,15
1511934186,16
1511934196,16
1511934206,16
1511934216,16
1511934226,16
1511934236,16
1511934246,17
1511934256,17
1511934266,17
1511934276,17
1511934286,17
1511934296,17
1511934306,18
1511934316,18
1511934326,18
1511934336,18
1511934346,18
1511934356,18
1511934366,19
1511934376,19
1511934386,19
1511934396,19
1511934406,19
1511934416,19
1511934426,20
1511934436,20
1511934446,20
1511934456,20
1511934466,20
1511934476,20
1511934486,21
1511934496,21
1511934506,21
1511934516,21
1511934526,21
1511934536,21
1511934546,22
1511934556,22
1511934566,22
1511934576,22
1511934586,22
1511934596,22
1511934606,23
1511934616,23
1511934626,23
1511934636,23
1511934646,23
1511934656,23
1511934666,23
1511934676,23
1511934686,23
1511934696,23
1511934706,23
1511934716,23
1511934726,23
1511934736,23
1511934746,23
1511934756,23
1511934766,23
1511934776,23
1511934786,23
1511934796,24
1511934806,24
1511934816,24
1511934826,24
1511934836,24
1511934846,24
1511934856,24
1511934866,24
1511934876,24
1511934886,24
1511934896,24
1511934906,24
1511934916,24
1511934926,25
1511934936,25
1511934946,25
1511934956,25
1511934966,25
1511934976,25
1511934986,25
1511934996,25
1511935006,25
1511935016,25
1511935026,25
1511935036,25
1511935046,25
1511935056,25
1511935066,25
1511935076,25
1511935086,26
1511935096,26
1511935106,26
1511935116,26
1511935126,26
1511935136,26
1511935146,26
1511935156,26
1511935166,26
1511935176,26
1511935186,26
1511935196,26
1511935206,26
1511935216,26
1511935226,26
1511935236,26
1511935246,27
1511935256,27
1511935266,27
1511935276,27
1511935286,27
1511935296,27
1511935306,27
1511935316,27
1511935326,27
1511935336,27
1511935346,27
1511935356,27
1511935366,27
1511935376,27
1511935386,27
1511935396,27
1511935406,28
1511935416,28
1511935426,28
1511935436,28
1511935446,28
1511935456,28
1511935466,28
1511935476,28
1511935486,28
1511935496,28
1511935506,28
1511935516,29
1511935526,29
1511935536,29
1511935546,29
1511935556,29
1511935566,29
1511935576,29
1511935586,29
1511935596,29
1511935606,29
1511935616,30
1511935626,30
1511935636,30
1511935646,30
1511935656,30
1511935666,30
1511935676,30
1511935686,30
1511935696,30
1511935706,30
1511935716,31
1511935726,31
1511935736,31
1511935746,31
1511935756,31
1511935766,31
1511935776,31
1511935786,31
1511935796,31
1511935806,31
1511935816,31
1511935826,31
1511935836,32
1511935846,32
1511935856,32
1511935866,32
1511935876,32
1511935886,32
1511935896,32
1511935906,32
1511935916,32
1511935926,32
1511935936,32
1511935946,32
1511935956,32
1511935966,33
1511935976,33
1511935986,33
1511935996,33
1511936006,33
1511936016,33
1511936026,33
1511936036,33
1511936046,33
1511936056,33
1511936066,33
1511936076,33
1511936086,33
1511936096,34
1511936106,34
1511936116,34
1511936126,34
1511936136,34
1511936146,34
1511936156,34
1511936166,35
1511936176,36
1511936186,37
1511936196,38
1511936206,39
1511936216,40
1511936226,41
1511936236,46
1511936246,50
1511936256,50
1511936266,50
1511936276,50
1511936286,51
1511936296,51
1511936306,51
1511936316,51
1511936326,51
1511936336,51
1511936346,52
1511936356,52
1511936366,52
1511936376,52
1511936386,52
1511936396,52
1511936406,53
1511936416,53
1511936426,53
1511936436,53
1511936446,53
1511936456,53
1511936466,54
1511936476,54
1511936486,54
1511936496,54
1511936506,54
1511936516,54
1511936526,55
1511936536,55
1511936546,55
1511936556,55
1511936566,55
1511936576,55
1511936586,56
1511936596,56
1511936606,56
1511936616,56
1511936626,56
1511936636,56
1511936646,57
1511936656,57
1511936666,57
1511936676,57
1511936686,57
1511936696,57
1511936706,58
1511936716,58
1511936726,58
1511936736,58
1511936746,58
1511936756,58
1511936766,59
1511936776,59
1511936786,59
1511936796,59
1511936806,59
1511936816,59
1511936826,60
1511936836,60
1511936846,60
1511936856,60
1511936866,60
1511936876,60
1511936886,61
1511936896,61
1511936906,61
1511936916,61
1511936926,61
1511936936,61
1511936946,62
1511936956,62
1511936966,62
1511936976,62
1511936986,62
1511936996,62
1511937006,63
1511937016,63
1511937026,63
1511937036,63
1511937046,63
1511937056,63
1511937066,64
1511937076,64
1511937086,64
1511937096,64
1511937106,64
1511937116,64
1511937126,65
1511937136,65
1511937146,65
1511937156,65
1511937166,65
1511937176,65
1511937186,66
1511937196,66
1511937206,66
1511937216,66
1511937226,66
1511937236,66
1511937246,67
1511937256,67
1511937266,67
1511937276,67
1511937286,67
1511937296,67
1511937306,68
1511937316,68
1511937326,68
1511937336,68
1511937346,68
1511937356,68
1511937366,69
1511937376,69
1511937386,69
1511937396,69
1511937406,69
1511937416,69
1511937426,70
1511937436,70
1511937446,70
1511937456,70
1511937466,70
1511937476,70
1511937486,71
1511937496,71
1511937506,71
1511937516,71
1511937526,71
1511937536,71
1511937546,72
1511937556,72
1511937566,72
1511937576,72
1511937586,72
1511937596,72
1511937606,73
1511937616,73
1511937626,73
1511937636,73
1511937646,73
1511937656,73
1511937666,74
1511937676,74
1511937686,74
1511937696,74
1511937706,74
1511937716,74
1511937726,75
1511937736,75
1511937746,75
1511937756,75
1511937766,75
1511937776,75
1511937786,76
1511937796,76
1511937806,76
1511937816,76
1511937826,76
1511937836,76
1511937846,77
1511937856,77
1511937866,77
1511937876,77
1511937886,77
1511937896,77
1511937906,78
1511937916,78
1511937926,78
1511937936,78
1511937946,78
1511937956,78
1511937966,79
1511937976,79
1511937986,79
1511937996,79
1511938006,79
1511938016,79
1511938026,80
1511938036,80
1511938046,80
1511938056,80
1511938066,80
1511938076,80
1511938086,81
1511938096,81
1511938106,81
1511938116,81
1511938126,81
1511938136,81
1511938146,82
1511938156,82
1511938166,82
1511938176,82
1511938186,82
1511938196,82
1511938206,83
1511938216,83
1511938226,83
1511938236,83
1511938246,83
1511938256,83
1511938266,84
1511938276,84
1511938286,84
1511938296,84
1511938306,84
1511938316,84
1511938326,85
1511938336,85
1511938346,85
1511938356,85
1511938366,85
1511938376,85
1511938386,86
1511938396,86
1511938406,86
1511938416,86
1511938426,86
1511938436,86
1511938446,87
1511938456,87
1511938466,87
1511938476,87
1511938486,87
1511938496,87
1511938506,88
1511938516,88
1511938526,88
1511938536,88
1511938546,88
1511938556,88
1511938566,89
1511938576,89
1511938586,89
1511938596,89
1511938606,89
1511938616,89
1511938626,90
1511938636,90
1511938646,90
1511938656,90
1511938666,90
1511938676,90
1511938686,91
1511938696,91
1511938706,91
1511938716,91
1511938726,91
1511938736,91
1511938746,92
1511938756,92
1511938766,92
1511938776,92
1511938786,92
1511938796,92
1511938806,93
1511938816,93
1511938826,93
1511938836,93
1511938846,93
1511938856,93
1511938866,94
1511938876,94
1511938886,94
1511938896,94
1511938906,94
1511938916,94
1511938926,95
1511938936,95
1511938946,95
1511938956,95
1511938966,95
1511938976,95
1511938986,96
1511938996,96
1511939006,96
1511939016,96
1511939026,96
