CU,Name,New,StageIn,Allocate,Exec,StageOut,Done,Read,Exec,Write
unit.000000,Mapper-0-1,N/A,11.6903398037,11.7124619484,11.7200298309,960.180652857,961.247658968,0.042509,942.35719,0.005111
unit.000001,Mapper-0-2,N/A,11.7272310257,11.7495930195,11.7571868896,1082.35238481,1083.91190195,0.040801,1064.479605,0.005234
unit.000002,Mapper-0-3,N/A,11.7459049225,11.7680459023,11.7756128311,1083.90609503,1084.94823098,0.041131,1066.108923,0.004751
unit.000003,Mapper-0-4,N/A,11.6714458466,11.6939909458,11.7015728951,1072.13806701,1073.75884199,0.041457,1054.24677,0.005129
unit.000004,Mapper-0-5,N/A,11.7088119984,11.7308969498,11.7385058403,955.373656988,957.176007986,0.04215,937.521075,0.00496
unit.000005,Mapper-0-6,N/A,11.7643818855,11.786495924,11.7940278053,1052.72442484,1053.62595892,0.037282,1034.866085,0.004697
unit.000006,Mapper-0-7,N/A,11.7828400135,11.8013088703,11.8088228703,935.940842867,936.918820858,0.042611,917.896892,0.005242
unit.000007,Mapper-0-8,N/A,11.6443448067,11.6751568317,11.6828069687,1064.32662296,1065.63355994,0.031208,1046.444578,0.005045
unit.000008,Reducer-0,N/A,1092.69983602,1092.76397085,1092.77944303,1094.33019185,1096.20263386,0.065989,0.208781,0.003663
unit.000009,Mapper-1-1,N/A,1102.1303339,1102.14945292,1102.1570158,2054.97968984,2056.09409499,0.03302,951.392798,0.004991
unit.000010,Mapper-1-2,N/A,1099.51888084,1099.57543993,1099.58301091,2092.6815989,2093.62179399,0.033906,991.612383,0.004637
unit.000011,Mapper-1-3,N/A,1103.82341194,1103.8447969,1103.85237098,2062.39146495,2063.20330596,0.033549,957.058765,0.004883
unit.000012,Mapper-1-4,N/A,1102.86755085,1102.89360785,1102.9011519,2094.93968701,2095.96191597,0.034823,990.656855,0.004558
unit.000013,Mapper-1-5,N/A,1103.67516088,1103.69670391,1103.7042768,2036.85232496,2037.77761602,0.033528,931.747255,0.005482
unit.000014,Mapper-1-6,N/A,1101.34871387,1101.372226,1101.37978482,2123.18276691,2124.07073092,0.033689,1020.377358,0.005083
unit.000015,Mapper-1-7,N/A,1102.88997388,1102.91149783,1102.91905499,2114.46539998,2115.93000793,0.033043,1010.193847,0.004909
unit.000016,Mapper-1-8,N/A,1102.10772181,1102.13397098,1102.14161587,2071.80520487,2073.36598492,0.024346,968.290236,0.004465
unit.000017,Reducer-1,N/A,2133.49559402,2133.55971289,2133.57470989,2136.00386786,2138.70977902,0.05832,0.208966,0.005032
