CU,Name,New,StageIn,Allocate,Exec,StageOut,Done,Read,Exec,Write
unit.000000,Mapper-0-1,N/A,11.686166048,11.7047350407,11.7450549603,1025.18092299,1026.85917306,0.012564,1006.965981,0.40115
unit.000001,Mapper-0-2,N/A,11.7229981422,11.7340409756,11.7968041897,991.933726072,993.392480135,0.013306,974.139222,0.016138
unit.000002,Mapper-0-3,N/A,11.7008121014,11.7194910049,11.7676670551,1058.72764707,1060.34653115,0.01135,1040.289749,0.663048
unit.000003,Mapper-0-4,N/A,11.7856609821,11.8040449619,11.8229160309,1006.25521612,1007.61942601,0.013528,988.432978,0.015741
unit.000004,Mapper-0-5,N/A,11.6749529839,11.6898281574,11.7122561932,998.345417023,999.472495079,0.012931,980.580424,0.016593
unit.000005,Mapper-0-6,N/A,11.7747759819,11.7892639637,11.8191611767,973.306674004,975.133599997,0.012106,955.511907,0.01703
unit.000006,Mapper-0-7,N/A,11.7375559807,11.7530450821,11.8115880489,1032.59219599,1033.98852205,0.011057,1014.823538,0.015601
unit.000007,Mapper-0-8,N/A,11.7565779686,11.7712650299,11.8153960705,1081.0575521,1082.42864919,0.011708,1063.304699,0.01802
unit.000008,Reducer-0,N/A,1090.23142314,1090.29539204,1090.31027603,1094.28439903,1097.27532005,0.54922,2.086147,0.010622
unit.000009,Mapper-1-1,N/A,1105.59398198,1105.61227298,1105.61974502,2098.14769197,2099.59821916,0.011686,990.881344,0.015981
unit.000010,Mapper-1-2,N/A,1103.83540511,1103.85244608,1103.85996819,2056.508044,2057.79963708,0.01082,949.278935,0.015501
unit.000011,Mapper-1-3,N/A,1103.04697704,1103.06378913,1103.071311,2086.83292413,2088.32311511,0.00963,982.152815,0.016364
unit.000012,Mapper-1-4,N/A,1103.84884,1103.86719108,1103.87467599,2114.17056203,2115.87283015,0.010055,1006.883118,0.015506
unit.000013,Mapper-1-5,N/A,1105.68980312,1105.70289016,1105.71034813,2104.15644312,2105.67585897,0.011195,996.930134,0.017106
unit.000014,Mapper-1-6,N/A,1105.53668714,1105.59758997,1105.60506701,2129.49228716,2130.9374361,0.01074,1022.254245,0.016874
unit.000015,Mapper-1-7,N/A,1102.37655115,1102.43436599,1102.44222999,2078.53498316,2080.17064309,0.009892,973.861854,0.016703
unit.000016,Mapper-1-8,N/A,1103.06018114,1103.07855511,1103.08605599,2118.47601318,2119.75424409,0.00902,1013.830853,0.017242
unit.000017,Reducer-1,N/A,2138.53644609,2138.60036111,2138.61631203,2143.023247,2145.54412007,0.545943,2.052905,0.010475
