CU,Name,New,StageIn,Allocate,Exec,StageOut,Done,Read,Exec,Write
unit.000000,Mapper-0-1,N/A,14.1395168304,14.2180528641,14.2255749702,505.637212992,506.350287914,0.207898,483.1832,0.002273
unit.000001,Mapper-0-2,N/A,13.5127999783,13.5961489677,13.6037898064,553.262875795,553.579355001,0.173871,533.774517,0.002551
unit.000002,Mapper-0-3,N/A,13.6692218781,13.7503819466,13.7580118179,475.786504984,476.841699839,0.235765,453.300414,0.001819
unit.000003,Mapper-0-4,N/A,14.0106840134,14.0644528866,14.0720088482,470.877671003,471.751221895,0.232357,448.362751,0.001755
unit.000004,Mapper-0-5,N/A,13.1970398426,13.2773518562,13.2851829529,551.708652973,552.566446781,0.162419,532.209806,0.002819
unit.000005,Mapper-0-6,N/A,13.3536119461,13.4354038239,13.4430828094,499.426824808,500.272769928,0.160812,479.940568,0.002759
unit.000006,Mapper-0-7,N/A,13.8277928829,13.9116477966,14.0032668114,510.946225882,511.439025879,0.238591,488.482586,0.009035
unit.000007,Mapper-0-8,N/A,13.1135528088,13.1934018135,13.2046527863,489.711548805,491.115894794,0.160834,470.206728,0.002847
unit.000008,Mapper-0-9,N/A,14.06082201,14.1431388855,14.1506547928,524.266415834,524.984002829,0.229812,501.832143,0.002226
unit.000009,Mapper-0-10,N/A,13.4317159653,13.5165519714,13.5244219303,541.945328951,543.12845993,0.16307,522.515612,0.002115
unit.000010,Mapper-0-11,N/A,13.9078569412,14.0143249035,14.0218629837,477.246122837,477.853935003,0.233486,454.78916,0.001988
unit.000011,Mapper-0-12,N/A,13.2735099792,13.3573288918,13.3650288582,540.590994835,541.6914289,0.160453,521.083881,0.002923
unit.000012,Mapper-0-13,N/A,13.7466888428,13.8315827847,13.8392448425,541.844544888,543.128323793,0.209059,519.454181,0.002065
unit.000013,Mapper-0-14,N/A,13.033107996,13.1173307896,13.1255249977,478.643571854,478.891778946,0.16115,459.129173,0.002551
unit.000014,Mapper-0-15,N/A,13.592427969,13.6729159355,13.6805758476,472.332703829,472.764147997,0.20007,449.934807,0.001674
unit.000015,Mapper-0-16,N/A,12.908864975,13.0368509293,13.0446228981,530.676285982,531.480280876,0.114764,511.243518,0.002562
unit.000016,Reducer-0,N/A,563.814203978,563.929819822,563.952272892,565.387275934,566.78429389,0.047337,0.021405,0.003664
unit.000017,Mapper-1-1,N/A,577.182428837,577.267623901,577.275162935,1038.63878489,1039.92174482,0.156191,459.822954,0.001906
unit.000018,Mapper-1-2,N/A,575.351018906,575.437161922,575.444737911,1026.46384287,1027.08082294,0.155902,449.470875,0.003134
unit.000019,Mapper-1-3,N/A,581.757522821,581.8492589,581.859342813,1096.97476983,1097.52494693,0.20898,513.426746,0.002006
unit.000020,Mapper-1-4,N/A,580.87340188,580.960207939,580.964020967,1035.91497493,1036.70769382,0.190771,453.344834,0.001829
unit.000021,Mapper-1-5,N/A,579.982186794,580.076864004,580.084461927,1037.43608093,1037.72059989,0.214854,455.688709,0.001919
unit.000022,Mapper-1-6,N/A,579.180463791,579.276051998,579.279874802,1028.12349582,1028.56532001,0.305984,447.131022,0.001933
unit.000023,Mapper-1-7,N/A,577.035725832,577.125644922,577.133439779,1131.17542195,1131.02992582,0.155753,552.485488,0.002096
unit.000024,Mapper-1-8,N/A,576.426925898,576.463042974,576.470543861,1029.021909,1029.58255792,0.162901,450.935915,0.002028
unit.000025,Mapper-1-9,N/A,581.84492588,581.933182955,581.940727949,1063.92814493,1065.62769294,0.224011,480.291409,0.002439
unit.000026,Mapper-1-10,N/A,575.433501959,575.514210939,575.521740913,1027.016433,1027.10146689,0.156033,449.979355,0.00203
unit.000027,Mapper-1-11,N/A,580.967622995,581.050876856,581.054641008,1039.64090085,1039.92237186,0.197535,457.050282,0.001664
unit.000028,Mapper-1-12,N/A,576.292732954,576.430711985,576.438355923,1154.65460801,1155.93934584,0.166712,576.649176,0.002704
unit.000029,Mapper-1-13,N/A,574.027323961,574.110105991,574.117645979,1129.22094488,1130.00344396,0.155503,553.583553,0.002652
unit.000030,Mapper-1-14,N/A,573.283751965,573.372423887,573.379969835,1124.01300287,1124.94304681,0.151844,548.557774,0.002205
unit.000031,Mapper-1-15,N/A,579.090560913,579.184129953,579.191986799,1097.32700896,1097.52344894,0.202147,516.487076,0.002131
unit.000032,Mapper-1-16,N/A,580.071396828,580.205408812,580.214152813,1061.52277589,1062.27237892,0.183059,479.679016,0.00213
unit.000033,Reducer-1,N/A,1159.22267699,1159.30211687,1159.32557082,1160.73073697,1162.25411582,0.024483,0.021921,0.002999
