CU,Name,New,StageIn,Allocate,Exec,StageOut,Done,Read,Exec,Write
unit.000000,Mapper-0-1,N/A,12.2054469585,12.2237608433,12.2312569618,566.032302856,567.429518938,0.024677,546.782506,0.004795
unit.000001,Mapper-0-2,N/A,12.311784029,12.3337488174,12.3412380219,490.691081047,493.436518908,0.03756,467.768585,0.004839
unit.000002,Mapper-0-3,N/A,12.3484139442,12.3709719181,12.3784928322,521.368855953,521.874023914,0.033794,498.436677,0.004802
unit.000003,Mapper-0-4,N/A,12.2934420109,12.315433979,12.3229010105,545.704248905,546.188323975,0.023089,526.474107,0.006061
unit.000004,Mapper-0-5,N/A,12.367347002,12.3892760277,12.3968000412,480.699802876,481.674235821,0.070273,457.816354,0.004381
unit.000005,Mapper-0-6,N/A,12.4223120213,12.4441330433,12.4515888691,489.615761042,490.780957937,0.037943,466.743486,0.004453
unit.000006,Mapper-0-7,N/A,12.155766964,12.1866679192,12.1942288876,523.023588896,522.905874968,0.021952,503.839191,0.004532
unit.000007,Mapper-0-8,N/A,12.4039809704,12.4259538651,12.433426857,473.486882925,474.580526829,0.07846,450.554703,0.004463
unit.000008,Mapper-0-9,N/A,12.2201550007,12.2419970036,12.2494649887,574.145767927,574.915141821,0.020514,554.916134,0.005202
unit.000009,Mapper-0-10,N/A,12.2750759125,12.2970569134,12.3045649529,493.075290918,494.450933933,0.0222,472.736249,0.005444
unit.000010,Mapper-0-11,N/A,12.330051899,12.3520219326,12.3595490456,469.579717875,470.533526897,0.060448,446.65388,0.005087
unit.000011,Mapper-0-12,N/A,12.4405388832,12.4587638378,12.4670109749,507.748432875,508.694056034,0.032218,484.882489,0.00441
unit.000012,Mapper-0-13,N/A,12.2565979958,12.2786970139,12.2862980366,495.126647949,496.492607832,0.023471,475.840699,0.006591
unit.000013,Mapper-0-14,N/A,12.385643959,12.4076259136,12.4151499271,516.060528994,516.815371037,0.033363,493.127294,0.004392
unit.000014,Mapper-0-15,N/A,12.2383949757,12.2603700161,12.2679479122,503.640875816,504.646657944,0.02384,484.330711,0.005062
unit.000015,Mapper-0-16,N/A,12.1829969883,12.2018768787,12.212916851,568.836944818,569.473883867,0.020028,549.595042,0.005036
unit.000016,Reducer-0,N/A,584.398151875,584.477396965,584.49948287,586.230541945,587.682299852,0.145281,0.214619,0.003916
unit.000017,Mapper-1-1,N/A,593.518458843,593.541169882,593.548555851,1134.74222994,1136.01707196,0.019291,539.623781,0.005555
unit.000018,Mapper-1-2,N/A,594.643304825,594.666339874,594.673761845,1150.32353282,1151.49278402,0.020154,554.219215,0.005505
unit.000019,Mapper-1-3,N/A,597.809592962,597.839526892,597.847975969,1086.54735088,1086.95846105,0.034457,486.597914,0.004166
unit.000020,Mapper-1-4,N/A,598.738456011,598.755614042,598.763808012,1088.74021101,1090.38105583,0.03783,488.531257,0.004126
unit.000021,Mapper-1-5,N/A,594.495743036,594.519145012,594.526564837,1105.75511503,1107.99146605,0.020023,509.754839,0.005652
unit.000022,Mapper-1-6,N/A,592.035084009,592.091555834,592.098963022,1107.57554102,1107.99185205,0.018835,514.008004,0.005141
unit.000023,Mapper-1-7,N/A,597.835925817,597.862818003,597.870272875,1084.70491099,1086.95867991,0.066764,484.800934,0.004078
unit.000024,Mapper-1-8,N/A,595.680305958,595.70794487,595.715373039,1088.73271394,1090.38031602,0.034873,491.532945,0.00432
unit.000025,Mapper-1-9,N/A,592.651347876,592.670543909,592.677988052,1141.50860596,1142.08773494,0.018897,547.463974,0.004567
unit.000026,Mapper-1-10,N/A,598.701174021,598.72717905,598.734791994,1047.65534091,1048.88074398,0.050027,447.498369,0.004179
unit.000027,Mapper-1-11,N/A,596.296252966,596.303629875,596.3110919,1083.61845803,1084.69869304,0.050326,485.916763,0.00417
unit.000028,Mapper-1-12,N/A,594.938781977,594.961552858,594.968977928,1144.51402092,1146.37585998,0.020236,548.090186,0.005098
unit.000029,Mapper-1-13,N/A,592.628603935,592.654927969,592.662315845,1145.26622701,1146.37490296,0.018616,551.28674,0.004489
unit.000030,Mapper-1-14,N/A,595.533468008,595.558027029,595.565538883,1050.36105585,1050.905164,0.034834,453.310268,0.004099
unit.000031,Mapper-1-15,N/A,597.662425995,597.687258005,597.695761919,1052.96654987,1053.96642995,0.035912,452.88272,0.00432
unit.000032,Mapper-1-16,N/A,593.372423887,593.395395994,593.402798891,1110.56399894,1111.04931092,0.014151,515.725209,0.005085
unit.000033,Reducer-1,N/A,1156.98838496,1157.06900883,1157.09243703,1160.45442486,1162.15839291,0.111691,0.206731,0.003625
