CU,Name,New,StageIn,Allocate,Exec,StageOut,Done,Read,Exec,Write
unit.000000,Mapper-0-1,N/A,23.654635191,23.6693990231,23.7641880512,490.68019104,491.442677975,0.012893,458.723776,0.013582
unit.000001,Mapper-0-2,N/A,23.7748510838,23.7857470512,23.8301160336,487.480888128,488.400381088,0.847255,453.818472,0.014024
unit.000002,Mapper-0-3,N/A,23.5852081776,23.6072130203,23.658383131,599.584109068,600.929448128,0.013301,567.54516,0.014228
unit.000003,Mapper-0-4,N/A,21.8392369747,23.5555381775,23.563021183,606.794607162,608.204046965,0.012232,574.824972,0.01515
unit.000004,Mapper-0-5,N/A,23.6181001663,23.6399900913,23.7128741741,486.370071173,487.366887093,0.011935,454.440537,0.013622
unit.000005,Mapper-0-6,N/A,23.6363899708,23.6511240005,23.7310771942,483.512897968,484.31264019,0.011567,451.515162,0.013999
unit.000006,Mapper-0-7,N/A,23.7018220425,23.7200491428,23.8151340485,532.59473896,534.001240015,0.846923,498.898392,0.013711
unit.000007,Mapper-0-8,N/A,23.5466601849,23.5704200268,23.5963311195,594.376602173,595.864565134,0.013504,562.401172,0.013493
unit.000008,Mapper-0-9,N/A,23.6728789806,23.6875391006,23.7966811657,517.870633125,518.949222088,0.845921,483.883532,0.318492
unit.000009,Mapper-0-10,N/A,23.7235600948,23.741754055,23.8188591003,530.490519047,531.138642073,0.846234,496.78536,0.013891
unit.000010,Mapper-0-11,N/A,23.7892270088,23.8039031029,23.8338460922,524.481356144,525.066274166,0.842575,490.778673,0.020864
unit.000011,Mapper-0-12,N/A,23.7381570339,23.753177166,23.822589159,514.906082153,515.894483089,0.841176,481.070961,0.148965
unit.000012,Mapper-0-13,N/A,23.6035320759,23.6216921806,23.680355072,600.837876081,601.132872105,0.01261,568.853762,0.0147
unit.000013,Mapper-0-14,N/A,23.5739121437,23.5888299942,23.6291651726,486.017996073,487.347326994,0.011059,452.228439,1.827515
unit.000014,Mapper-0-15,N/A,23.6910381317,23.7054190636,23.811414957,487.87424016,488.389621973,0.846799,454.222804,0.013749
unit.000015,Mapper-0-16,N/A,23.7567231655,23.7713651657,23.8262970448,490.127492189,491.454496145,0.84553,456.415914,0.013559
unit.000016,Reducer-0,N/A,617.865664005,617.947671175,617.969818115,623.035650969,625.783315182,1.034376,2.081553,0.534689
unit.000017,Mapper-1-1,N/A,640.515042067,640.53512311,640.542648077,1132.31847715,1133.64953709,0.05922,489.132926,0.014528
unit.000018,Mapper-1-2,N/A,635.232856035,635.245843172,635.253288031,1187.34555697,1188.46865702,0.007994,549.12126,0.01397
unit.000019,Mapper-1-3,N/A,634.490082026,634.507316113,634.514750004,1089.44767213,1090.57797217,0.008253,453.511032,0.014436
unit.000020,Mapper-1-4,N/A,633.69841218,633.754716158,633.762143135,1090.95059705,1091.60984397,0.008025,455.364434,0.014649
unit.000021,Mapper-1-5,N/A,637.012051105,637.027211189,637.034689188,1131.06412005,1131.53805113,0.021579,492.567262,0.013603
unit.000022,Mapper-1-6,N/A,641.407279015,641.422926188,641.434206009,1134.62279201,1134.68551016,0.019117,491.374068,0.013943
unit.000023,Mapper-1-7,N/A,635.974416971,636.022992134,636.030416965,1209.32502818,1209.82115698,0.008468,571.108309,0.014188
unit.000024,Mapper-1-8,N/A,639.681260109,639.699486971,639.706932068,1092.95586014,1093.85984206,0.034552,451.947844,0.013816
unit.000025,Mapper-1-9,N/A,636.270497084,636.28693819,636.294368982,1095.81104803,1096.91353011,0.008125,457.24427,0.34069
unit.000026,Mapper-1-10,N/A,639.624498129,639.684849977,639.692284107,1088.99421501,1089.56692004,0.020402,447.107398,0.014746
unit.000027,Mapper-1-11,N/A,636.864856958,636.922806025,636.93028307,1094.28872919,1093.85915112,0.008302,455.927845,0.014545
unit.000028,Mapper-1-12,N/A,634.503652096,634.521908998,634.529338121,1167.61800504,1168.21241713,0.008257,531.726606,0.014048
unit.000029,Mapper-1-13,N/A,640.531427145,640.549805164,640.557255983,1133.42062116,1133.64916205,0.022312,490.199766,0.014332
unit.000030,Mapper-1-14,N/A,637.607912064,637.622653008,637.630143166,1091.30171108,1092.621804,0.045792,450.601357,0.014194
unit.000031,Mapper-1-15,N/A,641.426439047,641.441414118,641.448848963,1132.51848507,1133.67105103,0.045572,489.305804,0.014609
unit.000032,Mapper-1-16,N/A,635.52848196,635.541702986,635.549123049,1183.84017897,1184.40206718,0.007428,545.682399,0.01486
unit.000033,Reducer-1,N/A,1214.15988398,1214.24303508,1214.26521206,1218.80958414,1221.28923011,1.044758,2.092177,0.014774
