CU,Name,New,StageIn,Allocate,Exec,StageOut,Done,Read,Exec,Write
unit.000000,Mapper-0-1,N/A,13.3938632011,13.4765841961,13.5425021648,285.461220026,286.622710228,0.019422,265.72478,0.013968
unit.000001,Mapper-0-2,N/A,13.361135006,13.4546220303,13.5169241428,257.747376204,259.108171225,0.02018,237.982539,0.006107
unit.000002,Mapper-0-3,N/A,13.582624197,13.6081461906,13.6558511257,415.854602098,417.372711182,0.030994,392.819063,0.004315
unit.000003,Mapper-0-4,N/A,13.6446120739,13.6665511131,13.696198225,416.256181002,417.381530046,0.030738,393.148386,0.004897
unit.000004,Mapper-0-5,N/A,13.5644481182,13.5899641514,13.6375110149,385.187005997,386.430177212,0.030591,362.072186,0.005148
unit.000005,Mapper-0-6,N/A,13.5240340233,13.5498261452,13.6155869961,408.086378098,409.163323164,0.025855,385.006519,0.004603
unit.000006,Mapper-0-7,N/A,13.4099450111,13.48391819,13.5573251247,294.230747223,296.032591105,0.020433,274.514328,0.005123
unit.000007,Mapper-0-8,N/A,13.4618661404,13.5094702244,13.5863661766,298.099782228,300.161429167,0.018869,277.340254,0.005434
unit.000008,Mapper-0-9,N/A,13.9250721931,13.9466562271,13.9544141293,391.845653057,393.618438005,0.026967,368.96563,0.004728
unit.000009,Mapper-0-10,N/A,13.8528800011,13.8745350838,13.8819382191,389.19763422,390.523133993,0.02928,366.27851,0.0047
unit.000010,Mapper-0-11,N/A,13.6851110458,13.7068831921,13.7325282097,391.703147173,392.583919048,0.026573,369.353063,0.005289
unit.000011,Mapper-0-12,N/A,13.7032961845,13.7250881195,13.7362391949,414.50073719,416.326204062,0.039968,392.627577,0.005017
unit.000012,Mapper-0-13,N/A,13.7433781624,13.7653582096,13.7729771137,411.367779016,413.276608229,0.068527,389.529995,0.004546
unit.000013,Mapper-0-14,N/A,13.7616519928,13.7835850716,13.7910940647,397.669787169,398.837244034,0.083216,375.788736,0.004617
unit.000014,Mapper-0-15,N/A,13.834457159,13.8564651012,13.8639190197,380.523548126,382.301587105,0.029606,356.263387,0.005281
unit.000015,Mapper-0-16,N/A,13.8163590431,13.8380401134,13.8455371857,398.919617176,399.99558115,0.053119,376.010002,0.004465
unit.000016,Mapper-0-17,N/A,13.888985157,13.9070901871,13.9180290699,389.898989201,391.553564072,0.042903,367.028201,0.004732
unit.000017,Mapper-0-18,N/A,13.3191130161,13.4356942177,13.4729590416,298.161530018,300.154954195,0.01967,277.882929,0.004743
unit.000018,Mapper-0-19,N/A,13.377436161,13.4655070305,13.5351471901,300.195480108,301.202869177,0.018163,280.4996,0.00561
unit.000019,Mapper-0-20,N/A,13.7982251644,13.8199281693,13.8273611069,387.643153191,389.487189054,0.028007,365.46091,0.005032
unit.000020,Mapper-0-21,N/A,13.6045281887,13.6262991428,13.6741051674,403.076717138,405.102683067,0.069911,379.920363,0.005048
unit.000021,Mapper-0-22,N/A,13.9105520248,13.928645134,13.9360580444,439.743522167,441.745324135,0.042295,416.805016,0.005374
unit.000022,Mapper-0-23,N/A,13.5058391094,13.5276582241,13.5974330902,384.835500002,386.397436142,0.02744,361.166947,0.005397
unit.000023,Mapper-0-24,N/A,13.622710228,13.6481971741,13.6814501286,380.776899099,382.300848007,0.051804,357.555875,0.00615
unit.000024,Mapper-0-25,N/A,13.3443109989,13.4431431293,13.4987401962,289.319427013,290.845935106,0.018516,269.602398,0.005314
unit.000025,Mapper-0-26,N/A,13.4260530472,13.4912590981,13.5755581856,283.504953146,284.589845181,0.018105,263.741126,0.004981
unit.000026,Mapper-0-27,N/A,13.7800180912,13.801815033,13.8092901707,383.832177162,385.375822067,0.050374,361.859161,0.010992
unit.000027,Mapper-0-28,N/A,13.9430890083,13.9615650177,13.9689540863,370.068670034,371.059751034,0.028295,347.11951,0.005854
unit.000028,Mapper-0-29,N/A,13.6629300117,13.6887221336,13.7143831253,410.242696047,411.222287178,0.030061,388.448749,0.00492
unit.000029,Mapper-0-30,N/A,13.8709561825,13.8925840855,13.8999831676,397.678519011,398.838195086,0.027685,374.704721,0.004901
unit.000030,Mapper-0-31,N/A,13.5460021496,13.5680370331,13.6337800026,409.94165802,410.193469048,0.030397,386.86927,0.004964
unit.000031,Mapper-0-32,N/A,13.7214660645,13.7469861507,13.7545421124,417.057758093,418.418817997,0.057527,395.249474,0.004936
unit.000032,Reducer-0,N/A,445.16645503,445.369126081,445.405583143,448.389744997,451.336002111,0.234946,0.206416,0.003919
unit.000033,Mapper-1-1,N/A,458.021802187,458.046301126,458.05511713,720.376584053,721.671886206,0.011211,259.767438,0.016231
unit.000034,Mapper-1-2,N/A,468.99496603,469.021733046,469.0298841,835.99082303,837.678465128,0.029272,365.554092,0.005022
unit.000035,Mapper-1-3,N/A,459.656831026,459.679982185,459.687358141,841.454451084,841.771671057,0.068403,378.029072,0.006272
unit.000036,Mapper-1-4,N/A,468.101123095,468.129661083,468.140853167,836.142877102,837.662807226,0.028836,366.479215,0.004824
unit.000037,Mapper-1-5,N/A,468.133141994,468.156537056,468.163972139,832.233453035,833.57021904,0.055181,362.656191,0.005191
unit.000038,Mapper-1-6,N/A,458.931152105,458.941971064,458.949368,848.069399118,849.015662193,0.050333,387.467235,0.004962
unit.000039,Mapper-1-7,N/A,468.397864103,468.42477417,468.432253122,831.579977036,833.57379818,0.027739,361.685173,0.004866
unit.000040,Mapper-1-8,N/A,466.741257191,466.769996166,466.783168077,869.959046125,871.577993155,0.067555,401.608231,0.004433
unit.000041,Mapper-1-9,N/A,455.40498209,455.423093081,455.430474997,718.921442032,720.121888161,0.011675,260.771028,0.004968
unit.000042,Mapper-1-10,N/A,456.176447153,456.201738119,456.20917511,713.007441998,715.039344072,0.01173,254.898366,0.005371
unit.000043,Mapper-1-11,N/A,461.965220213,461.985441208,462.046842098,819.85188508,821.220519066,0.057039,356.366619,0.004482
