CU,Name,New,StageIn,Allocate,Exec,StageOut,Done,Read,Exec,Write
unit.000000,Mapper-0-1,N/A,12.2822420597,12.305259943,12.3127908707,1085.13882208,1086.61420488,0.038034,1066.594149,0.005642
unit.000001,Mapper-0-2,N/A,12.3561449051,12.377863884,12.3853769302,1106.01949191,1106.93694806,0.04259,1087.455862,0.004438
unit.000002,Mapper-0-3,N/A,12.3008420467,12.3234369755,12.33086586,1105.76780891,1106.90002489,0.041125,1087.1756,0.00482
unit.000003,Mapper-0-4,N/A,12.3924438953,12.4107148647,12.4180998802,1136.81729198,1138.40857792,0.040179,1118.175133,0.00497
unit.000004,Mapper-0-5,N/A,12.3742890358,12.3960108757,12.4033920765,1117.28498507,1119.11622787,0.040489,1098.748634,0.005525
unit.000005,Mapper-0-6,N/A,12.2528059483,12.2858920097,12.2934188843,947.446047068,948.920317888,0.037674,928.86965,0.005125
unit.000006,Mapper-0-7,N/A,12.3198609352,12.3415970802,12.3490729332,938.030822039,939.807935953,0.042684,919.461936,0.005748
unit.000007,Mapper-0-8,N/A,12.3380019665,12.3597228527,12.3671770096,965.096289873,965.911975861,0.031734,945.652889,0.005006
unit.000008,Reducer-0,N/A,1144.60626602,1144.67011309,1144.68480301,1146.29011607,1148.61400795,0.064599,0.211904,0.004073
unit.000009,Mapper-1-1,N/A,1155.83494687,1155.85583997,1155.86322689,2110.23252892,2111.71724391,0.033175,951.058283,0.004105
unit.000010,Mapper-1-2,N/A,1155.09021997,1155.11166191,1155.11906695,2166.6273849,2167.66470194,0.033377,1010.061564,0.005135
unit.000011,Mapper-1-3,N/A,1156.58145595,1156.60626507,1156.61370301,2201.78477597,2203.18004107,0.032937,1042.771265,0.005227
unit.000012,Mapper-1-4,N/A,1154.19917488,1154.25574708,1154.26315999,2149.11776686,2150.38934803,0.032298,993.403603,0.004978
unit.000013,Mapper-1-5,N/A,1154.94334292,1154.96473503,1154.97257209,2169.83288193,2170.71247506,0.033969,1013.479348,0.004937
unit.000014,Mapper-1-6,N/A,1155.68801403,1155.70908594,1155.71649504,2110.59722805,2111.71682596,0.032648,951.592901,0.004385
unit.000015,Mapper-1-7,N/A,1157.32648206,1157.38536787,1157.39278889,2119.360358,2120.89463997,0.035223,960.299753,0.00455
unit.000016,Mapper-1-8,N/A,1156.60265088,1156.62120104,1156.62859797,2144.69612193,2146.33170605,0.023147,985.574758,0.004632
unit.000017,Reducer-1,N/A,2209.81635904,2209.9231019,2209.93783689,2211.55829191,2213.70678091,0.059267,0.210292,0.003571
