CU,Name,New,StageIn,Allocate,Exec,StageOut,Done,Read,Exec,Write
unit.000000,Mapper-0-1,N/A,15.9486072063,15.9633450508,16.0222170353,305.000912189,305.594967127,0.013455,282.95132,0.015068
unit.000001,Mapper-0-2,N/A,15.3176860809,15.8117361069,15.9268651009,306.756829023,306.622350216,0.010682,284.751304,0.012873
unit.000002,Mapper-0-3,N/A,15.9341270924,15.9450571537,15.9894430637,263.197991133,264.502657175,0.01303,241.125997,0.013945
unit.000003,Mapper-0-4,N/A,16.1677532196,16.179541111,16.7301340103,408.239078045,409.612305164,0.053415,383.751619,0.01311
unit.000004,Mapper-0-5,N/A,16.2528941631,16.2637891769,16.7898600101,386.540422201,386.114584208,0.081623,361.466928,0.013452
unit.000005,Mapper-0-6,N/A,15.9819540977,15.9966681004,16.0736072063,270.917700052,271.597180128,0.01178,248.85308,0.013892
unit.000006,Mapper-0-7,N/A,16.0147330761,16.0294210911,16.1389701366,273.525294065,274.647742033,0.01213,251.463256,0.014262
unit.000007,Mapper-0-8,N/A,16.0511841774,16.0621271133,16.1908290386,403.880840063,404.521134138,0.020717,379.25616,0.014247
unit.000008,Mapper-0-9,N/A,16.0843751431,16.0989022255,16.2458322048,426.774784088,427.96916914,0.04967,402.077338,0.012765
unit.000009,Mapper-0-10,N/A,16.1134982109,16.1315560341,16.3002920151,413.147921085,413.741760015,0.016922,388.513498,0.013034
unit.000010,Mapper-0-11,N/A,16.1496391296,16.1642720699,16.6974332333,441.195591211,442.235939026,0.017808,416.523499,0.012534
unit.000011,Mapper-0-12,N/A,16.2014861107,16.2131891251,16.7786390781,435.085916042,436.162509203,0.014311,410.6688,0.012835
unit.000012,Mapper-0-13,N/A,16.2348001003,16.2494251728,16.7860901356,402.27547121,402.473976135,0.044465,377.788041,0.012671
unit.000013,Mapper-0-14,N/A,16.2857642174,16.2966051102,16.79738307,427.326933146,427.986073017,0.015928,402.872094,0.012373
unit.000014,Mapper-0-15,N/A,16.3181760311,16.6719920635,16.8048501015,390.199702024,391.267386198,0.038703,365.663853,0.013347
unit.000015,Mapper-0-16,N/A,16.6899871826,16.7046220303,16.8122851849,403.779850006,404.540715218,0.022679,379.290092,0.013076
unit.000016,Mapper-0-17,N/A,16.7225661278,16.7376251221,16.8197491169,385.754901171,386.125365019,0.024198,360.928193,0.013503
unit.000017,Mapper-0-18,N/A,16.7411661148,16.7560520172,16.8234941959,372.656474113,373.943152189,0.023551,348.157356,0.013247
unit.000018,Mapper-0-19,N/A,16.7600800991,16.7711820602,16.8272681236,401.629780054,402.474706173,0.026657,375.2198,0.013326
unit.000019,Mapper-0-20,N/A,15.9668581486,15.9784150124,16.0404410362,311.369825125,311.095193148,0.011356,289.369699,0.014247
unit.000020,Mapper-0-21,N/A,15.808131218,15.9306499958,15.9560921192,309.61443615,310.083033085,0.012468,287.636313,0.013284
unit.000021,Mapper-0-22,N/A,16.000180006,16.0111711025,16.106372118,301.792463064,302.558643103,0.010989,279.739836,0.013878
unit.000022,Mapper-0-23,N/A,16.0329329967,16.0476591587,16.1570971012,402.777534008,403.507733107,0.01653,377.210162,0.017405
unit.000023,Mapper-0-24,N/A,16.065639019,16.0808641911,16.2241840363,417.753226042,418.819282055,0.018176,393.072245,0.013474
unit.000024,Mapper-0-25,N/A,16.0952751637,16.1171221733,16.2746829987,419.612052202,419.851746082,0.019519,394.982653,0.012628
unit.000025,Mapper-0-26,N/A,16.1279571056,16.1461341381,16.6647121906,423.767970085,424.932855129,0.01748,399.135972,0.019754
unit.000026,Mapper-0-27,N/A,16.1831641197,16.1979830265,16.7523241043,416.654922009,417.806121111,0.015523,391.617865,0.012854
unit.000027,Mapper-0-28,N/A,16.2167441845,16.2313280106,16.7823681831,380.574868202,381.044427156,0.015779,356.001436,0.013404
unit.000028,Mapper-0-29,N/A,16.2672622204,16.282282114,16.793582201,393.907425165,395.314078093,0.038216,369.349483,0.013098
unit.000029,Mapper-0-30,N/A,16.3074951172,16.3146941662,16.8011200428,419.854409218,420.864882231,0.023868,395.325752,0.013573
unit.000030,Mapper-0-31,N/A,16.6755001545,16.6864960194,16.8085701466,386.841981173,387.153593063,0.038132,362.301916,0.012662
