CU,Name,New,StageIn,Allocate,Exec,StageOut,Done,Read,Exec,Write
unit.000000,Mapper-0-1,N/A,14.4288320541,14.4512751102,14.4588851929,385.278284073,385.351374149,0.028161,361.48638,0.005054
unit.000001,Mapper-0-2,N/A,13.8103461266,13.8328371048,13.8404371738,391.87677002,391.595854044,0.0313,368.141667,0.004853
unit.000002,Mapper-0-3,N/A,13.5501651764,13.5798959732,13.5876011848,274.398318052,275.474655151,0.017798,254.953303,0.004402
unit.000003,Mapper-0-4,N/A,14.6753880978,14.6940841675,14.7017121315,382.299299955,382.91317606,0.05308,358.206019,0.004816
unit.000004,Mapper-0-5,N/A,14.342787981,14.3575949669,14.3652579784,408.265371084,408.569517136,0.031883,383.705047,0.004963
unit.000005,Mapper-0-6,N/A,14.3004601002,14.3155231476,14.327684164,390.874113083,390.560075045,0.031109,366.023704,0.004535
unit.000006,Mapper-0-7,N/A,14.2591969967,14.2781581879,14.2894771099,411.061954021,411.626541138,0.027026,387.282031,0.004642
unit.000007,Mapper-0-8,N/A,14.4661581516,14.4847819805,14.4959659576,389.270541191,389.425575018,0.028069,365.496484,0.00504
unit.000008,Mapper-0-9,N/A,13.659981966,13.682213068,13.6898591518,284.876568079,285.667381048,0.018291,265.298306,0.006463
unit.000009,Mapper-0-10,N/A,13.7918331623,13.8140239716,13.8216331005,399.840363979,400.870893002,0.030784,376.110939,0.004517
unit.000010,Mapper-0-11,N/A,13.85136199,14.2631721497,14.2708101273,404.445361137,405.030361176,0.030007,380.666793,0.005092
unit.000011,Mapper-0-12,N/A,14.2817471027,14.2968730927,14.3081030846,408.257622004,408.570096016,0.063921,383.654404,0.004412
unit.000012,Mapper-0-13,N/A,14.3197360039,14.3353710175,14.3466119766,394.531812191,395.64311409,0.032656,370.77126,0.005112
unit.000013,Mapper-0-14,N/A,14.3539140224,14.3763029575,14.3839859962,403.598807096,403.997032166,0.030579,379.733969,0.004694
unit.000014,Mapper-0-15,N/A,14.3988611698,14.4136741161,14.4213631153,370.771893978,371.59572506,0.032304,346.964969,0.004689
unit.000015,Mapper-0-16,N/A,14.4476041794,14.4698491096,14.4774580002,374.883141041,375.711407185,0.057528,350.977822,0.004763
unit.000016,Mapper-0-17,N/A,14.5069301128,14.5219371319,14.5337131023,384.155788183,384.092936993,0.028332,359.673161,0.004614
unit.000017,Mapper-0-18,N/A,14.5447430611,14.6790800095,14.6867201328,367.665784121,368.560014009,0.056214,342.523208,0.006323
unit.000018,Mapper-0-19,N/A,13.576061964,13.5952231884,13.6064431667,273.143064976,274.461805105,0.018607,253.614089,0.004871
unit.000019,Mapper-0-20,N/A,13.5988280773,13.6174020767,13.6253349781,278.711884022,278.534231186,0.016157,259.202309,0.004293
unit.000020,Mapper-0-21,N/A,13.6785411835,13.7008559704,13.7085900307,293.395951986,293.782974005,0.01535,273.853485,0.005334
unit.000021,Mapper-0-22,N/A,13.6971549988,13.7195219994,13.7282640934,278.108431101,278.561244965,0.017457,258.580536,0.004927
unit.000022,Mapper-0-23,N/A,13.7158591747,13.7392251492,13.7469570637,279.61405611,279.57298398,0.014974,260.179881,0.004741
unit.000023,Mapper-0-24,N/A,13.7355191708,13.7583990097,13.7660210133,427.487596035,428.090764046,0.027887,403.699411,0.004726
unit.000024,Mapper-0-25,N/A,13.7733030319,13.7955141068,13.8031001091,382.853059053,382.913650036,0.030475,359.11547,0.00512
unit.000025,Mapper-0-26,N/A,13.8291699886,13.8477830887,13.858987093,412.157216072,412.638349056,0.059865,388.370403,0.004191
unit.000026,Mapper-0-27,N/A,13.7546601295,13.7769711018,13.7845880985,403.347005129,403.996392012,0.029692,379.241069,0.004442
unit.000027,Mapper-0-28,N/A,14.4099650383,14.4326269627,14.4403240681,386.812735081,387.382912159,0.028712,362.745073,0.005129
unit.000028,Mapper-0-29,N/A,13.6137290001,13.6636931896,13.6712920666,276.953869104,277.520684958,0.021754,257.366932,0.005238
unit.000029,Mapper-0-30,N/A,14.3726069927,14.3914279938,14.4026610851,388.768311977,388.408746958,0.03032,365.026941,0.004893
unit.000030,Mapper-0-31,N/A,14.5254940987,14.5411400795,14.5524220467,390.773422003,390.560667992,0.030009,366.927645,0.004584
unit.000031,Mapper-0-32,N/A,14.4883480072,14.503319025,14.5145959854,427.739603043,428.091552019,0.028932,378.363404,0.004833
unit.000032,Reducer-0,N/A,432.329804182,433.328819036,433.415439129,435.084217072,436.969688177,0.249534,0.206742,0.003995
unit.000033,Mapper-1-1,N/A,447.670835972,447.689414024,447.700567007,710.903702974,712.838415146,0.011596,261.834138,0.005272
unit.000034,Mapper-1-2,N/A,452.796224117,452.821293116,452.82892108,824.470914125,825.633800983,0.02721,370.199457,0.005805
unit.000035,Mapper-1-3,N/A,455.275195122,455.29977107,455.310554981,827.078482151,827.680761099,0.047641,369.959842,0.004977
