CU,Name,New,StageIn,Allocate,Exec,StageOut,Done,Read,Exec,Write
unit.000000,Mapper-0-1,N/A,14.1147749424,14.1402480602,14.1478149891,404.038992882,405.463507891,0.12549,379.780521,0.001685
unit.000001,Mapper-0-2,N/A,13.9020619392,13.9827349186,13.9903309345,384.995856047,385.997524023,0.147034,362.451058,0.002054
unit.000002,Mapper-0-3,N/A,14.2950310707,14.3744778633,14.3820579052,357.98378396,359.45004797,0.136342,335.35961,0.002048
unit.000003,Mapper-0-4,N/A,13.047522068,13.199187994,13.2068839073,268.170434952,269.70787096,0.093334,247.491707,0.003165
unit.000004,Mapper-0-5,N/A,15.1559798717,15.2520129681,15.2595009804,384.343199968,385.999871969,0.148264,358.949131,0.002335
unit.000005,Mapper-0-6,N/A,13.5929229259,13.6746139526,13.6821739674,306.515706062,307.43203187,0.085467,285.910009,0.00168
unit.000006,Mapper-0-7,N/A,13.5143709183,13.596626997,13.6042649746,305.961477995,307.432498932,0.088637,285.297674,0.0023
unit.000007,Mapper-0-8,N/A,13.9790630341,14.118434906,14.1259579659,403.461437941,405.462863922,0.146803,379.818642,0.001804
unit.000008,Mapper-0-9,N/A,14.6817319393,14.7635340691,14.771064043,423.223605871,424.927675962,0.162575,400.258368,0.002466
unit.000009,Mapper-0-10,N/A,13.3532140255,13.4410429001,13.4486629963,307.622292042,308.465394974,0.088039,287.008649,0.001974
unit.000010,Mapper-0-11,N/A,15.135463953,15.1595890522,15.1670658588,397.924712896,398.234971046,0.177138,372.582894,0.002604
unit.000011,Mapper-0-12,N/A,14.9955739975,15.1391868591,15.1466810703,420.018092871,421.84780407,0.129164,394.650967,0.002619
unit.000012,Mapper-0-13,N/A,14.1365859509,14.2212669849,14.2287888527,403.523236036,405.487972021,0.169113,379.646534,0.002214
unit.000013,Mapper-0-14,N/A,14.9132778645,14.9992818832,15.0069758892,412.304058075,413.682301044,0.147641,389.429478,0.002327
unit.000014,Mapper-0-15,N/A,13.6709158421,13.7519900799,13.7596430779,303.90685606,304.360153913,0.084551,283.29812,0.001874
unit.000015,Mapper-0-16,N/A,13.7483289242,13.8291630745,13.8367199898,429.678637981,430.673344851,0.145611,406.656815,0.002409
unit.000016,Mapper-0-17,N/A,15.2484080791,15.3276500702,15.3391389847,409.551028013,410.628452063,0.167806,384.175237,0.002109
unit.000017,Mapper-0-18,N/A,14.4494009018,14.5308480263,14.538383007,406.592862844,408.582515955,0.191589,383.498847,0.002181
unit.000018,Mapper-0-19,N/A,15.4061300755,15.4877099991,15.4952669144,403.535855055,405.488848925,0.141641,377.979804,0.002648
unit.000019,Mapper-0-20,N/A,15.5607089996,15.6390280724,15.6465358734,388.152597904,390.182497978,0.137292,362.774059,0.002343
unit.000020,Mapper-0-21,N/A,14.5271799564,14.6084370613,14.6162998676,398.62664485,400.287996054,0.147778,375.752421,0.00208
unit.000021,Mapper-0-22,N/A,13.1954689026,13.2754919529,13.2868609428,259.547631025,262.479095936,0.091126,238.881755,0.002436
unit.000022,Mapper-0-23,N/A,13.2791829109,13.35688591,13.364428997,303.253530025,304.359453917,0.086304,282.527153,0.002076
