CU,Name,New,StageIn,Allocate,Exec,StageOut,Done,Read,Exec,Write
unit.000000,Mapper-0-1,N/A,11.7633759975,11.7818748951,11.8007090092,960.274935007,961.283061028,0.011963,940.671918,0.016391
unit.000001,Mapper-0-2,N/A,11.6627669334,11.6815209389,11.7222690582,1124.60265708,1125.92808509,0.013501,1104.922055,0.015881
unit.000002,Mapper-0-3,N/A,11.6775751114,11.7000880241,11.7453079224,1141.12902308,1142.40503097,0.012314,1121.49303,0.016196
unit.000003,Mapper-0-4,N/A,11.6964309216,11.7111670971,11.7745659351,1127.32821202,1128.99953604,0.014289,1107.703638,0.016317
unit.000004,Mapper-0-5,N/A,11.7524600029,11.7670121193,11.7969379425,1132.11431909,1133.07797503,0.013842,1112.439685,0.016224
unit.000005,Mapper-0-6,N/A,11.6513059139,11.6664760113,11.6891360283,941.946811914,943.006910086,0.012614,922.254144,0.017182
unit.000006,Mapper-0-7,N/A,11.7294769287,11.7489280701,11.7931818962,947.858139992,949.128623009,0.012981,928.165928,0.016147
unit.000007,Mapper-0-8,N/A,11.7147018909,11.7331299782,11.7894070148,1144.83225608,1146.46697593,0.011615,1125.12437,0.017256
unit.000008,Reducer-0,N/A,1154.41286492,1154.47364593,1154.48870611,1158.46087408,1161.64449406,0.533485,2.06536,0.011631
unit.000009,Mapper-1-1,N/A,1169.63526702,1169.64808011,1169.655653,2203.77883005,2205.65739107,0.015778,1032.678357,0.016182
unit.000010,Mapper-1-2,N/A,1168.33584905,1168.34917498,1168.35671401,2212.79270291,2213.76821589,0.009543,1043.017921,0.016338
unit.000011,Mapper-1-3,N/A,1167.47543597,1167.48779011,1167.49531102,2117.55595207,2119.29528308,0.009292,948.675261,0.016891
unit.000012,Mapper-1-4,N/A,1168.91406488,1168.92675591,1168.93431592,2118.64377308,2120.32800508,0.009608,948.282655,0.016167
unit.000013,Mapper-1-5,N/A,1168.05215096,1168.06462908,1168.07215905,2173.23673201,2174.17860603,0.00946,1003.804388,0.016716
unit.000014,Mapper-1-6,N/A,1165.29793596,1165.35090303,1165.35844994,2158.91592407,2159.972996,0.009748,992.199677,0.015775
unit.000015,Mapper-1-7,N/A,1169.19781089,1169.21070099,1169.2184031,2169.03015208,2170.1272769,0.009682,998.333482,0.016928
unit.000016,Mapper-1-8,N/A,1166.60759902,1166.62024689,1166.62775302,2123.26550889,2124.40720391,0.00826,955.235968,0.016745
unit.000017,Reducer-1,N/A,2220.67277789,2221.12992907,2221.14494205,2226.62188792,2229.51565909,0.523889,2.059922,0.010363
