CU,Name,New,StageIn,Allocate,Exec,StageOut,Done,Read,Exec,Write
unit.000000,Mapper-0-1,N/A,14.6693768501,14.7529809475,14.7605960369,366.517173052,368.162214994,0.134758,342.919074,0.003571
unit.000001,Mapper-0-2,N/A,12.927380085,13.081870079,13.1250798702,249.465472937,250.937347889,0.091067,230.271201,0.00272
unit.000002,Mapper-0-3,N/A,13.0781610012,13.1646530628,13.1723070145,254.424956083,255.043446064,0.093993,235.322179,0.002689
unit.000003,Mapper-0-4,N/A,13.2407469749,13.3278179169,13.3354098797,292.403027058,293.736104965,0.088829,273.335725,0.002077
unit.000004,Mapper-0-5,N/A,13.3240950108,13.4133000374,13.420994997,250.315335035,250.936469078,0.090363,231.184197,0.002321
unit.000005,Mapper-0-6,N/A,13.5695369244,13.6518499851,13.6594429016,299.025387049,300.860862017,0.083305,279.902144,0.001889
unit.000006,Mapper-0-7,N/A,13.7285950184,13.8167879581,13.8244109154,406.961977959,407.850617886,0.138766,385.26559,0.002338
unit.000007,Mapper-0-8,N/A,13.8913168907,14.2415130138,14.2494380474,397.19054985,398.582803965,0.151746,375.406738,0.002198
unit.000008,Mapper-0-9,N/A,14.2608959675,14.2796139717,14.2872378826,398.645516872,399.610527992,0.14465,376.899572,0.002065
unit.000009,Mapper-0-10,N/A,14.2944428921,14.3165969849,14.3242139816,375.640505075,376.984266043,0.163709,353.848492,0.002252
unit.000010,Mapper-0-11,N/A,14.3619890213,14.4433529377,14.4510560036,383.810823917,384.170011997,0.128157,360.861442,0.003112
unit.000011,Mapper-0-12,N/A,14.5183398724,14.5972840786,14.6050539017,389.07344985,390.316274881,0.177577,365.985298,0.00197
unit.000012,Mapper-0-13,N/A,14.7493400574,14.840264082,14.8479099274,377.745303869,379.038245916,0.173094,354.656311,0.003412
unit.000013,Mapper-0-14,N/A,14.9121248722,15.0510849953,15.0587899685,435.559068918,436.564226866,0.17653,411.922751,0.002154
unit.000014,Mapper-0-15,N/A,15.1500818729,15.2350308895,15.2426519394,385.014775991,385.204235077,0.17451,359.559074,0.002317
unit.000015,Mapper-0-16,N/A,15.3126599789,15.3962419033,15.4038820267,386.76728487,388.289377928,0.147935,361.892636,0.002261
unit.000016,Mapper-0-17,N/A,15.4706389904,15.5509319305,15.558508873,390.727772951,391.348953009,0.151865,366.139575,0.002326
