Number_Clusters,Number_Points_per_Cluster,Number_Dim,Number_Points_per_Message,Interval,Number_Partitions, Time
100,100,3,5000,120,48,0.21399
100,1000,3,5000,120,48,0.65932
100,10000,3,5000,120,48,6.89439
100,100000,3,5000,120,48,62.90409
100,1000000,3,5000,120,48,648.13072
