t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit,duration_unit
1509121875,11003,10.817144,0.145778,0.000529,0.409236,0.002946,0.221495,0.380737,0.753024,1.283590,4.352414,34.347746,36.575101,22.499712,10.772263,calls/second,milliseconds
1509121885,11052,10.817144,0.153396,0.000529,0.406324,0.003519,0.235750,0.380414,0.753024,1.283590,4.352414,33.458240,31.599799,21.894312,10.697555,calls/second,milliseconds
1509121895,11388,10.817144,0.152417,0.000529,0.454721,0.002877,0.239349,0.366915,0.676404,1.283590,6.734474,33.461521,32.077637,22.308969,10.960719,calls/second,milliseconds
1509121905,11439,10.817144,0.164387,0.000529,0.449963,0.003765,0.266036,0.383250,0.581653,1.171413,6.734474,32.652636,27.913036,21.735941,10.892756,calls/second,milliseconds
1509121915,11964,6.734474,0.134655,0.000353,0.310701,0.077553,0.236620,0.372235,0.403887,0.581653,6.734474,33.203571,31.898576,22.761390,11.356607,calls/second,milliseconds
1509121925,12162,6.734474,0.114180,0.000353,0.296759,0.002787,0.204470,0.365342,0.393532,0.474424,6.734474,32.841672,29.889055,22.652557,11.447110,calls/second,milliseconds
1509121935,12932,6.734474,0.131159,0.000340,0.347443,0.003116,0.211509,0.378743,0.547359,0.680704,4.700329,34.002529,37.425766,24.452527,12.174967,calls/second,milliseconds
1509121945,13011,6.734474,0.138508,0.000340,0.341470,0.077553,0.233949,0.375223,0.520389,0.680704,4.700329,33.333927,32.781057,23.878863,12.116880,calls/second,milliseconds
1509121955,13317,6.734474,0.147660,0.000340,0.455643,0.003144,0.219342,0.363190,0.547359,0.702331,6.620814,33.265167,32.397727,24.123359,12.331191,calls/second,milliseconds
1509121965,13431,6.620814,0.158684,0.000340,0.406433,0.101082,0.242130,0.357381,0.493167,0.699940,6.620814,32.732740,29.023844,23.665722,12.306774,calls/second,milliseconds
1509121975,13893,6.620814,0.124005,0.000386,0.346645,0.063918,0.207610,0.299282,0.393771,0.561094,6.620814,33.053253,31.556609,24.434126,12.694187,calls/second,milliseconds
1509121985,14088,6.620814,0.111886,0.000386,0.353418,0.002125,0.183291,0.291595,0.393532,0.589507,6.620814,32.737654,29.583595,24.267148,12.768803,calls/second,milliseconds
1509121995,14861,14.089597,0.146102,0.000288,0.659294,0.002311,0.196411,0.300881,0.552433,1.493467,14.089597,33.749623,37.211319,26.018694,13.483299,calls/second,milliseconds
1509122005,14892,14.089597,0.150791,0.000288,0.654411,0.002469,0.204582,0.319742,0.552433,1.493467,14.089597,33.068924,31.882488,25.245036,13.360907,calls/second,milliseconds
1509122015,15246,14.089597,0.149342,0.000214,0.626498,0.002295,0.215985,0.321579,0.437221,1.035881,14.089597,33.120211,32.553607,25.601915,13.612278,calls/second,milliseconds
1509122025,15272,14.089597,0.152051,0.000214,0.623048,0.002377,0.220597,0.321891,0.437221,1.035881,14.089597,32.470547,27.890568,24.831950,13.485130,calls/second,milliseconds
1509122035,15822,14.089597,0.142135,0.000189,0.566167,0.058283,0.204008,0.312633,0.367829,0.699958,6.620814,32.940303,32.285747,25.844061,13.950130,calls/second,milliseconds
1509122045,16019,14.089597,0.125591,0.000189,0.559616,0.002152,0.167278,0.302708,0.362042,0.699958,6.620814,32.670323,30.216788,25.634166,14.011976,calls/second,milliseconds
1509122055,16790,4.948158,0.124575,0.000214,0.358130,0.002260,0.201265,0.312668,0.431216,0.817338,4.948158,33.558376,37.754329,27.338573,14.711738,calls/second,milliseconds
1509122065,16809,4.948158,0.129031,0.000214,0.358019,0.002326,0.206798,0.325174,0.431216,0.817338,4.948158,32.937568,32.246189,26.501811,14.569124,calls/second,milliseconds
1509122075,17175,4.710791,0.120779,0.000214,0.299873,0.002222,0.207936,0.328846,0.416648,0.694869,4.710791,33.008302,32.977877,26.838196,14.813892,calls/second,milliseconds
1509122085,17192,4.710791,0.124106,0.000214,0.299036,0.002265,0.216922,0.328846,0.416648,0.694869,4.710791,32.417961,28.137768,26.004561,14.665710,calls/second,milliseconds
1509122095,17751,5.558523,0.129490,0.000214,0.348825,0.067040,0.205639,0.308026,0.355030,0.480814,5.558523,32.852601,32.654241,27.003391,15.125649,calls/second,milliseconds
1509122105,17946,5.558523,0.111102,0.000214,0.335785,0.002273,0.186985,0.303685,0.344990,0.437221,5.558523,32.609977,30.496730,26.748877,15.172289,calls/second,milliseconds
1509122115,18719,4.710791,0.122537,0.000312,0.293962,0.002399,0.209239,0.352906,0.483768,0.740273,4.032170,33.406887,38.004098,28.422532,15.861354,calls/second,milliseconds
1509122125,18746,4.710791,0.125693,0.000312,0.293118,0.002837,0.214304,0.352906,0.480814,0.740273,4.032170,32.869072,32.537570,27.566762,15.711577,calls/second,milliseconds
1509122135,19104,4.710791,0.119018,0.000312,0.274146,0.002402,0.215985,0.324693,0.434170,0.670735,4.032170,32.919542,33.145849,27.851760,15.938187,calls/second,milliseconds
1509122145,19131,4.710791,0.125475,0.000312,0.272233,0.003087,0.224430,0.325141,0.434170,0.670735,4.032170,32.406600,28.409160,27.011396,15.786453,calls/second,milliseconds
1509122155,19680,5.597730,0.122822,0.000312,0.317452,0.059650,0.222086,0.298924,0.352906,0.463027,5.597730,32.782410,32.743255,27.950226,16.225082,calls/second,milliseconds
1509122165,19876,5.597730,0.113846,0.000300,0.345787,0.002192,0.201928,0.295600,0.345248,0.480814,5.597730,32.566416,30.588069,27.667977,16.260683,calls/second,milliseconds
1509122175,20648,9.054753,0.138113,0.000199,0.499799,0.002216,0.201928,0.324227,0.440277,0.687502,9.054753,33.285944,38.069260,29.308358,16.936632,calls/second,milliseconds
1509122185,20681,9.054753,0.142014,0.000199,0.497450,0.003205,0.212056,0.324791,0.440277,0.687502,9.054753,32.810067,32.640702,28.433464,16.778298,calls/second,milliseconds
1509122195,21033,9.054753,0.133615,0.000199,0.455139,0.002661,0.214145,0.290258,0.424627,0.634370,9.054753,32.847492,33.168553,28.679421,16.989717,calls/second,milliseconds
1509122205,21078,5.597730,0.131049,0.000199,0.310090,0.058090,0.222166,0.342081,0.418001,0.483768,5.597730,32.411582,28.681679,27.864706,16.844080,calls/second,milliseconds
1509122215,21609,4.032170,0.114644,0.000199,0.230953,0.061763,0.206578,0.342081,0.386173,0.453403,3.776474,32.724919,32.691230,28.721522,17.253165,calls/second,milliseconds
1509122225,21803,4.032170,0.094980,0.000404,0.192335,0.002580,0.151883,0.335426,0.369173,0.431699,2.750029,32.526149,30.528040,28.410681,17.276298,calls/second,milliseconds
1509122235,22577,5.153336,0.121024,0.000458,0.307884,0.002645,0.187778,0.366063,0.477123,1.209505,5.153336,33.185765,38.040830,30.030292,17.942163,calls/second,milliseconds
1509122245,22607,5.153336,0.128986,0.000458,0.310427,0.002834,0.206052,0.366063,0.579347,1.286031,5.153336,32.747836,32.520690,29.111897,17.766070,calls/second,milliseconds
1509122255,22962,5.153336,0.130595,0.000458,0.347033,0.002558,0.226872,0.343063,0.459210,0.940201,5.153336,32.787754,33.153962,29.355064,17.973180,calls/second,milliseconds
1509122265,22992,5.153336,0.135079,0.000458,0.345507,0.002661,0.235925,0.347834,0.440277,0.940201,5.153336,32.368002,28.510695,28.485195,17.805602,calls/second,milliseconds
1509122275,23538,4.965393,0.117342,0.000458,0.236686,0.061919,0.220709,0.324365,0.369173,0.578659,4.965393,32.676982,32.702571,29.354563,18.215125,calls/second,milliseconds
1509122285,23732,4.965393,0.105801,0.000189,0.259632,0.002546,0.188689,0.315128,0.365152,0.578659,4.965393,32.495011,30.537639,29.022968,18.227628,calls/second,milliseconds
1509122295,24506,4.965393,0.114994,0.000189,0.297080,0.002376,0.197209,0.321158,0.401455,0.604092,4.363037,33.101618,38.034891,30.621906,18.882915,calls/second,milliseconds
1509122305,24548,4.965393,0.121751,0.000189,0.297414,0.002694,0.219746,0.324974,0.409363,0.798510,4.363037,32.715890,32.771521,29.737006,18.714155,calls/second,milliseconds
1509122315,24891,4.965393,0.118195,0.000189,0.280825,0.002239,0.221035,0.318562,0.392043,0.627653,4.363037,32.737367,33.133442,29.907771,18.893171,calls/second,milliseconds
1509122325,24939,4.965393,0.127177,0.000189,0.281767,0.002564,0.231147,0.321722,0.402539,0.798510,4.363037,32.374531,28.747905,29.072620,18.733150,calls/second,milliseconds
1509122335,25467,4.965393,0.118493,0.000189,0.300420,0.061980,0.211292,0.292558,0.341975,0.463027,4.768534,32.636520,32.659014,29.870330,19.114750,calls/second,milliseconds
1509122345,25687,4.965393,0.102497,0.000189,0.286321,0.002131,0.188875,0.284920,0.331500,0.546918,4.768534,32.501964,30.836583,29.591246,19.140581,calls/second,milliseconds
1509122355,26435,8.465557,0.114661,0.000189,0.418604,0.001903,0.180797,0.295631,0.409849,0.718136,8.465557,33.030454,37.679791,31.090495,19.761204,calls/second,milliseconds
1509122365,26820,8.465557,0.114992,0.000189,0.390629,0.002415,0.199624,0.276765,0.408457,0.703144,8.465557,33.097907,37.964891,31.340210,19.969025,calls/second,milliseconds
1509122375,26907,8.465557,0.127649,0.000189,0.384091,0.003740,0.217554,0.295785,0.369173,0.703144,8.465557,32.800269,33.318650,30.557324,19.830363,calls/second,milliseconds
1509122385,27396,8.465557,0.117610,0.000182,0.391274,0.057920,0.191283,0.272593,0.324768,0.598932,8.465557,32.994387,35.589323,31.187573,20.164395,calls/second,milliseconds
1509122395,27396,8.465557,0.117610,0.000182,0.391274,0.057920,0.191283,0.272593,0.324768,0.598932,8.465557,32.601780,30.125711,30.165123,19.941586,calls/second,milliseconds
1509122405,28364,4.325927,0.097086,0.000182,0.264842,0.002161,0.140613,0.264486,0.364536,0.598932,4.325927,33.356720,40.733500,32.365574,20.792628,calls/second,milliseconds
1509122415,28815,4.027943,0.105649,0.000256,0.264417,0.002499,0.186869,0.259651,0.309786,0.438099,4.027943,33.493279,41.099331,32.709731,21.036034,calls/second,milliseconds
1509122425,29325,5.872828,0.106879,0.000194,0.318505,0.057920,0.165976,0.258238,0.295631,0.420270,5.872828,33.694478,42.631615,33.370199,21.390902,calls/second,milliseconds
1509122435,29325,5.872828,0.106879,0.000194,0.318505,0.057920,0.165976,0.258238,0.295631,0.420270,5.872828,33.311759,36.086883,32.276194,21.154541,calls/second,milliseconds
1509122445,29325,5.872828,0.106879,0.000194,0.318505,0.057920,0.165976,0.258238,0.295631,0.420270,5.872828,32.937590,30.546887,31.218054,20.920792,calls/second,milliseconds
1509122455,29325,5.872828,0.106879,0.000194,0.318505,0.057920,0.165976,0.258238,0.295631,0.420270,5.872828,32.571689,25.857382,30.194605,20.689625,calls/second,milliseconds
1509122465,30304,5.872828,0.079703,0.000194,0.197533,0.001880,0.140919,0.250586,0.278308,0.344316,0.962100,33.289310,37.200392,32.410618,21.537942,calls/second,milliseconds
1509122475,31254,5.872828,0.098866,0.000194,0.235390,0.057278,0.168036,0.256799,0.289875,0.347804,3.751770,33.959841,46.271921,34.486747,22.356808,calls/second,milliseconds
1509122485,31254,5.872828,0.098866,0.000194,0.235390,0.057278,0.168036,0.256799,0.289875,0.347804,3.751770,33.594846,39.168336,33.356137,22.109774,calls/second,milliseconds
1509122495,31254,5.872828,0.098866,0.000194,0.235390,0.057278,0.168036,0.256799,0.289875,0.347804,3.751770,33.237507,33.155281,32.262593,21.865470,calls/second,milliseconds
1509122505,31254,5.872828,0.098866,0.000194,0.235390,0.057278,0.168036,0.256799,0.289875,0.347804,3.751770,32.887776,28.065339,31.204899,21.623865,calls/second,milliseconds
1509122515,31254,5.872828,0.098866,0.000194,0.235390,0.057278,0.168036,0.256799,0.289875,0.347804,3.751770,32.545270,23.756797,30.181881,21.384929,calls/second,milliseconds
1509122525,32238,3.083382,0.092558,0.000301,0.199170,0.001973,0.154145,0.252446,0.315173,0.384814,3.083382,33.224006,35.454268,32.404922,22.227779,calls/second,milliseconds
1509122535,33183,4.606577,0.102231,0.000301,0.226605,0.058212,0.181415,0.260727,0.302049,0.373224,4.606577,33.849195,44.759319,34.474518,23.036795,calls/second,milliseconds
1509122545,33183,4.606577,0.102231,0.000301,0.226605,0.058212,0.181415,0.260727,0.302049,0.373224,4.606577,33.507405,37.887946,33.344309,22.782247,calls/second,milliseconds
1509122555,33183,4.606577,0.102231,0.000301,0.226605,0.058212,0.181415,0.260727,0.302049,0.373224,4.606577,33.172444,32.071454,32.251152,22.530512,calls/second,milliseconds
1509122565,33183,4.606577,0.102231,0.000301,0.226605,0.058212,0.181415,0.260727,0.302049,0.373224,4.606577,32.844114,27.147899,31.193834,22.281559,calls/second,milliseconds
1509122575,33183,4.606577,0.102231,0.000301,0.226605,0.058212,0.181415,0.260727,0.302049,0.373224,4.606577,32.522224,22.980201,30.171178,22.035356,calls/second,milliseconds
1509122585,34272,5.901587,0.137585,0.000364,0.451744,0.058294,0.161227,0.314563,0.380270,1.789839,5.901587,33.263390,35.724378,32.586302,22.935285,calls/second,milliseconds
1509122595,35112,5.901587,0.131344,0.000364,0.448438,0.068251,0.158253,0.315811,0.355711,1.067996,5.901587,33.751054,43.914720,34.451991,23.671517,calls/second,milliseconds
1509122605,35112,5.901587,0.131344,0.000364,0.448438,0.068251,0.158253,0.315811,0.355711,1.067996,5.901587,33.429714,37.173008,33.322520,23.409956,calls/second,milliseconds
1509122615,35112,5.901587,0.131344,0.000364,0.448438,0.068251,0.158253,0.315811,0.355711,1.067996,5.901587,33.114404,31.466272,32.230078,23.151285,calls/second,milliseconds
1509122625,35112,5.901587,0.131344,0.000364,0.448438,0.068251,0.158253,0.315811,0.355711,1.067996,5.901587,32.805037,26.635624,31.173450,22.895473,calls/second,milliseconds
1509122635,35112,5.901587,0.131344,0.000364,0.448438,0.068251,0.158253,0.315811,0.355711,1.067996,5.901587,32.501333,22.546569,30.151463,22.642486,calls/second,milliseconds
1509122645,37041,5.901587,0.095585,0.000233,0.295283,0.008539,0.132640,0.275267,0.325822,0.345999,4.466781,33.972504,49.645722,35.527455,24.528311,calls/second,milliseconds
1509122655,37041,5.901587,0.095585,0.000233,0.295283,0.008539,0.132640,0.275267,0.325822,0.345999,4.466781,33.663725,42.024196,34.362726,24.257283,calls/second,milliseconds
1509122665,37041,5.901587,0.095585,0.000233,0.295283,0.008539,0.132640,0.275267,0.325822,0.345999,4.466781,33.360600,35.572714,33.236182,23.989250,calls/second,milliseconds
1509122675,37041,5.901587,0.095585,0.000233,0.295283,0.008539,0.132640,0.275267,0.325822,0.345999,4.466781,33.062798,30.111652,32.146570,23.724178,calls/second,milliseconds
1509122685,37041,5.901587,0.095585,0.000233,0.295283,0.008539,0.132640,0.275267,0.325822,0.345999,4.466781,32.770277,25.488963,31.092680,23.462035,calls/second,milliseconds
1509122695,37041,5.901587,0.095585,0.000233,0.295283,0.008539,0.132640,0.275267,0.325822,0.345999,4.466781,32.482938,21.575942,30.073341,23.202788,calls/second,milliseconds
1509122705,39356,3.916259,0.075916,0.000294,0.253210,0.057617,0.092356,0.183668,0.266904,0.345288,3.526485,34.213031,54.544058,36.708556,25.507949,calls/second,milliseconds
1509122715,39356,3.916259,0.075916,0.000294,0.253210,0.057617,0.092356,0.183668,0.266904,0.345288,3.526485,33.918147,46.170548,35.505106,25.226096,calls/second,milliseconds
1509122725,39356,3.916259,0.075916,0.000294,0.253210,0.057617,0.092356,0.183668,0.266904,0.345288,3.526485,33.628386,39.082525,34.341110,24.947357,calls/second,milliseconds
1509122735,39356,3.916259,0.075916,0.000294,0.253210,0.057617,0.092356,0.183668,0.266904,0.345288,3.526485,33.343439,33.082643,33.215275,24.671699,calls/second,milliseconds
1509122745,39356,3.916259,0.075916,0.000294,0.253210,0.057617,0.092356,0.183668,0.266904,0.345288,3.526485,33.063294,28.003853,32.126348,24.399086,calls/second,milliseconds
1509122755,39356,3.916259,0.075916,0.000294,0.253210,0.057617,0.092356,0.183668,0.266904,0.345288,3.526485,32.787871,23.704750,31.073121,24.129486,calls/second,milliseconds
1509122765,41671,3.911339,0.073022,0.000411,0.272742,0.059722,0.088111,0.137744,0.224423,0.341154,3.757403,34.429712,56.346055,37.675559,26.424407,calls/second,milliseconds
1509122775,41671,3.911339,0.073022,0.000411,0.272742,0.059722,0.088111,0.137744,0.224423,0.341154,3.757403,34.147519,47.695906,36.440407,26.132427,calls/second,milliseconds
1509122785,41671,3.911339,0.073022,0.000411,0.272742,0.059722,0.088111,0.137744,0.224423,0.341154,3.757403,33.869999,40.373712,35.245749,25.843674,calls/second,milliseconds
1509122795,41671,3.911339,0.073022,0.000411,0.272742,0.059722,0.088111,0.137744,0.224423,0.341154,3.757403,33.596910,34.175610,34.090256,25.558111,calls/second,milliseconds
1509122805,41671,3.911339,0.073022,0.000411,0.272742,0.059722,0.088111,0.137744,0.224423,0.341154,3.757403,33.328235,28.929029,32.972644,25.275704,calls/second,milliseconds
1509122815,41671,3.911339,0.073022,0.000411,0.272742,0.059722,0.088111,0.137744,0.224423,0.341154,3.757403,33.063771,24.487894,31.891672,24.996418,calls/second,milliseconds
1509122825,43986,3.641388,0.051399,0.000269,0.170647,0.002058,0.083380,0.129272,0.148564,0.209957,3.385978,34.625868,57.008972,38.467275,27.281759,calls/second,milliseconds
1509122835,43986,3.641388,0.051399,0.000269,0.170647,0.002058,0.083380,0.129272,0.148564,0.209957,3.385978,34.355397,48.257053,37.206167,26.980306,calls/second,milliseconds
1509122845,43986,3.641388,0.051399,0.000269,0.170647,0.002058,0.083380,0.129272,0.148564,0.209957,3.385978,34.089133,40.848714,35.986404,26.682184,calls/second,milliseconds
1509122855,43986,3.641388,0.051399,0.000269,0.170647,0.002058,0.083380,0.129272,0.148564,0.209957,3.385978,33.827009,34.577690,34.806630,26.387357,calls/second,milliseconds
1509122865,43986,3.641388,0.051399,0.000269,0.170647,0.002058,0.083380,0.129272,0.148564,0.209957,3.385978,33.568841,29.269382,33.665532,26.095787,calls/second,milliseconds
1509122875,43986,3.641388,0.051399,0.000269,0.170647,0.002058,0.083380,0.129272,0.148564,0.209957,3.385978,33.314586,24.775997,32.561845,25.807438,calls/second,milliseconds
1509122885,46301,3.385978,0.060004,0.000287,0.156170,0.056161,0.088970,0.142725,0.201315,0.292636,2.477730,34.804369,57.252846,39.115477,28.083818,calls/second,milliseconds
1509122895,46301,3.385978,0.060004,0.000287,0.156170,0.056161,0.088970,0.142725,0.201315,0.292636,2.477730,34.544704,48.463488,37.833119,27.773503,calls/second,milliseconds
1509122905,46301,3.385978,0.060004,0.000287,0.156170,0.056161,0.088970,0.142725,0.201315,0.292636,2.477730,34.288846,41.023457,36.592802,27.466617,calls/second,milliseconds
1509122915,46301,3.385978,0.060004,0.000287,0.156170,0.056161,0.088970,0.142725,0.201315,0.292636,2.477730,34.036872,34.725607,35.393147,27.163121,calls/second,milliseconds
1509122925,46301,3.385978,0.060004,0.000287,0.156170,0.056161,0.088970,0.142725,0.201315,0.292636,2.477730,33.788413,29.394591,34.232821,26.862979,calls/second,milliseconds
1509122935,46301,3.385978,0.060004,0.000287,0.156170,0.056161,0.088970,0.142725,0.201315,0.292636,2.477730,33.543641,24.881984,33.110536,26.566154,calls/second,milliseconds
1509122945,48616,3.899357,0.074103,0.000287,0.304472,0.056508,0.084202,0.126219,0.169560,0.510349,3.899357,34.967457,57.342562,39.646179,28.834151,calls/second,milliseconds
1509122955,48616,3.899357,0.074103,0.000287,0.304472,0.056508,0.084202,0.126219,0.169560,0.510349,3.899357,34.717754,48.539431,38.346423,28.515544,calls/second,milliseconds
1509122965,48616,3.899357,0.074103,0.000287,0.304472,0.056508,0.084202,0.126219,0.169560,0.510349,3.899357,34.471536,41.087741,37.089278,28.200459,calls/second,milliseconds
1509122975,48616,3.899357,0.074103,0.000287,0.304472,0.056508,0.084202,0.126219,0.169560,0.510349,3.899357,34.228847,34.780022,35.873347,27.888855,calls/second,milliseconds
1509122985,48616,3.899357,0.074103,0.000287,0.304472,0.056508,0.084202,0.126219,0.169560,0.510349,3.899357,33.989598,29.440653,34.697278,27.580694,calls/second,milliseconds
1509122995,48616,3.899357,0.074103,0.000287,0.304472,0.056508,0.084202,0.126219,0.169560,0.510349,3.899357,33.753565,24.920975,33.559766,27.275938,calls/second,milliseconds
1509123005,50931,4.343126,0.069316,0.000287,0.279884,0.003441,0.088468,0.134663,0.185268,0.290273,4.343126,35.117041,57.375567,40.080682,29.536092,calls/second,milliseconds
1509123015,50931,4.343126,0.069316,0.000287,0.279884,0.003441,0.088468,0.134663,0.185268,0.290273,4.343126,34.876552,48.567369,38.766681,29.209729,calls/second,milliseconds
1509123025,50931,4.343126,0.069316,0.000287,0.279884,0.003441,0.088468,0.134663,0.185268,0.290273,4.343126,34.639359,41.111390,37.495758,28.886973,calls/second,milliseconds
1509123035,50931,4.343126,0.069316,0.000287,0.279884,0.003441,0.088468,0.134663,0.185268,0.290273,4.343126,34.405335,34.800041,36.266501,28.567783,calls/second,milliseconds
1509123045,50931,4.343126,0.069316,0.000287,0.279884,0.003441,0.088468,0.134663,0.185268,0.290273,4.343126,34.174476,29.457598,35.077544,28.252120,calls/second,milliseconds
1509123055,50931,4.343126,0.069316,0.000287,0.279884,0.003441,0.088468,0.134663,0.185268,0.290273,4.343126,33.946709,24.935319,33.927565,27.939945,calls/second,milliseconds
1509123065,53246,3.941120,0.075799,0.000188,0.299620,0.002631,0.087999,0.136212,0.261708,1.406827,3.757884,35.254745,57.387709,40.436423,30.192762,calls/second,milliseconds
1509123075,53246,3.941120,0.075799,0.000188,0.299620,0.002631,0.087999,0.136212,0.261708,1.406827,3.757884,35.022846,48.577647,39.110759,29.859144,calls/second,milliseconds
1509123085,53246,3.941120,0.075799,0.000188,0.299620,0.002631,0.087999,0.136212,0.261708,1.406827,3.757884,34.793970,41.120090,37.828556,29.529212,calls/second,milliseconds
1509123095,53246,3.941120,0.075799,0.000188,0.299620,0.002631,0.087999,0.136212,0.261708,1.406827,3.757884,34.568097,34.807405,36.588388,29.202926,calls/second,milliseconds
1509123105,53246,3.941120,0.075799,0.000188,0.299620,0.002631,0.087999,0.136212,0.261708,1.406827,3.757884,34.345117,29.463832,35.388878,28.880245,calls/second,milliseconds
