Number_Clusters,Number_Points_per_Cluster,Number_Dim,Number_Points_per_Message,Interval,Number_Partitions, Time
100,100,3,8000,120,48,0.05991
100,1000,3,8000,120,48,0.95886
100,10000,3,8000,120,48,5.39716
100,100000,3,8000,120,48,54.06917
100,1000000,3,8000,120,48,534.60660
