Number_Clusters,Number_Points_per_Cluster,Number_Dim,Number_Points_per_Message,Interval,Number_Partitions, Time
100,100,3,5000,120,48,0.07605
100,1000,3,5000,120,48,0.61780
100,10000,3,5000,120,48,6.42026
100,100000,3,5000,120,48,61.35325
100,1000000,3,5000,120,48,650.03781
