#TIME Node0_NumHit Node1_NumHit Node0_NumMiss Node1_NumMiss Node0_Local Node1_Local Node0_Other Node1_Other Node0_Free Node1_Free Node0_Used Node1_Used
1481824581 14921918 14319413 56106 8451 14918744 14307060 59279 20804 15260.89 13028.98 1073.33 3355.05
1481824582 14921946 14319445 56106 8451 14918772 14307092 59279 20804 15260.86 13028.79 1073.75 3354.84
1481824583 14921978 14319476 56106 8451 14918804 14307123 59279 20804 15260.18 13029.62 1074.40 3354.75
1481824584 14922007 14319510 56106 8451 14918834 14307157 59279 20804 15260.43 13029.41 1074.17 3355.00
1481824585 14922036 14319544 56106 8451 14918862 14307192 59279 20804 15259.92 13028.58 1074.71 3354.64
1481824586 14922066 14319577 56106 8451 14918893 14307224 59279 20804 15260.39 13029.29 1074.18 3354.68
1481824587 14922097 14319608 56106 8451 14918924 14307255 59279 20804 15260.03 13029.17 1074.57 3354.88
1481824588 14922128 14319640 56106 8451 14918955 14307287 59279 20804 15260.35 13028.79 1074.62 3355.23
1481824590 14922159 14319671 56106 8451 14918986 14307318 59279 20804 15259.97 13028.54 1074.27 3355.05
1481824591 14922189 14319705 56106 8451 14919016 14307352 59279 20804 15260.41 13028.44 1073.76 3355.59
1481824592 14922220 14319737 56106 8451 14919047 14307384 59279 20804 15260.93 13028.48 1074.08 3355.54
1481824593 14922251 14319769 56106 8451 14919078 14307416 59279 20804 15259.56 13028.32 1074.25 3355.69
1481824594 14922282 14319802 56106 8451 14919108 14307450 59279 20804 15260.73 13028.55 1074.28 3355.46
1481824595 14922310 14319836 56106 8451 14919137 14307483 59279 20804 15260.42 13028.73 1074.61 3355.27
1481824596 14922341 14319868 56106 8451 14919168 14307515 59279 20804 15259.93 13028.30 1073.90 3354.92
1481824598 14922373 14319900 56106 8451 14919200 14307547 59279 20804 15260.02 13028.46 1074.64 3355.17
1481824599 14922403 14319932 56106 8451 14919229 14307579 59279 20804 15261.05 13028.47 1073.54 3355.03
1481824600 14922433 14319965 56106 8451 14919260 14307612 59279 20804 15260.43 13028.31 1074.21 3355.71
1481824601 14922463 14319998 56106 8451 14919289 14307645 59279 20804 15260.39 13028.19 1073.41 3355.83
1481824602 14922494 14320031 56106 8451 14919320 14307678 59279 20804 15260.68 13027.97 1073.56 3356.06
1481824604 14922546 14320075 56106 8451 14919373 14307722 59279 20804 15251.48 13027.25 1081.99 3356.38
1481824605 14922600 14320131 56106 8451 14919427 14307778 59279 20804 15232.72 13019.95 1101.54 3363.69
1481824606 14922632 14320165 56106 8451 14919459 14307812 59279 20804 15232.79 13019.34 1101.86 3364.29
1481824607 14922662 14320200 56106 8451 14919489 14307848 59279 20804 15232.67 13019.84 1101.96 3363.80
1481824608 14922695 14320295 56106 8451 14919522 14307942 59279 20804 15232.44 12998.64 1101.75 3385.35
1481824609 14922725 14320331 56106 8451 14919551 14307978 59279 20804 15232.80 12997.74 1101.83 3385.89
1481824610 14922754 14320367 56106 8451 14919580 14308014 59279 20804 15232.62 12997.97 1101.99 3386.38
1481824611 14922785 14320402 56106 8451 14919612 14308049 59280 20804 15232.82 12997.92 1102.57 3386.48
1481824613 14922817 14320436 56106 8451 14919643 14308083 59280 20804 15232.46 12997.74 1102.09 3386.30
1481824614 14922847 14320791 56106 8451 14919673 14308439 59280 20804 15232.45 12827.50 1101.84 3556.87
1481824615 14922882 14320902 56106 8451 14919709 14308550 59280 20804 15232.40 12746.40 1102.99 3636.82
1481824616 14922915 14321007 56106 8451 14919741 14308654 59280 20804 15231.10 12674.56 1102.74 3709.47
