BatchTime, SubmissionTime, SchedulingDelay, TotalDelay, NumberRecords, Scenario
1511983140000 ms, 2017-11-29T13:19:00, 1, 1600, 0,1_Producer_Count
1511983200000 ms, 2017-11-29T13:20:00, 1, 1583, 0,1_Producer_Count
1511983260000 ms, 2017-11-29T13:21:00, 0, 1640, 0,1_Producer_Count
1511983320000 ms, 2017-11-29T13:22:00, 1, 1610, 0,1_Producer_Count
1511983380000 ms, 2017-11-29T13:23:00, 1, 1605, 0,1_Producer_Count
1511983440000 ms, 2017-11-29T13:24:00, 1, 1576, 0,1_Producer_Count
1511983500000 ms, 2017-11-29T13:25:00, 1, 1607, 0,1_Producer_Count
1511983560000 ms, 2017-11-29T13:26:00, 1, 1636, 0,1_Producer_Count
1511983620000 ms, 2017-11-29T13:27:00, 1, 1635, 0,1_Producer_Count
1511983680000 ms, 2017-11-29T13:28:00, 1, 1592, 0,1_Producer_Count
1511983740000 ms, 2017-11-29T13:29:00, 1, 1651, 0,1_Producer_Count
1511983800000 ms, 2017-11-29T13:30:00, 1, 1618, 0,1_Producer_Count
1511983860000 ms, 2017-11-29T13:31:00, 1, 1637, 0,1_Producer_Count
1511983920000 ms, 2017-11-29T13:32:00, 0, 1592, 0,1_Producer_Count
1511983980000 ms, 2017-11-29T13:33:00, 1, 1603, 0,1_Producer_Count
1511984040000 ms, 2017-11-29T13:34:00, 0, 1613, 0,1_Producer_Count
1511984100000 ms, 2017-11-29T13:35:00, 2, 1643, 0,1_Producer_Count
1511984160000 ms, 2017-11-29T13:36:00, 1, 1623, 0,1_Producer_Count
1511984220000 ms, 2017-11-29T13:37:00, 0, 1595, 0,1_Producer_Count
1511984280000 ms, 2017-11-29T13:38:00, 1, 1611, 0,1_Producer_Count
1511984340000 ms, 2017-11-29T13:39:00, 0, 1583, 0,1_Producer_Count
1511984400000 ms, 2017-11-29T13:40:00, 1, 1595, 0,1_Producer_Count
1511984460000 ms, 2017-11-29T13:41:00, 1, 1572, 0,1_Producer_Count
1511984520000 ms, 2017-11-29T13:42:00, 1, 1589, 0,1_Producer_Count
1511984580000 ms, 2017-11-29T13:43:00, 0, 1601, 0,1_Producer_Count
1511984640000 ms, 2017-11-29T13:44:00, 0, 1611, 0,1_Producer_Count
1511984700000 ms, 2017-11-29T13:45:00, 1, 1606, 0,1_Producer_Count
1511984760000 ms, 2017-11-29T13:46:00, 1, 1616, 0,1_Producer_Count
1511984820000 ms, 2017-11-29T13:47:00, 0, 1624, 0,1_Producer_Count
1511984880000 ms, 2017-11-29T13:48:00, 0, 1586, 0,1_Producer_Count
1511984940000 ms, 2017-11-29T13:49:00, 1, 1594, 0,1_Producer_Count
1511985000000 ms, 2017-11-29T13:50:00, 1, 1598, 0,1_Producer_Count
1511985060000 ms, 2017-11-29T13:51:00, 1, 1608, 0,1_Producer_Count
1511985120000 ms, 2017-11-29T13:52:00, 0, 1571, 0,1_Producer_Count
1511985180000 ms, 2017-11-29T13:53:00, 0, 1587, 0,1_Producer_Count
1511985240000 ms, 2017-11-29T13:54:00, 1, 1563, 0,1_Producer_Count
1511985300000 ms, 2017-11-29T13:55:00, 1, 1573, 0,1_Producer_Count
1511985360000 ms, 2017-11-29T13:56:00, 0, 1569, 0,1_Producer_Count
1511985420000 ms, 2017-11-29T13:57:00, 1, 1586, 0,1_Producer_Count
1511985480000 ms, 2017-11-29T13:58:00, 1, 1618, 0,1_Producer_Count
1511985540000 ms, 2017-11-29T13:59:00, 1, 1606, 0,1_Producer_Count
1511985600000 ms, 2017-11-29T14:00:00, 1, 1564, 0,1_Producer_Count
1511985660000 ms, 2017-11-29T14:01:00, 0, 1577, 0,1_Producer_Count
1511985720000 ms, 2017-11-29T14:02:00, 1, 1679, 0,1_Producer_Count
1511985780000 ms, 2017-11-29T14:03:00, 1, 1619, 0,1_Producer_Count
1511985840000 ms, 2017-11-29T14:04:00, 0, 1573, 0,1_Producer_Count
1511985900000 ms, 2017-11-29T14:05:00, 1, 1577, 0,1_Producer_Count
1511985960000 ms, 2017-11-29T14:06:00, 0, 1558, 0,1_Producer_Count
1511986020000 ms, 2017-11-29T14:07:00, 0, 1585, 0,1_Producer_Count
1511986080000 ms, 2017-11-29T14:08:00, 1, 1660, 0,1_Producer_Count
1511986140000 ms, 2017-11-29T14:09:00, 1, 1564, 0,1_Producer_Count
1511986200000 ms, 2017-11-29T14:10:00, 1, 1663, 0,1_Producer_Count
1511986260000 ms, 2017-11-29T14:11:00, 1, 1617, 0,1_Producer_Count
1511986320000 ms, 2017-11-29T14:12:00, 1, 1579, 0,1_Producer_Count
1511986380000 ms, 2017-11-29T14:13:00, 1, 1587, 0,1_Producer_Count
1511986440000 ms, 2017-11-29T14:14:00, 1, 1591, 0,1_Producer_Count
1511986500000 ms, 2017-11-29T14:15:00, 0, 1573, 0,1_Producer_Count
1511986560000 ms, 2017-11-29T14:16:00, 1, 1630, 0,1_Producer_Count
1511986620000 ms, 2017-11-29T14:17:00, 1, 1565, 0,1_Producer_Count
1511986680000 ms, 2017-11-29T14:18:00, 1, 1554, 0,1_Producer_Count
1511986740000 ms, 2017-11-29T14:19:00, 0, 1576, 0,1_Producer_Count
