Number_Clusters,Number_Points_per_Cluster,Number_Dim,Number_Points_per_Message,Interval,Number_Partitions, Time
100,100,3,5000,120,48,0.21808
100,1000,3,5000,120,48,1.01047
100,10000,3,5000,120,48,7.40391
100,100000,3,5000,120,48,85.14086
100,1000000,3,5000,120,48,1242.57759
