TIMESTAMP        home1-RQ         home1-RD         home1-WR         
1481671067 195102 6832320542 326432049
1481671068 195149 6832320764 326432049
1481671070 195388 6832321652 326432049
1481671071 195486 6832595984 326432049
1481671072 195670 6883242883 326449661
1481671073 195737 6931119599 326449661
1481671075 195737 6931119599 326449661
1481671076 195745 6931119599 326449661
1481671077 195745 6931119599 326449661
1481671078 195745 6931119599 326449661
1481671079 195745 6931119599 326449661
1481671080 195745 6931119599 326449661
1481671082 195745 6931119599 326449661
1481671083 195745 6931119599 326449661
1481671084 195745 6931119599 326449661
1481671085 195745 6931119599 326449661
1481671086 195753 6931119599 326449661
1481671087 195753 6931119599 326449661
1481671088 195753 6931119599 326449661
1481671090 195753 6931119599 326449661
1481671091 195753 6931119599 326449661
1481671092 195753 6931119599 326449661
1481671093 195758 6931119599 326449661
1481671094 195758 6931119599 326449661
1481671095 195762 6931119599 326449661
1481671096 195766 6931119599 326449661
1481671098 195772 6931119599 326449661
1481671099 195785 6931119599 326449661
1481671100 195785 6931119599 326449661
1481671101 195785 6931119599 326449661
1481671102 195785 6931119599 326449661
1481671103 195800 6931119599 326449661
1481671104 195800 6931119599 326449661
1481671106 195808 6931119599 326449661
1481671107 195808 6931119599 326449661
1481671108 195808 6931119599 326449661
1481671109 195808 6931119599 326449661
1481671110 195808 6931119599 326449661
1481671111 195808 6931119599 326449661
1481671112 195808 6931119599 326449661
1481671114 195808 6931119599 326449661
1481671115 195808 6931119599 326449661
1481671116 195817 6931119599 326449661
1481671117 195817 6931119599 326449661
1481671118 195817 6931119599 326449661
1481671119 195817 6931119599 326449661
1481671120 195817 6931119599 326449661
1481671122 195817 6931119599 326449661
1481671123 195817 6931119599 326449661
1481671124 195817 6931119599 326449661
1481671125 195817 6931119599 326449661
1481671126 195825 6931119599 326449661
1481671127 195825 6931119599 326449661
1481671128 195825 6931119599 326449661
1481671130 195825 6931119599 326449661
1481671131 195825 6931119599 326449661
1481671132 195825 6931119599 326449661
1481671133 195825 6931119599 326449661
1481671134 195825 6931119599 326449661
1481671135 195829 6931119599 326449661
1481671136 195833 6931119599 326449661
1481671138 195833 6931119599 326449661
1481671139 195833 6931119599 326449661
1481671140 195833 6931119599 326449661
1481671141 195833 6931119599 326449661
1481671143 195833 6931119599 326449661
1481671144 195833 6931119599 326449661
1481671145 195837 6931119599 326449661
1481671146 195841 6931119599 326449661
1481671147 195841 6931119599 326449661
1481671148 195841 6931119599 326449661
1481671150 195841 6931119599 326449661
1481671151 195841 6931119599 326449661
1481671152 195841 6931119599 326449661
1481671153 195841 6931119599 326449661
1481671154 195841 6931119599 326449661
1481671155 195845 6931119599 326449661
1481671156 195849 6931119599 326449661
1481671158 195849 6931119599 326449661
1481671159 195849 6931119599 326449661
1481671160 195849 6931119599 326449661
1481671161 195849 6931119599 326449661
1481671162 195849 6931119599 326449661
1481671163 195849 6931119599 326449661
1481671164 195854 6931119599 326449661
1481671166 195858 6931119599 326449661
1481671167 195858 6931119599 326449661
1481671168 195858 6931119599 326449661
1481671169 195858 6931119599 326449661
1481671170 195858 6931119599 326449661
1481671172 195858 6931119599 326449661
1481671173 195858 6931119599 326449661
1481671174 195858 6931119599 326449661
1481671175 195862 6931119599 326449661
1481671176 195866 6931119599 326449661
1481671177 195866 6931119599 326449661
1481671178 195866 6931119599 326449661
1481671180 195866 6931119599 326449661
1481671181 195866 6931119599 326449661
1481671182 195866 6931119599 326449661
1481671183 195866 6931119599 326449661
1481671184 195870 6931119599 326449661
1481671185 195874 6931119599 326449661
1481671187 195874 6931119599 326449661
1481671188 195874 6931119599 326449661
1481671189 195874 6931119599 326449661
1481671190 195874 6931119599 326449661
1481671191 195874 6931119599 326449661
1481671192 195874 6931119599 326449661
1481671193 195874 6931119599 326449661
1481671195 195878 6931119599 326449661
1481671196 195882 6931119599 326449661
1481671197 195882 6931119599 326449661
1481671198 195882 6931119599 326449661
1481671199 195882 6931119599 326449661
1481671200 195882 6931119599 326449661
1481671202 195882 6931119599 326449661
1481671203 195882 6931119599 326449661
1481671204 195886 6931119599 326449661
1481671205 195886 6931119599 326449661
1481671206 195890 6931119599 326449661
1481671207 195890 6931119599 326449661
1481671209 195890 6931119599 326449661
1481671210 195890 6931119599 326449661
1481671211 195890 6931119599 326449661
1481671212 195890 6931119599 326449661
1481671213 195891 6931119599 326449661
1481671214 195895 6931119599 326449661
1481671215 195899 6931119599 326449661
1481671217 195899 6931119599 326449661
1481671218 195899 6931119599 326449661
1481671219 195899 6931119599 326449661
1481671220 195899 6931119599 326449661
1481671221 195899 6931119599 326449661
1481671222 195899 6931119599 326449661
1481671224 195903 6931119599 326449661
1481671225 195903 6931119599 326449661
1481671226 195907 6931119599 326449661
1481671227 195907 6931119599 326449661
1481671228 195907 6931119599 326449661
1481671229 195907 6931119599 326449661
1481671231 195907 6931119599 326449661
1481671232 195907 6931119599 326449661
1481671233 195911 6931119599 326449661
1481671234 195911 6931119599 326449661
1481671235 195911 6931119599 326449661
1481671236 195915 6931119599 326449661
1481671238 195915 6931119599 326449661
1481671239 195915 6931119599 326449661
1481671240 195915 6931119599 326449661
1481671241 195915 6931119599 326449661
1481671242 195915 6931119599 326449661
1481671244 195919 6931119599 326449661
1481671245 195919 6931119599 326449661
1481671246 195923 6931119599 326449661
1481671247 195923 6931119599 326449661
1481671248 195923 6931119599 326449661
1481671249 195923 6931119599 326449661
1481671251 195923 6931119599 326449661
1481671252 195923 6931119599 326449661
1481671253 195927 6931119599 326449661
1481671254 195927 6931119599 326449661
1481671255 195927 6931119599 326449661
1481671257 195931 6931119599 326449661
1481671258 195931 6931119599 326449661
1481671259 195931 6931119599 326449661
1481671260 195931 6931119599 326449661
1481671261 195932 6931119599 326449661
1481671262 195936 6931119599 326449661
1481671264 195936 6931119599 326449661
1481671265 195936 6931119599 326449661
1481671266 195944 6931119599 326449661
1481671267 195944 6931119599 326449661
1481671268 195944 6931119599 326449661
1481671270 195948 6931119599 326449661
