TIMESTAMP        work-RQ          work-RD          work-WR          
1481670048 253431 244482615258 52406388285
1481670049 253498 244482635130 52406394374
1481670051 253563 244482651030 52406399562
1481670052 253697 244482754358 52406426540
1481670053 253856 246013788170 52406455692
1481670054 253980 248169763810 52406482662
1481670056 254104 250573203394 52406509632
1481670057 254228 252993420218 52406536611
1481670059 254352 255417831342 52406563589
1481670060 254476 257838048162 52406590565
1481670062 254600 260551866274 52406617544
1481670063 254724 262925945750 52406644519
1481670065 254848 265832701850 52406671503
1481670068 254972 268856898426 52406698474
1481670071 255096 271235172246 52406725455
1481670073 255220 273550531470 52406752427
1481670076 255344 276063022990 52406779403
1481670079 255468 278558737302 52406806377
1481670082 255598 280928622502 52406833358
1481670084 255722 283407559646 52406860341
1481670087 255854 285823582198 52406887318
1481670090 255978 288596120646 52406914313
1481670094 256108 292140411014 52406941300
1481670098 256238 295449820350 52406968293
1481670101 256362 299597983638 52406995280
1481670104 256493 301351306154 52408784123
1481670105 256593 301351326046 52408790242
1481670106 256659 301351349894 52408797325
1481670107 256732 301351370343 52408803421
