#TIME             VMEM_MAX          VMEM              RMEM_MAX          RMEM              SHMEM             MEM_FREE          TMEM_MAX         
1483748267        0.105038          0.105038          0.003010          0.003010          0.000000          27.541700         0.003010         
1483748268        0.105042          0.105042          0.003052          0.003052          0.000000          27.540100         0.003052         
1483748270        0.105042          0.105042          0.003052          0.003052          0.000000          27.539900         0.003052         
1483748271        0.105042          0.105042          0.003052          0.003052          0.000000          27.539200         0.003052         
1483748272        0.105042          0.105042          0.003052          0.003052          0.000000          27.539400         0.003052         
1483748273        0.105042          0.105042          0.003052          0.003052          0.000000          27.539600         0.003052         
1483748274        0.105042          0.105042          0.003052          0.003052          0.000000          27.539800         0.003052         
1483748275        0.105042          0.105042          0.003052          0.003052          0.000000          27.539500         0.003052         
1483748276        0.105042          0.105042          0.003052          0.003052          0.000000          27.539400         0.003052         
1483748278        0.105042          0.105042          0.003052          0.003052          0.000000          27.539600         0.003052         
1483748279        0.105042          0.105042          0.003052          0.003052          0.000000          27.539400         0.003052         
1483748280        0.105042          0.105042          0.003052          0.003052          0.000000          27.539900         0.003052         
1483748281        0.343700          0.341759          0.009472          0.009472          0.000000          27.534200         0.009472         
1483748282        0.581192          0.580894          0.028126          0.028126          0.000000          27.512500         0.028126         
1483748283        0.587547          0.587509          0.034649          0.034649          0.000000          27.505100         0.034649         
1483748284        0.587669          0.587631          0.034744          0.034264          0.000000          27.505400         0.034649         
1483748285        0.634731          0.634693          0.065071          0.065071          0.000000          27.445500         0.065071         
1483748287        0.693653          0.693615          0.120838          0.120838          0.000000          27.221400         0.120838         
1483748288        0.693653          0.693615          0.120838          0.120838          0.000000          26.869200         0.120838         
1483748289        0.693653          0.693615          0.120838          0.120838          0.000000          26.541400         0.120838         
1483748290        0.693653          0.693615          0.120838          0.120838          0.000000          26.139600         0.120838         
1483748291        0.693653          0.693615          0.120838          0.120838          0.000000          25.767100         0.120838         
1483748292        0.693653          0.693615          0.120838          0.117908          0.000000          25.372900         0.120838         
1483748293        0.693653          0.693615          0.120838          0.117908          0.000000          25.013000         0.120838         
1483748295        0.693653          0.693615          0.120838          0.117908          0.000000          24.760800         0.120838         
1483748296        0.693653          0.693615          0.120838          0.117893          0.000000          24.404800         0.120838         
1483748297        0.693653          0.693615          0.120838          0.117893          0.000000          24.045200         0.120838         
1483748298        0.693653          0.693615          0.120838          0.117908          0.000000          23.726600         0.120838         
1483748299        0.693653          0.693615          0.120838          0.117908          0.000000          23.353400         0.120838         
1483748300        0.693653          0.693615          0.120838          0.117893          0.000000          23.004400         0.120838         
1483748309        0.693653          0.693615          0.120838          0.117893          0.000000          20.255600         0.120838         
1483748310        0.693653          0.693615          0.120838          0.117893          0.000000          19.929400         0.120838         
1483748311        0.693653          0.693615          0.120838          0.117908          0.000000          19.601800         0.120838         
1483748312        0.693653          0.693615          0.120838          0.117893          0.000000          19.222300         0.120838         
1483748313        0.693653          0.693615          0.120838          0.118145          0.000000          19.098000         0.120838         
1483748314        0.693653          0.693615          0.120838          0.118145          0.000000          19.097300         0.120838         
1483748316        0.693653          0.693615          0.120838          0.118145          0.000000          19.097100         0.120838         
1483748317        0.693653          0.693615          0.120838          0.118145          0.000000          19.097700         0.120838         
1483748318        0.693653          0.693615          0.120838          0.118145          0.000000          19.097700         0.120838         
1483748319        0.693657          0.693619          0.120842          0.118149          0.000000          19.097600         0.120838         
1483748320        0.693657          0.693619          0.120842          0.118149          0.000000          19.098600         0.120838         
1483748321        0.693657          0.693619          0.120842          0.118149          0.000000          19.097900         0.120838         
1483748322        0.693657          0.693619          0.120842          0.117752          0.000000          19.098700         0.120838         
1483748323        0.693657          0.693619          0.120842          0.117752          0.000000          19.098700         0.120838         
1483748325        0.693657          0.105045          0.120842          0.003056          0.000000          19.202500         0.120838         
1483748326        0.693657          0.105045          0.120842          0.003056          0.000000          19.204500         0.120838         
1483748327        0.693657          0.105045          0.120842          0.003056          0.000000          19.204600         0.120838         
1483748328        0.693657          0.105045          0.120842          0.003056          0.000000          19.204400         0.120838         
1483748329        0.693657          0.105045          0.120842          0.003056          0.000000          19.204300         0.120838         
1483748330        0.693657          0.105045          0.120842          0.003056          0.000000          19.205600         0.120838         
1483748331        0.693657          0.105045          0.120842          0.003056          0.000000          19.205300         0.120838         
