#TIME             VMEM_MAX          VMEM              RMEM_MAX          RMEM              SHMEM             MEM_FREE          TMEM_MAX         
1483748276        0.105038          0.105038          0.003010          0.003010          0.000000          27.529900         0.003010         
1483748277        0.105042          0.105042          0.003052          0.003052          0.000000          27.529000         0.003052         
1483748279        0.105042          0.105042          0.003052          0.003052          0.000000          27.527900         0.003052         
1483748280        0.105042          0.105042          0.003052          0.003052          0.000000          27.527800         0.003052         
1483748281        0.237690          0.237690          0.007668          0.007668          0.000000          27.522500         0.007668         
1483748282        0.569145          0.569042          0.027111          0.027103          0.000000          27.499700         0.027103         
1483748283        0.587547          0.587509          0.034638          0.034638          0.000000          27.490900         0.034638         
1483748284        0.587547          0.587509          0.034737          0.034256          0.000000          27.491200         0.034638         
1483748285        0.623001          0.622963          0.052586          0.048237          0.000000          27.459300         0.048237         
1483748286        0.693653          0.693615          0.120842          0.120842          0.000000          27.263200         0.120842         
1483748288        0.693653          0.693615          0.120842          0.120842          0.000000          26.976900         0.120842         
1483748289        0.693653          0.693615          0.120842          0.120842          0.000000          26.701500         0.120842         
1483748290        0.693653          0.693615          0.120842          0.120842          0.000000          26.362200         0.120842         
1483748291        0.693653          0.693615          0.120842          0.120842          0.000000          25.975100         0.120842         
1483748292        0.693653          0.693615          0.120842          0.120842          0.000000          25.653000         0.120842         
1483748293        0.693653          0.693615          0.120842          0.120842          0.000000          25.307500         0.120842         
1483748294        0.693653          0.693615          0.120842          0.120842          0.000000          25.023000         0.120842         
1483748296        0.693653          0.693615          0.120842          0.117905          0.000000          24.770200         0.120842         
1483748297        0.693653          0.693615          0.120842          0.117912          0.000000          24.529400         0.120842         
1483748298        0.693653          0.693615          0.120842          0.117912          0.000000          24.123700         0.120842         
1483748299        0.693653          0.693615          0.120842          0.117912          0.000000          23.884500         0.120842         
1483748300        0.693653          0.693615          0.120842          0.117912          0.000000          23.586100         0.120842         
1483748301        0.693653          0.693615          0.120842          0.117912          0.000000          23.353700         0.120842         
1483748302        0.693653          0.693615          0.120842          0.117912          0.000000          23.056500         0.120842         
1483748303        0.693653          0.693615          0.120842          0.117912          0.000000          22.748800         0.120842         
1483748305        0.693653          0.693615          0.120842          0.117676          0.000000          22.463400         0.120842         
1483748306        0.693653          0.693615          0.120842          0.117905          0.000000          22.155500         0.120842         
1483748307        0.693653          0.693615          0.120842          0.117897          0.000000          21.857400         0.120842         
1483748308        0.693653          0.693615          0.120842          0.117905          0.000000          21.523900         0.120842         
1483748309        0.693653          0.693615          0.120842          0.117912          0.000000          21.258400         0.120842         
1483748310        0.693653          0.693615          0.120842          0.117912          0.000000          20.966300         0.120842         
1483748312        0.693653          0.693615          0.120842          0.117912          0.000000          20.602500         0.120842         
1483748313        0.693653          0.693615          0.120842          0.117912          0.000000          20.229900         0.120842         
1483748314        0.693653          0.693615          0.120842          0.117912          0.000000          19.867000         0.120842         
1483748315        0.693653          0.693615          0.120842          0.117897          0.000000          19.326100         0.120842         
1483748316        0.693653          0.693615          0.120842          0.118118          0.000000          19.084700         0.120842         
1483748317        0.693657          0.693619          0.120846          0.118122          0.000000          19.084100         0.120842         
1483748318        0.693657          0.693619          0.120846          0.118122          0.000000          19.084800         0.120842         
1483748319        0.693657          0.693619          0.120846          0.118153          0.000000          19.085500         0.120842         
1483748321        0.693657          0.693619          0.120846          0.118153          0.000000          19.085000         0.120842         
1483748322        0.693657          0.693619          0.120846          0.118153          0.000000          19.085200         0.120842         
1483748323        0.693657          0.693619          0.120846          0.118153          0.000000          19.085300         0.120842         
1483748324        0.693657          0.693619          0.120846          0.118153          0.000000          19.085300         0.120842         
1483748325        0.693657          0.105045          0.120846          0.003056          0.000000          19.192200         0.120842         
1483748326        0.693657          0.105045          0.120846          0.003056          0.000000          19.191800         0.120842         
1483748327        0.693657          0.105045          0.120846          0.003056          0.000000          19.193500         0.120842         
1483748328        0.693657          0.105045          0.120846          0.003056          0.000000          19.191900         0.120842         
1483748329        0.693657          0.105045          0.120846          0.003056          0.000000          19.192500         0.120842         
1483748331        0.693657          0.105049          0.120846          0.003059          0.000000          19.192800         0.120842         
1483748332        0.693657          0.105049          0.120846          0.003059          0.000000          19.192800         0.120842         
1483748333        0.693657          0.105049          0.120846          0.003059          0.000000          19.193700         0.120842         
1483748334        0.693657          0.105049          0.120846          0.003059          0.000000          19.193600         0.120842         
1483748335        0.693657          0.105049          0.120846          0.003059          0.000000          19.189900         0.120842         
