time              msgs_alloc        msgs_max          errors            send_count        recv_count        route_count       drop_count        send_length       recv_length       route_length      drop_length      
1481824334        0                 1775              0                 44632204          45491589          0                 31997             355888036605      58977042157       0                 6984528          
1481824335        0                 1775              0                 44632260          45491642          0                 31997             355888059957      58977064077       0                 6984528          
1481824336        0                 1775              0                 44632317          45491697          0                 31997             355888082733      58977085525       0                 6984528          
1481824337        0                 1775              0                 44632444          45491822          0                 31997             355888138650      58977163573       0                 6984528          
1481824338        0                 1775              0                 44632630          45492006          0                 31997             355888198322      58979309029       0                 6984528          
1481824339        0                 1775              0                 44632709          45492083          0                 31997             355888242007      58979338781       0                 6984528          
1481824341        0                 1775              0                 44632784          45492156          0                 31997             355888273319      58979368013       0                 6984528          
1481824342        0                 1775              0                 44633350          45492712          0                 31997             355888444519      58997544340       0                 6984528          
1481824343        0                 1775              0                 44633544          45492903          0                 31997             355888522616      59053183556       0                 6984528          
1481824344        0                 1775              0                 44633706          45493063          0                 31997             355888574592      59101464100       0                 6984528          
1481824345        0                 1775              0                 44633883          45493238          0                 31997             355888630280      59158136092       0                 6984528          
1481824346        0                 1775              0                 44634026          45493380          0                 31997             355888677568      59195927364       0                 6984528          
1481824347        0                 1775              0                 44634198          45493550          0                 31997             355888750005      59243161644       0                 6984528          
1481824348        0                 1775              0                 44634368          45493720          0                 31997             355888808772      59296686412       0                 6984528          
1481824350        0                 1775              0                 44634542          45493890          0                 31997             355888864844      59348115380       0                 6984528          
1481824351        0                 1775              0                 44634721          45494067          0                 31997             355888921684      59402691644       0                 6984528          
1481824352        0                 1775              0                 44634936          45494280          0                 31997             355888986540      59478245860       0                 6984528          
1481824353        0                 1775              0                 44635134          45494476          0                 31997             355889077332      59534922732       0                 6984528          
1481824355        0                 1775              0                 44635276          45494616          0                 31997             355889124428      59572713516       0                 6984528          
1481824356        0                 1775              0                 44635436          45494774          0                 31997             355889175916      59619945084       0                 6984528          
1481824357        0                 1775              0                 44635596          45494932          0                 31997             355889227404      59667176652       0                 6984528          
1481824358        0                 1775              0                 44635775          45495109          0                 31997             355889307501      59715461108       0                 6984528          
1481824359        0                 1775              0                 44636989          45496321          0                 31997             355889595421      59772332596       0                 6984528          
1481824360        0                 1775              0                 44637152          45496482          0                 31997             355889648461      59819565372       0                 6984528          
1481824361        0                 1775              0                 44637330          45496658          0                 31997             355889704341      59876237724       0                 6984528          
1481824362        0                 1775              0                 44637477          45496803          0                 31997             355889758716      59915078028       0                 6984528          
1481824364        0                 1775              0                 44637667          45496991          0                 31997             355889835542      59969664132       0                 6984528          
1481824365        0                 1775              0                 44637830          45497152          0                 31997             355889887710      60016900492       0                 6984528          
1481824366        0                 1775              0                 44638173          45497493          0                 31997             355890018806      60143866540       0                 6984528          
1481824367        0                 1775              0                 44638333          45497651          0                 31997             355890070726      60190037508       0                 6984528          
1481824368        0                 1775              0                 44638527          45497842          0                 31997             355890160841      60242527108       0                 6984528          
1481824369        0                 1775              0                 44638712          45498026          0                 31997             355890218185      60303383076       0                 6984528          
1481824370        0                 1775              0                 44638909          45498221          0                 31997             355890280841      60363206236       0                 6984528          
1481824371        0                 1775              0                 44639100          45498410          0                 31997             355890339945      60427221060       0                 6984528          
1481824373        0                 1775              0                 44639319          45498627          0                 31997             355890417791      60500679132       0                 6984528          
1481824374        0                 1775              0                 44639522          45498828          0                 31997             355890497841      60564696668       0                 6984528          
1481824375        0                 1775              0                 44639722          45499025          0                 31997             355890559281      60631859076       0                 6984528          
1481824376        0                 1775              0                 44639972          45499274          0                 31997             355890634297      60722100820       0                 6984528          
1481824377        0                 1775              0                 44640205          45499505          0                 31997             355890703649      60808144140       0                 6984528          
1481824378        0                 1775              0                 44640387          45499685          0                 31997             355890760505      60866914444       0                 6984528          
1481824379        0                 1775              0                 44640632          45499928          0                 31997             355890862717      60947718060       0                 6984528          
1481824380        0                 1775              0                 44640844          45500138          0                 31997             355890929069      61015932732       0                 6984528          
