Produce_batch,Num_Messages,Number_APoints/Msg,KB_Transfered,KB/sec
0,5000,0,5000,0.0,0.0
5000,10000,1,5000,311.0,2335.23733004
0,5000,2,5000,622.0,3367.53166415
5000,10000,3,5000,932.0,3518.26804094
10000,15000,4,5000,1241.0,3598.32211395
15000,20000,5,5000,1550.0,4248.00703082
20000,25000,6,5000,1856.0,4776.59865635
25000,30000,7,5000,2169.0,5164.24959753
30000,35000,8,5000,2480.0,5635.73687801
35000,40000,9,5000,2790.0,5830.30693278
40000,45000,10,5000,3104.0,6185.28686611
45000,50000,11,5000,3410.0,6487.70037486
50000,55000,12,5000,3721.0,6772.2395047
55000,60000,13,5000,4037.0,6941.45907683
60000,65000,14,5000,4345.0,7083.4804037
65000,70000,15,5000,4657.0,7220.97201795
70000,75000,16,5000,4969.0,7173.93850407
75000,80000,17,5000,5278.0,7285.34600918
80000,85000,18,5000,5581.0,7383.10596091
85000,90000,19,5000,5894.0,7482.78251731
90000,95000,20,5000,6200.0,7567.11250269
95000,100000,21,5000,6517.0,7513.36186883
0,5000,22,5000,6831.0,6404.66127105
5000,10000,23,5000,7147.0,5972.99555044
10000,15000,24,5000,7463.0,5846.89967876
15000,20000,25,5000,7762.0,5970.97641812
20000,25000,26,5000,8062.0,6081.18299365
25000,30000,27,5000,8381.0,6227.12477097
30000,35000,28,5000,8700.0,6325.76345088
35000,40000,29,5000,9012.0,6406.35995174
40000,45000,30,5000,9324.0,6520.27506749
45000,50000,31,5000,9624.0,6512.93854511
50000,55000,32,5000,9923.0,6505.78838877
55000,60000,33,5000,10228.0,6619.70073432
60000,65000,34,5000,10532.0,6727.97181997
65000,70000,35,5000,10848.0,6828.92097525
70000,75000,36,5000,11163.0,6926.57919503
75000,80000,37,5000,11475.0,6982.41578604
80000,85000,38,5000,11787.0,6968.22710003
85000,90000,39,5000,12096.0,6953.99855751
90000,95000,40,5000,12406.0,6818.85538446
95000,100000,41,5000,12708.0,6807.69582018
100000,105000,42,5000,13010.0,6684.7049643
105000,110000,43,5000,13327.0,6576.00270111
110000,115000,44,5000,13644.0,6575.67539994
115000,120000,45,5000,13959.0,6573.14780416
120000,125000,46,5000,14273.0,6572.01659962
125000,130000,47,5000,14584.0,6548.42931594
130000,135000,48,5000,14895.0,6628.30470985
135000,140000,49,5000,15214.0,6698.24259757
140000,145000,50,5000,15533.0,6742.24493582
145000,150000,51,5000,15846.0,6809.47989945
150000,155000,52,5000,16158.0,6874.49861615
155000,160000,53,5000,16457.0,6909.80480431
160000,165000,54,5000,16755.0,6966.73328704
165000,170000,55,5000,17054.0,7023.30667017
170000,175000,56,5000,17354.0,7056.00600558
175000,180000,57,5000,17671.0,7045.88972836
180000,185000,58,5000,17988.0,7036.89771871
185000,190000,59,5000,18285.0,7022.68195685
190000,195000,60,5000,18582.0,6924.71713357
195000,200000,61,5000,18881.0,6986.25889102
200000,205000,62,5000,19180.0,7036.1640835
205000,210000,63,5000,19485.0,7085.73528819
210000,215000,64,5000,19790.0,7134.80960295
215000,220000,65,5000,20100.0,7183.35839676
220000,225000,66,5000,20410.0,7213.04373221
225000,230000,67,5000,20723.0,7271.38890277
230000,235000,68,5000,21036.0,7320.21017162
235000,240000,69,5000,21341.0,7344.83052395
240000,245000,70,5000,21645.0,7399.45850585
245000,250000,71,5000,21961.0,7457.72704595
250000,255000,72,5000,22277.0,7484.9074796
255000,260000,73,5000,22581.0,7537.50453818
260000,265000,74,5000,22884.0,7558.42452502
265000,270000,75,5000,23202.0,7603.02796955
270000,275000,76,5000,23520.0,7646.61696251
275000,280000,77,5000,23844.0,7691.64035152
280000,285000,78,5000,24168.0,7735.74008789
285000,290000,79,5000,24481.0,7777.52593511
290000,295000,80,5000,24793.0,7818.2817971
295000,300000,81,5000,25106.0,7859.05142884
300000,305000,82,5000,25419.0,7909.43190649
305000,310000,83,5000,25723.0,7945.34293029
310000,315000,84,5000,26028.0,7991.76123399
315000,320000,85,5000,26343.0,8012.4902761
320000,325000,86,5000,26659.0,8031.31437816
325000,330000,87,5000,26964.0,8073.21603684
330000,335000,88,5000,27270.0,8087.20295764
335000,340000,89,5000,27569.0,8101.20717751
340000,345000,90,5000,27868.0,8133.21319819
345000,350000,91,5000,28172.0,8165.40424607
350000,355000,92,5000,28476.0,8197.33230695
355000,360000,93,5000,28790.0,8214.03619294
360000,365000,94,5000,29104.0,8249.16190421
365000,370000,95,5000,29422.0,8291.69420914
370000,375000,96,5000,29740.0,8324.59094394
375000,380000,97,5000,30055.0,8355.83189838
380000,385000,98,5000,30370.0,8387.5496829
385000,390000,99,5000,30685.0,8419.247641
390000,395000,100,5000,31000.0,8459.74517852
395000,400000,101,5000,31308.0,8488.81111068
400000,405000,102,5000,31615.0,8516.66425666
405000,410000,103,5000,31923.0,8554.30092064
410000,415000,104,5000,32231.0,8542.72478764
415000,420000,105,5000,32540.0,8570.29617182
420000,425000,106,5000,32849.0,8597.40971377
425000,430000,107,5000,33166.0,8625.78830972
430000,435000,108,5000,33482.0,8654.49288012
435000,440000,109,5000,33788.0,8680.06637898
440000,445000,110,5000,34094.0,8705.96591623
445000,450000,111,5000,34408.0,8714.62588244
450000,455000,112,5000,34723.0,8724.05407232
455000,460000,113,5000,35038.0,8735.14634857
460000,465000,114,5000,35354.0,8763.24787702
465000,470000,115,5000,35673.0,8799.61797001
470000,475000,116,5000,35992.0,8826.22205555
475000,480000,117,5000,36308.0,8833.91487532
480000,485000,118,5000,36624.0,8841.58013068
485000,490000,119,5000,36923.0,8846.5023684
490000,495000,120,5000,37223.0,8869.1610323
495000,500000,121,5000,37535.0,8893.94471223
500000,505000,122,5000,37846.0,8918.48265904
505000,510000,123,5000,38161.0,8936.31780069
510000,515000,124,5000,38475.0,8959.59464147
515000,520000,125,5000,38794.0,8984.42692047
520000,525000,126,5000,39114.0,9008.79516463
525000,530000,127,5000,39430.0,9033.67617021
530000,535000,128,5000,39745.0,9040.98274973
535000,540000,129,5000,40049.0,9061.49743642
540000,545000,130,5000,40354.0,9081.95155787
545000,550000,131,5000,40653.0,9110.53637773
550000,555000,132,5000,40952.0,9130.59164411
555000,560000,133,5000,41253.0,9150.61635491
560000,565000,134,5000,41554.0,9170.83565661
565000,570000,135,5000,41851.0,9189.36963966
570000,575000,136,5000,42149.0,9208.26098236
575000,580000,137,5000,42452.0,9226.09018932
580000,585000,138,5000,42756.0,9244.04066062
585000,590000,139,5000,43057.0,9246.71387088
590000,595000,140,5000,43358.0,9249.30820048
595000,600000,141,5000,43672.0,9277.70026447
600000,605000,142,5000,43985.0,9294.87442207
605000,610000,143,5000,44295.0,9324.19936405
610000,615000,144,5000,44606.0,9342.66253466
615000,620000,145,5000,44917.0,9344.7171325
620000,625000,146,5000,45228.0,9316.22722482
625000,630000,147,5000,45545.0,9319.24960726
630000,635000,148,5000,45862.0,9323.07974544
635000,640000,149,5000,46174.0,9325.76520088
640000,645000,150,5000,46485.0,9328.80951307
645000,650000,151,5000,46786.0,9330.62987606
650000,655000,152,5000,47086.0,9331.74529641
655000,660000,153,5000,47401.0,9358.45034306
660000,665000,154,5000,47716.0,9384.64632445
665000,670000,155,5000,48022.0,9386.00086023
670000,675000,156,5000,48329.0,9409.33545101
675000,680000,157,5000,48629.0,9424.72326345
680000,685000,158,5000,48929.0,9425.70960628
685000,690000,159,5000,49232.0,9426.42284378
690000,695000,160,5000,49535.0,9449.33995063
695000,700000,161,5000,49839.0,9453.37189645
700000,705000,162,5000,50142.0,9469.04102887
705000,710000,163,5000,50450.0,9484.78521353
710000,715000,164,5000,50758.0,9497.93152229
