Produce_batch,Num_Messages,Number_APoints/Msg,KB_Transfered,KB/sec,TimeStamp
70000,75000,36,5000,11178.0,4956.45494666,20171107-234148
75000,80000,37,5000,11499.0,4922.86287499,20171107-234148
80000,85000,38,5000,11820.0,4891.77270379,20171107-234148
85000,90000,39,5000,12127.0,4920.16245873,20171107-234148
90000,95000,40,5000,12434.0,4885.23787968,20171107-234148
95000,100000,41,5000,12734.0,4965.10334735,20171107-234148
100000,105000,42,5000,13034.0,5020.385427,20171107-234148
105000,110000,43,5000,13347.0,5099.98015703,20171107-234148
110000,115000,44,5000,13659.0,5171.35830491,20171107-234148
115000,120000,45,5000,13974.0,5242.57142586,20171107-234148
120000,125000,46,5000,14288.0,5297.00768509,20171107-234148
125000,130000,47,5000,14601.0,5351.05460518,20171107-234148
130000,135000,48,5000,14914.0,5417.53220795,20171107-234148
135000,140000,49,5000,15224.0,5489.68693471,20171107-234148
140000,145000,50,5000,15535.0,5538.75317066,20171107-234148
145000,150000,51,5000,15862.0,5615.73021556,20171107-234148
150000,155000,52,5000,16189.0,5682.85548995,20171107-234148
155000,160000,53,5000,16503.0,5745.88185441,20171107-234149
160000,165000,54,5000,16818.0,5807.50900249,20171107-234149
165000,170000,55,5000,17122.0,5848.38483132,20171107-234149
170000,175000,56,5000,17426.0,5904.17485871,20171107-234149
175000,180000,57,5000,17738.0,5962.47928135,20171107-234149
180000,185000,58,5000,18049.0,6020.20249952,20171107-234149
185000,190000,59,5000,18377.0,6080.57307652,20171107-234149
190000,195000,60,5000,18705.0,6140.7356567,20171107-234149
195000,200000,61,5000,19017.0,6194.88844878,20171107-234149
200000,205000,62,5000,19329.0,6248.34744553,20171107-234149
205000,210000,63,5000,19642.0,6302.37108296,20171107-234149
210000,215000,64,5000,19954.0,6354.96552669,20171107-234149
215000,220000,65,5000,20268.0,6407.62406181,20171107-234149
220000,225000,66,5000,20582.0,6429.52427018,20171107-234149
225000,230000,67,5000,20891.0,6477.51215738,20171107-234149
230000,235000,68,5000,21199.0,6531.52761381,20171107-234149
235000,240000,69,5000,21510.0,6563.26964747,20171107-234149
240000,245000,70,5000,21821.0,6609.66418345,20171107-234149
245000,250000,71,5000,22130.0,6654.84449006,20171107-234149
250000,255000,72,5000,22440.0,6708.20933421,20171107-234149
255000,260000,73,5000,22754.0,6755.40688869,20171107-234149
260000,265000,74,5000,23068.0,6809.37209493,20171107-234149
265000,270000,75,5000,23391.0,6840.47972858,20171107-234149
270000,275000,76,5000,23714.0,6886.19831121,20171107-234149
275000,280000,77,5000,24023.0,6927.90043712,20171107-234149
280000,285000,78,5000,24331.0,6968.66829819,20171107-234149
285000,290000,79,5000,24644.0,7011.51836595,20171107-234149
290000,295000,80,5000,24956.0,7053.43151363,20171107-234149
295000,300000,81,5000,25268.0,7078.45604414,20171107-234149
300000,305000,82,5000,25580.0,7118.62616799,20171107-234149
305000,310000,83,5000,25886.0,7140.76074879,20171107-234149
310000,315000,84,5000,26192.0,7160.70603043,20171107-234149
315000,320000,85,5000,26509.0,7190.88800777,20171107-234149
320000,325000,86,5000,26826.0,7230.9772269,20171107-234149
325000,330000,87,5000,27132.0,7251.39510697,20171107-234149
330000,335000,88,5000,27437.0,7271.16345243,20171107-234149
335000,340000,89,5000,27753.0,7294.1194956,20171107-234149
340000,345000,90,5000,28069.0,7331.74900952,20171107-234149
345000,350000,91,5000,28392.0,7369.80968332,20171107-234149
350000,355000,92,5000,28716.0,7407.61585376,20171107-234150
355000,360000,93,5000,29030.0,7397.12067388,20171107-234150
360000,365000,94,5000,29345.0,7386.63804878,20171107-234150
365000,370000,95,5000,29659.0,7429.09034651,20171107-234150
370000,375000,96,5000,29973.0,7471.14323547,20171107-234150
375000,380000,97,5000,30276.0,7487.39703631,20171107-234150
380000,385000,98,5000,30579.0,7503.26099056,20171107-234150
385000,390000,99,5000,30894.0,7535.6440278,20171107-234150
390000,395000,100,5000,31210.0,7568.7229901,20171107-234150
395000,400000,101,5000,31526.0,7587.94697477,20171107-234150
400000,405000,102,5000,31842.0,7606.22503327,20171107-234150
405000,410000,103,5000,32143.0,7644.89913996,20171107-234150
410000,415000,104,5000,32444.0,7660.15045238,20171107-234150
415000,420000,105,5000,32758.0,7698.41257587,20171107-234150
420000,425000,106,5000,33071.0,7713.61201935,20171107-234150
425000,430000,107,5000,33385.0,7742.85890189,20171107-234150
430000,435000,108,5000,33699.0,7757.97886697,20171107-234150
435000,440000,109,5000,34003.0,7784.77095297,20171107-234150
440000,445000,110,5000,34308.0,7811.94704638,20171107-234150
445000,450000,111,5000,34619.0,7826.20711286,20171107-234150
450000,455000,112,5000,34930.0,7840.49311068,20171107-234150
455000,460000,113,5000,35234.0,7865.70828613,20171107-234150
460000,465000,114,5000,35538.0,7890.77175402,20171107-234150
465000,470000,115,5000,35857.0,7919.49107038,20171107-234150
470000,475000,116,5000,36177.0,7954.68840015,20171107-234150
475000,480000,117,5000,36480.0,7978.90687958,20171107-234150
480000,485000,118,5000,36784.0,8003.09318768,20171107-234150
485000,490000,119,5000,37098.0,8029.77626391,20171107-234150
490000,495000,120,5000,37412.0,8063.35884691,20171107-234150
495000,500000,121,5000,37716.0,8093.49996979,20171107-234150
500000,505000,122,5000,38019.0,8102.93432839,20171107-234150
505000,510000,123,5000,38335.0,8123.82574335,20171107-234150
510000,515000,124,5000,38651.0,8148.70781557,20171107-234150
515000,520000,125,5000,38967.0,8160.87952291,20171107-234150
520000,525000,126,5000,39282.0,8172.78992173,20171107-234150
525000,530000,127,5000,39582.0,8194.48835099,20171107-234150
530000,535000,128,5000,39883.0,8215.99768178,20171107-234150
535000,540000,129,5000,40196.0,8240.88104302,20171107-234151
540000,545000,130,5000,40510.0,8251.18332973,20171107-234151
545000,550000,131,5000,40809.0,8272.76776308,20171107-234151
550000,555000,132,5000,41109.0,8293.39684268,20171107-234151
555000,560000,133,5000,41422.0,8316.15613478,20171107-234151
560000,565000,134,5000,41736.0,8346.84298639,20171107-234151
565000,570000,135,5000,42048.0,8368.34429947,20171107-234151
570000,575000,136,5000,42360.0,8389.56103512,20171107-234151
575000,580000,137,5000,42670.0,8409.83737011,20171107-234151
580000,585000,138,5000,42979.0,8417.39191983,20171107-234151
585000,590000,139,5000,43293.0,8438.64850537,20171107-234151
590000,595000,140,5000,43608.0,8446.42908319,20171107-234151
595000,600000,141,5000,43911.0,8452.38305979,20171107-234151
600000,605000,142,5000,44215.0,8460.5252391,20171107-234151
605000,610000,143,5000,44530.0,8470.31102615,20171107-234151
610000,615000,144,5000,44846.0,8480.19470795,20171107-234151
615000,620000,145,5000,45158.0,8486.99002736,20171107-234151
620000,625000,146,5000,45470.0,8494.55473194,20171107-234151
625000,630000,147,5000,45771.0,8500.55020436,20171107-234151
630000,635000,148,5000,46072.0,8506.27643412,20171107-234151
635000,640000,149,5000,46380.0,8525.13515366,20171107-234151
640000,645000,150,5000,46688.0,8531.5416568,20171107-234151
645000,650000,151,5000,46988.0,8549.36139412,20171107-234151
650000,655000,152,5000,47289.0,8566.76571263,20171107-234151
655000,660000,153,5000,47590.0,8572.6017201,20171107-234151
660000,665000,154,5000,47890.0,8589.91441099,20171107-234151
665000,670000,155,5000,48204.0,8609.19477307,20171107-234151
670000,675000,156,5000,48517.0,8628.00403538,20171107-234151
675000,680000,157,5000,48826.0,8643.03497446,20171107-234151
680000,685000,158,5000,49135.0,8648.63270215,20171107-234151
685000,690000,159,5000,49449.0,8581.42160519,20171107-234151
690000,695000,160,5000,49763.0,8496.53515111,20171107-234152
695000,700000,161,5000,50076.0,8505.43320617,20171107-234152
700000,705000,162,5000,50390.0,8523.38299994,20171107-234152
705000,710000,163,5000,50702.0,8529.73540114,20171107-234152
710000,715000,164,5000,51015.0,8535.97253456,20171107-234152
715000,720000,165,5000,51322.0,8552.14320143,20171107-234152
720000,725000,166,5000,51629.0,8557.00848166,20171107-234152
725000,730000,167,5000,51937.0,8573.22930813,20171107-234152
730000,735000,168,5000,52245.0,8590.03288519,20171107-234152
735000,740000,169,5000,52559.0,8608.58209473,20171107-234152
740000,745000,170,5000,52874.0,8615.17936366,20171107-234152
745000,750000,171,5000,53189.0,8632.9676144,20171107-234152
750000,755000,172,5000,53504.0,8650.27360288,20171107-234152
755000,760000,173,5000,53817.0,8673.31087594,20171107-234152
760000,765000,174,5000,54129.0,8696.13557505,20171107-234152
765000,770000,175,5000,54441.0,8712.4810106,20171107-234152
770000,775000,176,5000,54752.0,8729.26621087,20171107-234152
775000,780000,177,5000,55050.0,8733.09521256,20171107-234152
780000,785000,178,5000,55347.0,8747.69250325,20171107-234152
785000,790000,179,5000,55660.0,8769.46033711,20171107-234152
790000,795000,180,5000,55972.0,8775.35448467,20171107-234152
795000,800000,181,5000,56280.0,8790.843772,20171107-234152
800000,805000,182,5000,56587.0,8794.74795941,20171107-234152
805000,810000,183,5000,56906.0,8810.65064505,20171107-234152
810000,815000,184,5000,57224.0,8827.22858268,20171107-234152
815000,820000,185,5000,57539.0,8843.17345823,20171107-234152
820000,825000,186,5000,57854.0,8859.69042273,20171107-234152
825000,830000,187,5000,58159.0,8873.90577774,20171107-234152
830000,835000,188,5000,58465.0,8888.32896432,20171107-234152
835000,840000,189,5000,58778.0,8903.46159578,20171107-234152
840000,845000,190,5000,59090.0,8923.87915602,20171107-234152
845000,850000,191,5000,59400.0,8927.69114938,20171107-234152
850000,855000,192,5000,59709.0,8930.67223918,20171107-234152
855000,860000,193,5000,60008.0,8943.96331669,20171107-234152
860000,865000,194,5000,60308.0,8946.41017701,20171107-234152
865000,870000,195,5000,60615.0,8948.01394698,20171107-234152
870000,875000,196,5000,60922.0,8950.63977188,20171107-234152
875000,880000,197,5000,61239.0,8954.81136868,20171107-234152
880000,885000,198,5000,61557.0,8959.5264878,20171107-234153
885000,890000,199,5000,61858.0,8962.94811654,20171107-234153
890000,895000,200,5000,62160.0,8965.45482506,20171107-234153
895000,900000,201,5000,62477.0,8986.6801436,20171107-234153
900000,905000,202,5000,62794.0,9005.49609928,20171107-234153
905000,910000,203,5000,63100.0,9017.39418324,20171107-234153
910000,915000,204,5000,63407.0,9030.16239352,20171107-234153
915000,920000,205,5000,63712.0,9032.94269475,20171107-234153
920000,925000,206,5000,64016.0,9045.15642106,20171107-234153
925000,930000,207,5000,64335.0,9059.09235693,20171107-234153
930000,935000,208,5000,64655.0,9073.25410102,20171107-234153
935000,940000,209,5000,64975.0,9087.42549617,20171107-234153
940000,945000,210,5000,65296.0,9092.0333444,20171107-234153
945000,950000,211,5000,65606.0,9093.61471679,20171107-234153
950000,955000,212,5000,65915.0,9105.3998876,20171107-234153
955000,960000,213,5000,66229.0,9108.77875429,20171107-234153
960000,965000,214,5000,66543.0,9129.22474321,20171107-234153
965000,970000,215,5000,66850.0,9131.43857601,20171107-234153
970000,975000,216,5000,67156.0,9147.89945623,20171107-234153
975000,980000,217,5000,67479.0,9151.39247784,20171107-234153
980000,985000,218,5000,67801.0,9146.2544688,20171107-234153
985000,990000,219,5000,68105.0,9157.38253311,20171107-234153
990000,995000,220,5000,68409.0,9168.39157085,20171107-234153
995000,1000000,221,5000,68722.0,9180.32697538,20171107-234153
0,5000,222,5000,69036.0,7474.84973833,20171107-234155
5000,10000,223,5000,69353.0,7403.9762073,20171107-234155
10000,15000,224,5000,69671.0,7336.18737493,20171107-234155
15000,20000,225,5000,69988.0,7353.87765427,20171107-234155
20000,25000,226,5000,70306.0,7368.81922101,20171107-234155
25000,30000,227,5000,70623.0,7386.75824288,20171107-234155
30000,35000,228,5000,70941.0,7395.67808964,20171107-234155
35000,40000,229,5000,71258.0,7410.61207943,20171107-234155
40000,45000,230,5000,71576.0,7425.32389333,20171107-234155
45000,50000,231,5000,71893.0,7439.76180888,20171107-234155
50000,55000,232,5000,72211.0,7454.07264826,20171107-234155
55000,60000,233,5000,72528.0,7461.75912163,20171107-234155
60000,65000,234,5000,72846.0,7479.42489678,20171107-234155
65000,70000,235,5000,73163.0,7493.77507212,20171107-234155
70000,75000,236,5000,73481.0,7501.92554615,20171107-234155
75000,80000,237,5000,73799.0,7512.97735581,20171107-234155
80000,85000,238,5000,74116.0,7527.2433869,20171107-234155
85000,90000,239,5000,74434.0,7523.12263914,20171107-234156
90000,95000,240,5000,74751.0,7531.02159302,20171107-234156
95000,100000,241,5000,75069.0,7548.01715574,20171107-234156
100000,105000,242,5000,75386.0,7561.48870164,20171107-234156
105000,110000,243,5000,75686.0,7573.50689396,20171107-234156
110000,115000,244,5000,75985.0,7585.31292896,20171107-234156
115000,120000,245,5000,76284.0,7596.98654583,20171107-234156
120000,125000,246,5000,76583.0,7611.83974681,20171107-234156
125000,130000,247,5000,76882.0,7623.33762352,20171107-234156
130000,135000,248,5000,77181.0,7638.52270649,20171107-234156
135000,140000,249,5000,77480.0,7650.27023025,20171107-234156
140000,145000,250,5000,77779.0,7662.14046377,20171107-234156
145000,150000,251,5000,78078.0,7667.85479081,20171107-234156
150000,155000,252,5000,78377.0,7679.70329655,20171107-234156
155000,160000,253,5000,78677.0,7695.78326833,20171107-234156
160000,165000,254,5000,78976.0,7707.44211366,20171107-234156
165000,170000,255,5000,79275.0,7721.69600126,20171107-234156
170000,175000,256,5000,79574.0,7728.14392533,20171107-234156
175000,180000,257,5000,79873.0,7739.61538295,20171107-234156
180000,185000,258,5000,80172.0,7750.83418786,20171107-234156
185000,190000,259,5000,80471.0,7762.03324857,20171107-234156
190000,195000,260,5000,80770.0,7773.56742597,20171107-234156
195000,200000,261,5000,81070.0,7784.85045186,20171107-234156
200000,205000,262,5000,81369.0,7790.10925024,20171107-234156
205000,210000,263,5000,81677.0,7801.56863899,20171107-234156
210000,215000,264,5000,81986.0,7812.97350663,20171107-234156
215000,220000,265,5000,82294.0,7818.2544881,20171107-234156
220000,225000,266,5000,82603.0,7829.16137574,20171107-234156
225000,230000,267,5000,82911.0,7840.20658466,20171107-234156
230000,235000,268,5000,83220.0,7851.42345675,20171107-234156
235000,240000,269,5000,83529.0,7862.85258098,20171107-234156
240000,245000,270,5000,83837.0,7873.44271795,20171107-234156
245000,250000,271,5000,84146.0,7884.04627806,20171107-234156
250000,255000,272,5000,84454.0,7894.5381972,20171107-234156
255000,260000,273,5000,84763.0,7899.05379028,20171107-234156
260000,265000,274,5000,85072.0,7912.96786551,20171107-234156
265000,270000,275,5000,85380.0,7918.6749843,20171107-234156
270000,275000,276,5000,85689.0,7932.63826052,20171107-234156
275000,280000,277,5000,85997.0,7943.25585684,20171107-234156
280000,285000,278,5000,86306.0,7954.00607024,20171107-234156
285000,290000,279,5000,86614.0,7964.5490507,20171107-234157
290000,295000,280,5000,86923.0,7974.9179941,20171107-234157
295000,300000,281,5000,87231.0,7979.7402381,20171107-234157
300000,305000,282,5000,87540.0,7993.05634909,20171107-234157
305000,310000,283,5000,87841.0,8003.34064232,20171107-234157
310000,315000,284,5000,88142.0,8016.40356837,20171107-234157
315000,320000,285,5000,88443.0,8026.58238897,20171107-234157
320000,325000,286,5000,88744.0,8040.83777933,20171107-234157
325000,330000,287,5000,89045.0,8050.71520198,20171107-234157
330000,335000,288,5000,89346.0,8043.52108555,20171107-234157
335000,340000,289,5000,89646.0,8035.844416,20171107-234157
340000,345000,290,5000,89947.0,8040.09255355,20171107-234157
345000,350000,291,5000,90248.0,8044.07884111,20171107-234157
350000,355000,292,5000,90549.0,8048.190577,20171107-234157
355000,360000,293,5000,90850.0,8052.21423123,20171107-234157
360000,365000,294,5000,91151.0,8051.27756849,20171107-234157
365000,370000,295,5000,91452.0,8065.39886144,20171107-234157
370000,375000,296,5000,91753.0,8069.88767502,20171107-234157
375000,380000,297,5000,92054.0,8062.97215081,20171107-234157
380000,385000,298,5000,92355.0,8033.59886884,20171107-234157
385000,390000,299,5000,92656.0,8026.09903635,20171107-234157
390000,395000,300,5000,92957.0,8039.82820115,20171107-234157
395000,400000,301,5000,93258.0,8053.2991184,20171107-234157
400000,405000,302,5000,93559.0,8057.67135307,20171107-234157
405000,410000,303,5000,93859.0,8069.96348131,20171107-234157
410000,415000,304,5000,94158.0,8079.3018008,20171107-234157
415000,420000,305,5000,94458.0,8091.65857332,20171107-234157
420000,425000,306,5000,94758.0,8095.41585298,20171107-234157
425000,430000,307,5000,95058.0,8098.85345132,20171107-234157
430000,435000,308,5000,95358.0,8108.12394834,20171107-234157
435000,440000,309,5000,95658.0,8117.05501243,20171107-234157
440000,445000,310,5000,95957.0,8126.01107885,20171107-234157
445000,450000,311,5000,96257.0,8137.72246531,20171107-234157
450000,455000,312,5000,96557.0,8141.4985893,20171107-234158
455000,460000,313,5000,96857.0,8145.53014845,20171107-234158
460000,465000,314,5000,97157.0,8157.51237542,20171107-234158
465000,470000,315,5000,97456.0,8160.69438286,20171107-234158
470000,475000,316,5000,97756.0,8173.4918874,20171107-234158
475000,480000,317,5000,98056.0,8182.17138863,20171107-234158
480000,485000,318,5000,98356.0,8174.26484018,20171107-234158
485000,490000,319,5000,98656.0,8177.73102771,20171107-234158
490000,495000,320,5000,98956.0,8180.81048644,20171107-234158
495000,500000,321,5000,99256.0,8173.21397014,20171107-234158
500000,505000,322,5000,99555.0,8176.3862824,20171107-234158
505000,510000,323,5000,99867.0,8169.91520711,20171107-234158
510000,515000,324,5000,100178.0,8163.56344786,20171107-234158
515000,520000,325,5000,100489.0,8157.08128303,20171107-234158
520000,525000,326,5000,100800.0,8170.32606722,20171107-234158
525000,530000,327,5000,101111.0,8174.65377338,20171107-234158
530000,535000,328,5000,101423.0,8168.47280042,20171107-234158
535000,540000,329,5000,101734.0,8141.26274707,20171107-234158
540000,545000,330,5000,102045.0,8135.03626108,20171107-234158
545000,550000,331,5000,102356.0,8128.79778518,20171107-234158
550000,555000,332,5000,102667.0,8118.31669271,20171107-234158
555000,560000,333,5000,102978.0,8112.1582692,20171107-234158
560000,565000,334,5000,103290.0,8085.78747015,20171107-234158
565000,570000,335,5000,103601.0,8059.64524102,20171107-234158
570000,575000,336,5000,103912.0,8033.81641491,20171107-234159
575000,580000,337,5000,104223.0,8027.85570011,20171107-234159
580000,585000,338,5000,104534.0,8039.66762823,20171107-234159
585000,590000,339,5000,104846.0,8044.02827047,20171107-234159
590000,595000,340,5000,105157.0,8053.16040645,20171107-234159
595000,600000,341,5000,105468.0,8064.88427324,20171107-234159
600000,605000,342,5000,105779.0,8069.0690808,20171107-234159
605000,610000,343,5000,106092.0,8078.27792158,20171107-234159
610000,615000,344,5000,106405.0,8087.32257104,20171107-234159
615000,620000,345,5000,106718.0,8098.85407487,20171107-234159
620000,625000,346,5000,107030.0,8107.86160693,20171107-234159
625000,630000,347,5000,107343.0,8112.00395318,20171107-234159
630000,635000,348,5000,107656.0,8116.09329551,20171107-234159
635000,640000,349,5000,107969.0,8124.89933379,20171107-234159
640000,645000,350,5000,108282.0,8133.88362796,20171107-234159
645000,650000,351,5000,108595.0,8133.41085935,20171107-234159
650000,655000,352,5000,108908.0,8144.76187055,20171107-234159
655000,660000,353,5000,109221.0,8153.54077956,20171107-234159
660000,665000,354,5000,109534.0,8162.44897966,20171107-234159
665000,670000,355,5000,109847.0,8171.35674733,20171107-234159
670000,675000,356,5000,110160.0,8180.05752257,20171107-234159
675000,680000,357,5000,110472.0,8183.89867062,20171107-234159
680000,685000,358,5000,110785.0,8187.73507349,20171107-234159
685000,690000,359,5000,111098.0,8199.62342645,20171107-234159
690000,695000,360,5000,111411.0,8208.3640806,20171107-234159
695000,700000,361,5000,111724.0,8202.35757086,20171107-234159
700000,705000,362,5000,112037.0,8206.13454158,20171107-234159
705000,710000,363,5000,112352.0,8210.12946639,20171107-234159
710000,715000,364,5000,112667.0,8214.24183945,20171107-234159
715000,720000,365,5000,112981.0,8208.64397408,20171107-234159
720000,725000,366,5000,113296.0,8212.73076432,20171107-234159
725000,730000,367,5000,113611.0,8207.25533229,20171107-234159
730000,735000,368,5000,113926.0,8211.13558327,20171107-234200
735000,740000,369,5000,114241.0,8222.39430116,20171107-234200
740000,745000,370,5000,114556.0,8226.96955009,20171107-234200
745000,750000,371,5000,114871.0,8235.81464247,20171107-234200
750000,755000,372,5000,115185.0,8243.52074664,20171107-234200
755000,760000,373,5000,115500.0,8247.4433318,20171107-234200
760000,765000,374,5000,115815.0,8256.18707152,20171107-234200
765000,770000,375,5000,116130.0,8264.79043662,20171107-234200
770000,775000,376,5000,116445.0,8276.58885307,20171107-234200
775000,780000,377,5000,116760.0,8285.1523051,20171107-234200
780000,785000,378,5000,117075.0,8289.06250137,20171107-234200
785000,790000,379,5000,117390.0,8300.0009821,20171107-234200
790000,795000,380,5000,117705.0,8303.73599447,20171107-234200
795000,800000,381,5000,118019.0,8312.21219239,20171107-234200
800000,805000,382,5000,118334.0,8315.93203588,20171107-234200
805000,810000,383,5000,118647.0,8319.25082928,20171107-234200
810000,815000,384,5000,118960.0,8322.62350397,20171107-234200
815000,820000,385,5000,119273.0,8326.00197703,20171107-234200
820000,825000,386,5000,119586.0,8329.28609256,20171107-234200
825000,830000,387,5000,119899.0,8332.52028877,20171107-234200
830000,835000,388,5000,120212.0,8340.48308236,20171107-234200
835000,840000,389,5000,120525.0,8345.40976329,20171107-234200
840000,845000,390,5000,120838.0,8348.61358243,20171107-234200
845000,850000,391,5000,121151.0,8351.79766086,20171107-234200
850000,855000,392,5000,121464.0,8361.90366063,20171107-234200
855000,860000,393,5000,121777.0,8372.16904941,20171107-234200
860000,865000,394,5000,122090.0,8375.30245766,20171107-234200
865000,870000,395,5000,122402.0,8385.39009062,20171107-234200
870000,875000,396,5000,122715.0,8393.18244345,20171107-234200
875000,880000,397,5000,123028.0,8396.32567478,20171107-234200
880000,885000,398,5000,123341.0,8406.29952527,20171107-234200
885000,890000,399,5000,123654.0,8416.26704949,20171107-234200
890000,895000,400,5000,123967.0,8423.93911522,20171107-234200
895000,900000,401,5000,124280.0,8431.4927376,20171107-234200
900000,905000,402,5000,124593.0,8439.1492877,20171107-234200
905000,910000,403,5000,124898.0,8441.46730061,20171107-234200
910000,915000,404,5000,125204.0,8448.58795407,20171107-234200
915000,920000,405,5000,125509.0,8450.98947143,20171107-234200
920000,925000,406,5000,125815.0,8453.29812113,20171107-234201
925000,930000,407,5000,126120.0,8455.36867337,20171107-234201
930000,935000,408,5000,126426.0,8458.36013386,20171107-234201
935000,940000,409,5000,126731.0,8464.89741117,20171107-234201
940000,945000,410,5000,127037.0,8471.7313581,20171107-234201
945000,950000,411,5000,127342.0,8478.21615753,20171107-234201
950000,955000,412,5000,127647.0,8484.89685922,20171107-234201
955000,960000,413,5000,127953.0,8486.98493902,20171107-234201
960000,965000,414,5000,128258.0,8489.24839784,20171107-234201
965000,970000,415,5000,128563.0,8491.3788953,20171107-234201
970000,975000,416,5000,128869.0,8500.96154279,20171107-234201
975000,980000,417,5000,129174.0,8507.68489677,20171107-234201
980000,985000,418,5000,129479.0,8500.40494453,20171107-234201
985000,990000,419,5000,129785.0,8502.53788031,20171107-234201
990000,995000,420,5000,130090.0,8504.35084876,20171107-234201
995000,1000000,421,5000,130396.0,8513.28205025,20171107-234201
1000000,1005000,422,5000,130701.0,8521.84879229,20171107-234201
1005000,1010000,423,5000,131013.0,8524.54393688,20171107-234201
1010000,1015000,424,5000,131325.0,8527.12341742,20171107-234201
1015000,1020000,425,5000,131636.0,8535.95338156,20171107-234201
1020000,1025000,426,5000,131948.0,8543.01205929,20171107-234201
1025000,1030000,427,5000,132260.0,8546.12274757,20171107-234201
1030000,1035000,428,5000,132572.0,8553.18408262,20171107-234201
1035000,1040000,429,5000,132884.0,8560.15930246,20171107-234201
1040000,1045000,430,5000,133195.0,8562.7199607,20171107-234201
1045000,1050000,431,5000,133507.0,8565.33213983,20171107-234201
1050000,1055000,432,5000,133819.0,8567.61604433,20171107-234201
1055000,1060000,433,5000,134131.0,8570.05267397,20171107-234201
1060000,1065000,434,5000,134442.0,8576.76986002,20171107-234201
1065000,1070000,435,5000,134754.0,8579.09622706,20171107-234201
1070000,1075000,436,5000,135066.0,8585.96205846,20171107-234201
1075000,1080000,437,5000,135377.0,8588.31777522,20171107-234201
1080000,1085000,438,5000,135689.0,8595.1722439,20171107-234201
1085000,1090000,439,5000,136001.0,8597.3919797,20171107-234201
1090000,1095000,440,5000,136312.0,8603.99882714,20171107-234201
1095000,1100000,441,5000,136624.0,8606.44393457,20171107-234202
1100000,1105000,442,5000,136936.0,8616.07861651,20171107-234202
1105000,1110000,443,5000,137248.0,8622.63674501,20171107-234202
1110000,1115000,444,5000,137560.0,8631.09057128,20171107-234202
1115000,1120000,445,5000,137872.0,8633.28516519,20171107-234202
1120000,1125000,446,5000,138184.0,8631.55583932,20171107-234202
1125000,1130000,447,5000,138496.0,8637.88690307,20171107-234202
1130000,1135000,448,5000,138808.0,8639.9832869,20171107-234202
1135000,1140000,449,5000,139120.0,8646.04447132,20171107-234202
1140000,1145000,450,5000,139432.0,8652.19668297,20171107-234202
1145000,1150000,451,5000,139745.0,8654.02846816,20171107-234202
1150000,1155000,452,5000,140057.0,8655.91092464,20171107-234202
1155000,1160000,453,5000,140369.0,8657.89366438,20171107-234202
1160000,1165000,454,5000,140681.0,8664.24506618,20171107-234202
1165000,1170000,455,5000,140993.0,8670.38045213,20171107-234202
1170000,1175000,456,5000,141305.0,8676.26075077,20171107-234202
1175000,1180000,457,5000,141617.0,8682.47701888,20171107-234202
1180000,1185000,458,5000,141929.0,8688.44084166,20171107-234202
1185000,1190000,459,5000,142241.0,8694.68061138,20171107-234202
1190000,1195000,460,5000,142553.0,8696.6160759,20171107-234202
