TIMESTAMP        home1-RQ         home1-RD         home1-WR         
1483748278 28370588 130555112097 2671682278
1483748279 28370649 130580066691 2671682682
1483748280 28370687 130580072150 2671682682
1483748281 28370728 130600945501 2671682682
1483748282 28370792 130625903370 2671682682
1483748284 28370853 130625915698 2671682682
1483748285 28370891 130650874977 2671682682
1483748286 28370963 130671750900 2671682682
1483748287 28370988 130671753787 2671682682
1483748288 28371065 130696718525 2671683087
1483748289 28371118 130707157630 2671683087
1483748291 28371174 130721684883 2671683492
1483748292 28371266 130746651653 2671683897
1483748293 28371342 130767527232 2671683897
1483748294 28371365 130767534101 2671683897
1483748295 28371461 130792502491 2671683897
1483748296 28371516 130792512496 2671683897
1483748297 28371573 130813384939 2671683897
1483748299 28371645 130838353329 2671684301
1483748300 28371692 130838359996 2671684301
1483748301 28371749 130859236585 2671684301
1483748302 28371813 130884206591 2671684705
1483748303 28371834 130884207799 2671684705
1483748304 28372096 130884216993 2671684705
1483748305 28372267 130884487787 2671684705
1483748306 28372463 130910431895 2671700793
1483748308 28372722 131312072715 2671702705
1483748309 28372752 131312072715 2671702705
1483748310 28372800 131312072715 2671702705
1483748311 28372849 131312072715 2671702705
1483748312 28372871 131312072715 2671702705
1483748313 28372875 131312072715 2671702705
1483748314 28372879 131312072715 2671702705
1483748316 28372891 131312072715 2671702705
1483748317 28372905 131312072715 2671702705
1483748318 28372915 131312072715 2671702705
1483748319 28372919 131312072715 2671702705
1483748320 28372924 131312072715 2671702705
1483748321 28372932 131312072715 2671702705
1483748322 28372936 131312072715 2671702705
1483748323 28372944 131312072715 2671702705
1483748325 28372949 131312072715 2671702705
1483748326 28372958 131312072715 2671702705
1483748327 28372974 131312072715 2671702705
1483748328 28372984 131312072715 2671702705
1483748329 28372988 131312072715 2671702705
1483748330 28372991 131312072715 2671702705
1483748331 28373004 131312072715 2671702705
1483748332 28373004 131312072715 2671702705
1483748334 28373018 131312072715 2671702705
