TIMESTAMP        scratch-RQ       scratch-RD       scratch-WR       
1483748278 38522782 39538908032311 11835142387267
1483748279 38523584 39538908120055 11835142427319
1483748280 38524386 39538908207799 11835142467376
1483748281 38525206 39538908307359 11835142510360
1483748282 38526032 39538908418835 11835142556327
1483748284 38526879 39538908546187 11835142606281
1483748285 38527738 39538908693419 11835142661203
1483748286 38528682 39539264631455 11835142718090
1483748287 38529628 39539525027619 11835142777968
1483748288 38530590 39540065364659 11835142842814
1483748289 38531543 39540803016207 11835142907657
1483748291 38532478 39541599407779 11835142977448
1483748292 38533380 39542488818959 11835143050204
1483748293 38534390 39543872432979 11835143124950
1483748294 38535326 39545202273927 11835143204681
1483748295 38536357 39546908877255 11835143286385
1483748296 38537341 39548594520911 11835143371065
1483748297 38538307 39550377386403 11835143460703
1483748299 38539357 39552604127059 11835143553310
1483748300 38540435 39555103505367 11835143647884
1483748301 38541422 39557310027219 11835143745431
1483748302 38542511 39560124006007 11835143846913
1483748303 38543628 39562942187071 11835143950478
1483748304 38544650 39565865974575 11835144057920
1483748305 38545773 39569061662811 11835144166344
1483748306 38546862 39572731327223 11835144279806
1483748308 38548005 39576196286543 11835144413908
1483748309 38549201 39580440653387 11835144547961
1483748310 38550322 39584189730207 11835144682025
1483748311 38551499 39590670756299 11835144816084
1483748312 38552663 39597574311935 11835144952913
1483748313 38553778 39602226259231 11835145086968
1483748314 38554929 39606823680563 11835145221024
1483748316 38556038 39611597262735 11835145355082
1483748317 38557155 39616161129627 11835145489126
1483748318 38558266 39620624333267 11835145623188
1483748319 38559401 39624282230503 11835145757260
1483748320 38560520 39627692449987 11835145891343
1483748321 38561641 39630666675675 11835146025434
1483748322 38562740 39633406020355 11835146159534
1483748323 38563867 39635981787119 11835146293623
1483748325 38564993 39638196824023 11835146422801
1483748326 38566085 39640504135595 11835146551962
1483748327 38567178 39642740124139 11835146676163
1483748328 38568232 39644816689411 11835146790431
1483748329 38569311 39646167640107 11835146904731
1483748330 38570362 39647149472175 11835147014057
1483748331 38571393 39648345193903 11835147118424
1483748332 38572408 39649389920663 11835147222800
1483748334 38573442 39650208135183 11835147322194
