Number_Clusters,Number_Points_per_Cluster,Number_Dim,Number_Points_per_Message,Interval,Number_Partitions, Time
100,100,3,8000,120,48,0.06003
100,1000,3,8000,120,48,0.51077
100,10000,3,8000,120,48,6.14731
100,100000,3,8000,120,48,54.93272
100,1000000,3,8000,120,48,527.81296
