Produce_batch,Num_Messages,Number_APoints/Msg,KB_Transfered,KB/sec,TimeStamp
0,5000,0,5000,0.0,0.0,20171108-153140
5000,10000,1,5000,311.0,3764.31294712,20171108-153140
0,5000,2,5000,620.0,4660.07053359,20171108-153140
5000,10000,3,5000,921.0,3489.10982291,20171108-153141
10000,15000,4,5000,1228.0,4340.07832457,20171108-153141
15000,20000,5,5000,1540.0,5081.53307561,20171108-153141
20000,25000,6,5000,1849.0,5659.77987538,20171108-153141
25000,30000,7,5000,2155.0,6014.81364757,20171108-153141
30000,35000,8,5000,2466.0,6318.92641795,20171108-153141
35000,40000,9,5000,2775.0,6440.99501452,20171108-153141
40000,45000,10,5000,3088.0,6788.25847772,20171108-153141
45000,50000,11,5000,3398.0,6982.485781,20171108-153141
50000,55000,12,5000,3705.0,7149.07264776,20171108-153141
55000,60000,13,5000,4014.0,7408.00841302,20171108-153141
60000,65000,14,5000,4325.0,7540.67363382,20171108-153141
65000,70000,15,5000,4635.0,7752.80443874,20171108-153141
70000,75000,16,5000,4948.0,7860.20463164,20171108-153141
75000,80000,17,5000,5259.0,8089.26074536,20171108-153141
80000,85000,18,5000,5569.0,8268.56020563,20171108-153141
85000,90000,19,5000,5882.0,8339.14589156,20171108-153141
90000,95000,20,5000,6190.0,8497.31877028,20171108-153141
95000,100000,21,5000,6502.0,8555.39746036,20171108-153141
0,5000,22,5000,6810.0,7162.91627326,20171108-153141
5000,10000,23,5000,7127.0,6589.37924525,20171108-153141
10000,15000,24,5000,7444.0,6390.74084651,20171108-153142
15000,20000,25,5000,7758.0,6521.38265277,20171108-153142
20000,25000,26,5000,8073.0,6607.72308797,20171108-153142
25000,30000,27,5000,8375.0,6679.70434376,20171108-153142
30000,35000,28,5000,8677.0,6577.55540258,20171108-153142
35000,40000,29,5000,8976.0,6566.88548754,20171108-153142
40000,45000,30,5000,9275.0,6558.06005533,20171108-153142
45000,50000,31,5000,9587.0,6555.17263973,20171108-153142
50000,55000,32,5000,9899.0,6621.62166883,20171108-153142
55000,60000,33,5000,10221.0,6621.36599814,20171108-153142
60000,65000,34,5000,10544.0,6620.83203289,20171108-153142
65000,70000,35,5000,10852.0,6614.94266688,20171108-153142
70000,75000,36,5000,11160.0,6608.67693415,20171108-153142
75000,80000,37,5000,11469.0,6603.4051426,20171108-153142
80000,85000,38,5000,11777.0,6657.34634407,20171108-153142
85000,90000,39,5000,12098.0,6717.69627164,20171108-153142
90000,95000,40,5000,12418.0,6717.21393114,20171108-153142
95000,100000,41,5000,12730.0,6767.86019293,20171108-153142
100000,105000,42,5000,13042.0,6817.9451816,20171108-153142
105000,110000,43,5000,13349.0,6911.82078125,20171108-153142
110000,115000,44,5000,13656.0,6984.88029853,20171108-153142
115000,120000,45,5000,13955.0,7025.16937086,20171108-153142
120000,125000,46,5000,14254.0,7007.28748316,20171108-153142
125000,130000,47,5000,14571.0,6974.81003324,20171108-153142
130000,135000,48,5000,14888.0,6966.57971591,20171108-153142
135000,140000,49,5000,15200.0,6956.03083882,20171108-153143
140000,145000,50,5000,15511.0,6995.03142213,20171108-153143
145000,150000,51,5000,15818.0,7031.89428571,20171108-153143
150000,155000,52,5000,16123.0,7066.7951522,20171108-153143
155000,160000,53,5000,16431.0,7100.94272682,20171108-153143
160000,165000,54,5000,16739.0,7086.75726893,20171108-153143
165000,170000,55,5000,17054.0,7122.08042762,20171108-153143
170000,175000,56,5000,17369.0,7157.22634751,20171108-153143
175000,180000,57,5000,17676.0,7142.15833366,20171108-153143
180000,185000,58,5000,17984.0,7128.22225053,20171108-153143
185000,190000,59,5000,18289.0,7190.10962426,20171108-153143
190000,195000,60,5000,18594.0,7218.92143167,20171108-153143
195000,200000,61,5000,18894.0,7246.76300733,20171108-153143
200000,205000,62,5000,19194.0,7310.50404234,20171108-153143
205000,210000,63,5000,19497.0,7337.03351392,20171108-153143
210000,215000,64,5000,19799.0,7319.01326444,20171108-153143
215000,220000,65,5000,20128.0,7381.85991115,20171108-153143
220000,225000,66,5000,20458.0,7418.36889494,20171108-153143
225000,230000,67,5000,20764.0,7463.7915965,20171108-153143
230000,235000,68,5000,21071.0,7487.7230824,20171108-153143
235000,240000,69,5000,21385.0,7514.26329212,20171108-153143
240000,245000,70,5000,21699.0,7561.60678519,20171108-153143
245000,250000,71,5000,22011.0,7585.23663755,20171108-153143
250000,255000,72,5000,22322.0,7607.95518043,20171108-153143
255000,260000,73,5000,22639.0,7653.98378228,20171108-153143
260000,265000,74,5000,22956.0,7709.47128455,20171108-153143
265000,270000,75,5000,23270.0,7731.98105534,20171108-153143
270000,275000,76,5000,23584.0,7753.37744195,20171108-153143
275000,280000,77,5000,23882.0,7791.17476822,20171108-153143
280000,285000,78,5000,24180.0,7828.71319605,20171108-153143
285000,290000,79,5000,24483.0,7845.79727052,20171108-153143
290000,295000,80,5000,24785.0,7879.82053056,20171108-153144
295000,300000,81,5000,25091.0,7916.21048207,20171108-153144
300000,305000,82,5000,25397.0,7951.77243287,20171108-153144
305000,310000,83,5000,25712.0,7996.95679228,20171108-153144
310000,315000,84,5000,26028.0,8046.8938753,20171108-153144
315000,320000,85,5000,26344.0,8038.97133639,20171108-153144
320000,325000,86,5000,26661.0,8017.26555635,20171108-153144
325000,330000,87,5000,26964.0,8061.28985498,20171108-153144
330000,335000,88,5000,27267.0,8075.92142538,20171108-153144
335000,340000,89,5000,27568.0,8109.41332457,20171108-153144
340000,345000,90,5000,27868.0,8123.00260417,20171108-153144
345000,350000,91,5000,28177.0,8136.95805377,20171108-153144
350000,355000,92,5000,28487.0,8170.44476318,20171108-153144
355000,360000,93,5000,28802.0,8205.49682008,20171108-153144
360000,365000,94,5000,29117.0,8221.10271455,20171108-153144
365000,370000,95,5000,29422.0,8251.04312707,20171108-153144
370000,375000,96,5000,29727.0,8281.5553783,20171108-153144
375000,380000,97,5000,30038.0,8294.52459755,20171108-153144
380000,385000,98,5000,30349.0,8324.32073211,20171108-153144
385000,390000,99,5000,30652.0,8353.37025107,20171108-153144
390000,395000,100,5000,30955.0,8363.70466745,20171108-153144
395000,400000,101,5000,31267.0,8376.10184531,20171108-153144
400000,405000,102,5000,31579.0,8388.29615163,20171108-153144
405000,410000,103,5000,31880.0,8415.08436833,20171108-153144
410000,415000,104,5000,32181.0,8427.74051778,20171108-153144
415000,420000,105,5000,32482.0,8436.73808169,20171108-153144
420000,425000,106,5000,32784.0,8446.27111335,20171108-153144
425000,430000,107,5000,33091.0,8455.09023836,20171108-153144
430000,435000,108,5000,33398.0,8464.74713065,20171108-153144
435000,440000,109,5000,33697.0,8473.02697775,20171108-153144
440000,445000,110,5000,33997.0,8498.13462469,20171108-153144
445000,450000,111,5000,34312.0,8526.85578764,20171108-153144
450000,455000,112,5000,34628.0,8554.94571192,20171108-153144
455000,460000,113,5000,34927.0,8579.74668631,20171108-153144
460000,465000,114,5000,35226.0,8611.41246872,20171108-153144
465000,470000,115,5000,35532.0,8619.14215667,20171108-153144
470000,475000,116,5000,35839.0,8627.24512514,20171108-153145
475000,480000,117,5000,36149.0,8635.14129594,20171108-153145
480000,485000,118,5000,36460.0,8659.73562957,20171108-153145
485000,490000,119,5000,36760.0,8666.4405029,20171108-153145
490000,495000,120,5000,37059.0,8697.84369805,20171108-153145
495000,500000,121,5000,37368.0,8721.06426788,20171108-153145
500000,505000,122,5000,37678.0,8727.88260377,20171108-153145
505000,510000,123,5000,37988.0,8735.76521229,20171108-153145
510000,515000,124,5000,38298.0,8758.35091547,20171108-153145
515000,520000,125,5000,38611.0,8765.64065502,20171108-153145
520000,525000,126,5000,38924.0,8788.85636648,20171108-153145
525000,530000,127,5000,39232.0,8795.14022105,20171108-153145
530000,535000,128,5000,39539.0,8816.87641605,20171108-153145
535000,540000,129,5000,39851.0,8823.90360198,20171108-153145
540000,545000,130,5000,40163.0,8846.39175823,20171108-153145
545000,550000,131,5000,40469.0,8866.68370515,20171108-153145
550000,555000,132,5000,40775.0,8871.81019009,20171108-153145
555000,560000,133,5000,41091.0,8903.2883095,20171108-153145
560000,565000,134,5000,41407.0,8927.05835649,20171108-153145
565000,570000,135,5000,41723.0,8948.87633611,20171108-153145
570000,575000,136,5000,42039.0,8954.68765766,20171108-153145
575000,580000,137,5000,42355.0,8962.18486928,20171108-153145
580000,585000,138,5000,42671.0,8938.78742265,20171108-153145
585000,590000,139,5000,42975.0,8854.04979089,20171108-153145
590000,595000,140,5000,43278.0,8883.02843839,20171108-153145
595000,600000,141,5000,43580.0,8887.08712306,20171108-153145
600000,605000,142,5000,43882.0,8849.55013484,20171108-153145
605000,610000,143,5000,44190.0,8825.64751407,20171108-153145
610000,615000,144,5000,44498.0,8747.22823857,20171108-153145
615000,620000,145,5000,44807.0,8670.23436415,20171108-153146
620000,625000,146,5000,45115.0,8695.20099924,20171108-153146
625000,630000,147,5000,45427.0,8701.53335189,20171108-153146
630000,635000,148,5000,45739.0,8720.75475864,20171108-153146
635000,640000,149,5000,46048.0,8726.76522509,20171108-153146
640000,645000,150,5000,46358.0,8732.61595375,20171108-153146
645000,650000,151,5000,46672.0,8753.11586126,20171108-153146
650000,655000,152,5000,46986.0,8773.17776197,20171108-153146
655000,660000,153,5000,47302.0,8794.11559828,20171108-153146
660000,665000,154,5000,47618.0,8814.88812602,20171108-153146
665000,670000,155,5000,47919.0,8819.17066361,20171108-153146
670000,675000,156,5000,48220.0,8823.75566446,20171108-153146
675000,680000,157,5000,48535.0,8829.33393118,20171108-153146
680000,685000,158,5000,48851.0,8835.50083529,20171108-153146
685000,690000,159,5000,49158.0,8840.14258681,20171108-153146
690000,695000,160,5000,49464.0,8856.75927809,20171108-153146
695000,700000,161,5000,49777.0,8860.33180168,20171108-153146
700000,705000,162,5000,50089.0,8865.15433687,20171108-153146
705000,710000,163,5000,50402.0,8871.42047675,20171108-153146
710000,715000,164,5000,50716.0,8890.06212452,20171108-153146
715000,720000,165,5000,51028.0,8908.44328411,20171108-153146
720000,725000,166,5000,51341.0,8914.04107343,20171108-153146
725000,730000,167,5000,51641.0,8917.12861859,20171108-153146
730000,735000,168,5000,51941.0,8920.68775472,20171108-153146
735000,740000,169,5000,52243.0,8923.90605251,20171108-153146
740000,745000,170,5000,52545.0,8939.70450138,20171108-153146
745000,750000,171,5000,52861.0,8944.5371882,20171108-153146
750000,755000,172,5000,53176.0,8949.01103863,20171108-153146
755000,760000,173,5000,53472.0,8963.99086949,20171108-153146
760000,765000,174,5000,53767.0,8978.24028386,20171108-153146
765000,770000,175,5000,54071.0,9001.8216609,20171108-153146
770000,775000,176,5000,54376.0,9016.98342697,20171108-153146
775000,780000,177,5000,54675.0,8995.92181814,20171108-153146
780000,785000,178,5000,54975.0,8998.84088466,20171108-153146
785000,790000,179,5000,55286.0,8978.52846902,20171108-153147
