Produce_batch,Num_Messages,Number_APoints/Msg,KB_Transfered,KB/sec
0,8000,0,8000,0.0,0.0
0,8000,1,8000,498.0,4604.67484095
8000,16000,2,8000,999.0,5109.84625253
16000,24000,3,8000,1490.0,4486.6949865
24000,32000,4,8000,1992.0,4244.6926786
32000,40000,5,8000,2486.0,4468.86793853
40000,48000,6,8000,2975.0,4580.32787487
48000,56000,7,8000,3469.0,4708.38986654
56000,64000,8,8000,3967.0,4806.8370524
64000,72000,9,8000,4472.0,4895.41960253
72000,80000,10,8000,4968.0,4966.58970443
80000,88000,11,8000,5466.0,5027.71874856
88000,96000,12,8000,5965.0,4872.35914155
0,8000,13,8000,6463.0,4269.91310813
8000,16000,14,8000,6967.0,4351.75028794
16000,24000,15,8000,7452.0,4579.44637904
24000,32000,16,8000,7942.0,4768.00853316
32000,40000,17,8000,8442.0,4990.62143707
40000,48000,18,8000,8937.0,5170.54972547
48000,56000,19,8000,9440.0,5366.12755789
56000,64000,20,8000,9951.0,5553.23708889
64000,72000,21,8000,10451.0,5699.53321649
72000,80000,22,8000,10941.0,5788.02261686
80000,88000,23,8000,11436.0,5877.39851667
88000,96000,24,8000,11938.0,5965.87148706
96000,104000,25,8000,12439.0,6048.96164268
104000,112000,26,8000,12938.0,6173.8414103
112000,120000,27,8000,13435.0,6246.40563008
120000,128000,28,8000,13933.0,6361.90636205
128000,136000,29,8000,14430.0,6425.58235025
136000,144000,30,8000,14927.0,6542.58005129
144000,152000,31,8000,15425.0,6669.75453187
152000,160000,32,8000,15928.0,6793.19909184
160000,168000,33,8000,16439.0,6921.97327834
168000,176000,34,8000,16940.0,7016.55019013
176000,184000,35,8000,17439.0,7132.58856156
184000,192000,36,8000,17942.0,7224.03355681
192000,200000,37,8000,18445.0,7313.03137231
200000,208000,38,8000,18933.0,7428.09661092
208000,216000,39,8000,19415.0,7522.45929004
216000,224000,40,8000,19914.0,7634.94039069
224000,232000,41,8000,20415.0,7743.87808717
232000,240000,42,8000,20913.0,7815.09866777
240000,248000,43,8000,21411.0,7914.0461464
248000,256000,44,8000,21911.0,8018.89069659
256000,264000,45,8000,22403.0,8104.23588663
264000,272000,46,8000,22898.0,8188.49097879
272000,280000,47,8000,23399.0,8274.55779559
280000,288000,48,8000,23902.0,8359.4886366
288000,296000,49,8000,24386.0,8443.20178568
296000,304000,50,8000,24886.0,8525.87019339
304000,312000,51,8000,25386.0,8603.00605348
312000,320000,52,8000,25882.0,8652.10439275
320000,328000,53,8000,26383.0,8704.4314166
328000,336000,54,8000,26857.0,8750.44919063
336000,344000,55,8000,27359.0,8802.81285801
344000,352000,56,8000,27865.0,8854.32952748
352000,360000,57,8000,28367.0,8932.00998813
360000,368000,58,8000,28873.0,9011.06461742
368000,376000,59,8000,29364.0,9053.61055657
