Number_Clusters,Number_Points_per_Cluster,Number_Dim,Number_Points_per_Message,Interval,Number_Partitions, Time
100,100,3,8000,120,48,0.09246
100,1000,3,8000,120,48,1.26946
100,10000,3,8000,120,48,4.57062
100,100000,3,8000,120,48,48.56438
100,1000000,3,8000,120,48,502.80346
