Number_Clusters,Number_Points_per_Cluster,Number_Dim,Number_Points_per_Message,Interval,Number_Partitions, Time
100,100,3,8000,120,48,0.53851
100,1000,3,8000,120,48,1.50103
100,10000,3,8000,120,48,11.76138
100,100000,3,8000,120,48,129.09781
100,1000000,3,8000,120,48,1276.47534
