TIMESTAMP        home1-RQ         home1-RD         home1-WR         
1481737860 6638053 36048881785 128057531
1481737861 6638069 36048887244 128057531
1481737863 6638086 36069505785 128057531
1481737864 6638128 36093975072 128057936
1481737865 6638168 36093983418 128057936
1481737866 6638209 36118451753 128058341
1481737867 6638271 36142925488 128058341
1481737868 6638317 36142939946 128058341
1481737869 6638348 36167402581 128058745
1481737870 6638419 36191879611 128059149
1481737872 6638439 36191886931 128059149
1481737873 6638689 36191889027 128059149
1481737874 6638832 36192163581 128059149
1481737875 6638860 36218099865 128074694
1481737876 6639076 36430885588 128076834
1481737877 6639077 36430885588 128076834
1481737878 6639081 36430885588 128076834
1481737879 6639086 36430885588 128076834
1481737881 6639093 36430885588 128076834
1481737882 6639098 36430885588 128076834
1481737883 6639100 36430885588 128076834
