#TIME             VMEM_MAX          VMEM              RMEM_MAX          RMEM              SHMEM             MEM_FREE          TMEM_MAX         
1483748425        0.105038          0.105038          0.003010          0.003010          0.000000          27.532800         0.003010         
1483748426        0.105042          0.105042          0.003052          0.003052          0.000000          27.531100         0.003052         
1483748427        0.105042          0.105042          0.003052          0.003052          0.000000          27.531300         0.003052         
1483748428        0.105042          0.105042          0.003052          0.003052          0.000000          27.530800         0.003052         
1483748429        0.105042          0.105042          0.003052          0.003052          0.000000          27.531300         0.003052         
1483748430        0.105042          0.105042          0.003052          0.003052          0.000000          27.530500         0.003052         
1483748432        0.105042          0.105042          0.003052          0.003052          0.000000          27.530800         0.003052         
1483748433        0.105042          0.105042          0.003052          0.003052          0.000000          27.530500         0.003052         
1483748434        0.105042          0.105042          0.003052          0.003052          0.000000          27.530500         0.003052         
1483748435        0.105042          0.105042          0.003052          0.003052          0.000000          27.529900         0.003052         
1483748436        0.105042          0.105042          0.003052          0.003052          0.000000          27.530000         0.003052         
1483748437        0.105042          0.105042          0.003052          0.003052          0.000000          27.529300         0.003052         
1483748438        0.105042          0.105042          0.003052          0.003052          0.000000          27.529200         0.003052         
1483748439        0.105042          0.105042          0.003052          0.003052          0.000000          27.530000         0.003052         
1483748441        0.105042          0.105042          0.003052          0.003052          0.000000          27.529800         0.003052         
1483748442        0.105042          0.105042          0.003052          0.003052          0.000000          27.529600         0.003052         
1483748443        0.105042          0.105042          0.003052          0.003052          0.000000          27.530300         0.003052         
1483748444        0.237709          0.237709          0.007664          0.007664          0.000000          27.525200         0.007664         
1483748445        0.569164          0.569061          0.027111          0.027107          0.000000          27.501300         0.027107         
1483748446        0.587566          0.587528          0.034630          0.034630          0.000000          27.494800         0.034630         
1483748447        0.587566          0.587528          0.034729          0.034729          0.000000          27.494000         0.034729         
1483748448        0.626492          0.626453          0.056778          0.056778          0.000000          27.458600         0.056778         
1483748449        0.693668          0.693630          0.120922          0.120922          0.000000          27.220000         0.120922         
1483748451        0.693668          0.693630          0.120922          0.120922          0.000000          26.857300         0.120922         
1483748452        0.693668          0.693630          0.120922          0.120922          0.000000          26.582600         0.120922         
1483748453        0.693668          0.693630          0.120922          0.120922          0.000000          26.258500         0.120922         
1483748454        0.693668          0.693630          0.120922          0.120922          0.000000          25.973600         0.120922         
1483748455        0.693668          0.693630          0.120922          0.117901          0.000000          25.587500         0.120922         
1483748456        0.693668          0.693630          0.120922          0.117893          0.000000          25.298300         0.120922         
1483748457        0.693668          0.693630          0.120922          0.117893          0.000000          24.972600         0.120922         
1483748458        0.693668          0.693630          0.120922          0.117901          0.000000          24.690100         0.120922         
1483748460        0.693668          0.693630          0.120922          0.117908          0.000000          24.288100         0.120922         
1483748461        0.693668          0.693630          0.120922          0.117908          0.000000          23.936100         0.120922         
1483748462        0.693668          0.693630          0.120922          0.117908          0.000000          23.686800         0.120922         
1483748463        0.693668          0.693630          0.120922          0.117908          0.000000          23.478600         0.120922         
1483748464        0.693668          0.693630          0.120922          0.117908          0.000000          23.229300         0.120922         
1483748465        0.693668          0.693630          0.120922          0.117901          0.000000          22.874500         0.120922         
1483748466        0.693668          0.693630          0.120922          0.117901          0.000000          22.534000         0.120922         
1483748467        0.693668          0.693630          0.120922          0.117908          0.000000          22.233700         0.120922         
1483748469        0.693668          0.693630          0.120922          0.117908          0.000000          21.976100         0.120922         
1483748470        0.693668          0.693630          0.120922          0.117908          0.000000          21.580600         0.120922         
1483748471        0.693672          0.693634          0.120926          0.117912          0.000000          21.198800         0.120922         
1483748472        0.693672          0.693634          0.120926          0.117912          0.000000          20.883500         0.120922         
1483748473        0.693672          0.693634          0.120926          0.117912          0.000000          20.595500         0.120922         
1483748474        0.693672          0.693634          0.120926          0.117786          0.000000          20.216700         0.120922         
1483748475        0.693672          0.693634          0.120926          0.117897          0.000000          19.922400         0.120922         
1483748476        0.693672          0.693634          0.120926          0.117912          0.000000          19.509700         0.120922         
1483748478        0.693672          0.693634          0.120926          0.118034          0.000000          19.099000         0.120922         
1483748479        0.693672          0.693634          0.120926          0.118156          0.000000          19.090000         0.120922         
1483748480        0.693672          0.693634          0.120926          0.118156          0.000000          19.089300         0.120922         
1483748481        0.693672          0.693634          0.120926          0.118156          0.000000          19.088800         0.120922         
1483748482        0.693672          0.693634          0.120926          0.118156          0.000000          19.089800         0.120922         
1483748483        0.693676          0.693638          0.120930          0.118160          0.000000          19.090300         0.120922         
1483748484        0.693676          0.693638          0.120930          0.117756          0.000000          19.090100         0.120922         
1483748485        0.693676          0.693638          0.120930          0.117756          0.000000          19.090000         0.120922         
1483748487        0.693676          0.693638          0.120930          0.117756          0.000000          19.089700         0.120922         
1483748488        0.693676          0.693638          0.120930          0.117756          0.000000          19.090500         0.120922         
1483748489        0.693676          0.105049          0.120930          0.003059          0.000000          19.196100         0.120922         
1483748490        0.693676          0.105049          0.120930          0.003059          0.000000          19.197100         0.120922         
1483748491        0.693676          0.105049          0.120930          0.003059          0.000000          19.197100         0.120922         
1483748492        0.693676          0.105049          0.120930          0.003059          0.000000          19.197400         0.120922         
1483748493        0.693676          0.105049          0.120930          0.003059          0.000000          19.197500         0.120922         
