#TIME Node0_NumHit Node1_NumHit Node0_NumMiss Node1_NumMiss Node0_Local Node1_Local Node0_Other Node1_Other Node0_Free Node1_Free Node0_Used Node1_Used
1481747723 9331431 5920298 65235 337769 9328554 5907966 68113 350101 14726.63 13545.48 1608.32 2838.54
1481747724 9331460 5920331 65235 337769 9328582 5907998 68113 350101 14725.78 13546.40 1608.83 2837.23
1481747725 9331488 5920365 65235 337769 9328610 5908032 68113 350101 14725.38 13545.71 1609.26 2838.69
1481747726 9331535 5920411 65235 337769 9328657 5908079 68113 350101 14719.23 13544.12 1615.02 2839.52
1481747727 9331588 5920468 65235 337769 9328710 5908136 68113 350101 14699.09 13537.32 1635.53 2845.95
1481747728 9331619 5920509 65235 337769 9328741 5908176 68113 350101 14698.52 13530.93 1635.73 2853.09
1481747730 9331667 5921115 65235 337769 9328789 5908782 68113 350101 14697.89 13130.79 1636.73 3253.56
1481747731 9331707 5921684 65235 337769 9328829 5909351 68113 350101 14695.20 12586.20 1639.09 3797.43
1481747732 9331746 5922002 65235 337769 9328869 5909670 68113 350101 14695.46 12290.60 1638.82 4095.61
1481747733 9331784 5922275 65235 337769 9328906 5909942 68113 350101 14695.37 12050.12 1638.52 4336.77
1481747734 9331818 5922530 65235 337769 9328940 5910198 68113 350101 14695.43 11822.65 1638.84 4561.37
1481747735 9331854 5922799 65235 337769 9328976 5910466 68113 350101 14695.51 11581.53 1638.77 4802.48
1481747736 9331890 5923082 65235 337769 9329012 5910749 68113 350101 14695.07 11335.05 1639.13 5048.93
1481747737 9331923 5923403 65235 337769 9329045 5911071 68113 350101 14695.29 11046.21 1638.97 5337.43
1481747739 9331962 5923778 65235 337769 9329084 5911446 68113 350101 14695.95 10692.77 1638.27 5691.17
1481747740 9331995 5924136 65235 337769 9329117 5911803 68113 350101 14695.89 10359.33 1638.99 6030.11
1481747741 9332037 5924413 65235 337769 9329159 5912080 68113 350101 14695.88 10120.58 1638.39 6262.64
1481747742 9332073 5924705 65235 337769 9329195 5912372 68113 350101 14696.30 9857.77 1638.29 6536.76
1481747743 9332110 5924989 65235 337769 9329232 5912656 68113 350101 14695.77 9602.07 1638.11 6781.93
1481747745 9332143 5925273 65235 337769 9329265 5912940 68113 350101 14696.29 9351.14 1638.32 7032.86
1481747746 9332176 5925546 65235 337769 9329298 5913214 68113 350101 14695.66 9108.14 1638.61 7275.86
1481747747 9332207 5925831 65235 337769 9329329 5913498 68113 350101 14697.04 8860.22 1637.56 7523.76
1481747748 9332238 5926077 65235 337769 9329360 5913745 68113 350101 14696.46 8648.11 1638.54 7735.52
1481747749 9332275 5926396 65235 337769 9329397 5914064 68113 350101 14696.74 8357.11 1638.25 8026.40
1481747750 9332312 5926687 65235 337769 9329434 5914354 68113 350101 14695.73 8095.81 1638.85 8288.20
1481747751 9332344 5926962 65235 337769 9329466 5914629 68113 350101 14696.38 7838.40 1638.64 8546.69
1481747753 9332382 5927250 65235 337769 9329504 5914917 68113 350101 14696.46 7587.91 1638.59 8803.32
1481747754 9332416 5927469 65235 337769 9329538 5915137 68114 350101 14696.39 7402.81 1638.22 8981.57
1481747755 9332456 5927717 65235 337769 9329577 5915384 68114 350101 14697.01 7186.19 1637.57 9203.25
1481747756 9332490 5928038 65235 337769 9329612 5915705 68114 350101 14695.64 6894.66 1638.96 9503.82
1481747757 9332528 5928404 65235 337769 9329650 5916071 68114 350101 14695.75 6553.05 1638.48 9831.28
1481747758 9332559 5928685 65235 337769 9329681 5916352 68114 350101 14696.26 6311.45 1637.60 10072.56
