Produce_batch,Num_Messages,Number_APoints/Msg,KB_Transfered,KB/sec,TimeStamp
0,5000,0,5000,0.0,0.0,20171108-105724
5000,10000,1,5000,308.0,3678.22931888,20171108-105725
0,5000,2,5000,619.0,3388.38332194,20171108-105725
5000,10000,3,5000,932.0,3544.81867166,20171108-105725
10000,15000,4,5000,1247.0,4009.38978561,20171108-105725
15000,20000,5,5000,1561.0,4346.9801922,20171108-105725
20000,25000,6,5000,1871.0,4260.91177531,20171108-105725
25000,30000,7,5000,2182.0,4478.13176768,20171108-105725
30000,35000,8,5000,2498.0,4575.86281546,20171108-105725
35000,40000,9,5000,2813.0,4401.86122392,20171108-105725
40000,45000,10,5000,3123.0,4278.59212792,20171108-105725
45000,50000,11,5000,3433.0,4513.86966842,20171108-105725
50000,55000,12,5000,3742.0,4796.3116024,20171108-105725
55000,60000,13,5000,4053.0,4991.6942036,20171108-105725
60000,65000,14,5000,4360.0,5166.94311978,20171108-105725
65000,70000,15,5000,4677.0,5395.65894243,20171108-105725
70000,75000,16,5000,4981.0,5596.12035133,20171108-105725
75000,80000,17,5000,5290.0,5740.50976174,20171108-105725
80000,85000,18,5000,5600.0,5923.78915054,20171108-105725
85000,90000,19,5000,5908.0,6099.84017598,20171108-105725
90000,95000,20,5000,6216.0,6267.7718688,20171108-105725
95000,100000,21,5000,6523.0,6421.62860405,20171108-105725
0,5000,22,5000,6835.0,5699.79100816,20171108-105726
5000,10000,23,5000,7150.0,5377.92997583,20171108-105726
10000,15000,24,5000,7464.0,5294.74029287,20171108-105726
15000,20000,25,5000,7780.0,5222.637246,20171108-105726
20000,25000,26,5000,8096.0,5150.27477072,20171108-105726
25000,30000,27,5000,8408.0,5283.2363097,20171108-105726
30000,35000,28,5000,8721.0,5343.92731732,20171108-105726
35000,40000,29,5000,9042.0,5464.12430891,20171108-105726
40000,45000,30,5000,9364.0,5579.81162778,20171108-105726
45000,50000,31,5000,9670.0,5656.873016,20171108-105726
50000,55000,32,5000,9977.0,5679.03726229,20171108-105726
55000,60000,33,5000,10289.0,5753.99822828,20171108-105726
60000,65000,34,5000,10600.0,5825.22301059,20171108-105726
65000,70000,35,5000,10915.0,5897.27794406,20171108-105726
70000,75000,36,5000,11231.0,5967.61347342,20171108-105726
75000,80000,37,5000,11545.0,6033.66135133,20171108-105726
80000,85000,38,5000,11859.0,6096.85930422,20171108-105726
85000,90000,39,5000,12158.0,6153.37948863,20171108-105726
90000,95000,40,5000,12457.0,6206.72992627,20171108-105726
95000,100000,41,5000,12770.0,6215.41908414,20171108-105726
100000,105000,42,5000,13084.0,6223.91764572,20171108-105727
105000,110000,43,5000,13400.0,6283.26571625,20171108-105727
110000,115000,44,5000,13716.0,6339.19406907,20171108-105727
115000,120000,45,5000,14036.0,6392.57930848,20171108-105727
120000,125000,46,5000,14356.0,6445.89526835,20171108-105727
125000,130000,47,5000,14673.0,6477.88560073,20171108-105727
130000,135000,48,5000,14990.0,6527.05187508,20171108-105727
135000,140000,49,5000,15301.0,6571.40107881,20171108-105727
140000,145000,50,5000,15612.0,6616.902982,20171108-105727
145000,150000,51,5000,15920.0,6659.87045366,20171108-105727
150000,155000,52,5000,16228.0,6721.0715486,20171108-105727
155000,160000,53,5000,16535.0,6758.84209121,20171108-105727
160000,165000,54,5000,16841.0,6795.09342823,20171108-105727
165000,170000,55,5000,17156.0,6835.34871322,20171108-105727
170000,175000,56,5000,17471.0,6895.55838125,20171108-105727
175000,180000,57,5000,17766.0,6948.70077544,20171108-105727
180000,185000,58,5000,18062.0,7001.92650306,20171108-105727
185000,190000,59,5000,18368.0,7056.28413237,20171108-105727
190000,195000,60,5000,18674.0,7109.91780086,20171108-105727
195000,200000,61,5000,18987.0,7142.15633378,20171108-105727
200000,205000,62,5000,19301.0,7197.00271098,20171108-105727
205000,210000,63,5000,19609.0,7226.37006916,20171108-105727
210000,215000,64,5000,19917.0,7254.95034119,20171108-105727
215000,220000,65,5000,20227.0,7307.53501929,20171108-105727
220000,225000,66,5000,20538.0,7320.26056005,20171108-105727
225000,230000,67,5000,20849.0,7347.95574944,20171108-105727
230000,235000,68,5000,21161.0,7374.62540907,20171108-105727
235000,240000,69,5000,21473.0,7424.61173644,20171108-105727
240000,245000,70,5000,21785.0,7451.73855499,20171108-105727
245000,250000,71,5000,22088.0,7474.42685107,20171108-105727
250000,255000,72,5000,22390.0,7496.82171463,20171108-105727
255000,260000,73,5000,22686.0,7538.32507243,20171108-105727
260000,265000,74,5000,22982.0,7559.87622361,20171108-105727
265000,270000,75,5000,23293.0,7583.03821249,20171108-105728
270000,275000,76,5000,23604.0,7639.76475763,20171108-105728
275000,280000,77,5000,23905.0,7678.71799013,20171108-105728
280000,285000,78,5000,24205.0,7658.08231446,20171108-105728
285000,290000,79,5000,24520.0,7643.41096697,20171108-105728
290000,295000,80,5000,24835.0,7628.78081634,20171108-105728
295000,300000,81,5000,25143.0,7611.10884769,20171108-105728
300000,305000,82,5000,25451.0,7594.50953941,20171108-105728
305000,310000,83,5000,25762.0,7579.27914539,20171108-105728
310000,315000,84,5000,26074.0,7564.95044674,20171108-105728
315000,320000,85,5000,26373.0,7567.92088493,20171108-105728
320000,325000,86,5000,26672.0,7585.4748091,20171108-105728
325000,330000,87,5000,26992.0,7632.30154631,20171108-105728
330000,335000,88,5000,27311.0,7654.29356669,20171108-105728
335000,340000,89,5000,27617.0,7688.56214751,20171108-105728
340000,345000,90,5000,27922.0,7722.16181682,20171108-105728
345000,350000,91,5000,28227.0,7738.33508936,20171108-105728
350000,355000,92,5000,28531.0,7754.03893475,20171108-105728
355000,360000,93,5000,28852.0,7791.98129627,20171108-105728
360000,365000,94,5000,29173.0,7811.63022212,20171108-105728
365000,370000,95,5000,29478.0,7843.59645345,20171108-105728
370000,375000,96,5000,29782.0,7875.19013298,20171108-105728
375000,380000,97,5000,30095.0,7891.99278297,20171108-105728
380000,385000,98,5000,30409.0,7908.25209712,20171108-105728
385000,390000,99,5000,30723.0,7941.36416298,20171108-105728
390000,395000,100,5000,31037.0,7957.21987546,20171108-105728
395000,400000,101,5000,31347.0,7987.8055182,20171108-105728
400000,405000,102,5000,31656.0,8001.55911809,20171108-105728
405000,410000,103,5000,31960.0,8014.87028522,20171108-105728
