Number_Clusters,Number_Points_per_Cluster,Number_Dim,Number_Points_per_Message,Interval,Number_Partitions, Time
100,100,3,5000,120,48,0.13273
100,1000,3,5000,120,48,0.94639
100,10000,3,5000,120,48,5.57586
100,100000,3,5000,120,48,63.72068
100,1000000,3,5000,120,48,721.78268
