Produce_batch,Num_Messages,Number_APoints/Msg,KB_Transfered,KB/sec,TimeStamp
620000,625000,346,5000,107418.0,8753.33331815,20171027-153804
625000,630000,347,5000,107726.0,8755.4089691,20171027-153804
630000,635000,348,5000,108034.0,8745.98909093,20171027-153804
635000,640000,349,5000,108342.0,8736.53098013,20171027-153804
640000,645000,350,5000,108650.0,8704.9118897,20171027-153804
645000,650000,351,5000,108958.0,8691.23723468,20171027-153804
650000,655000,352,5000,109266.0,8682.25866508,20171027-153804
655000,660000,353,5000,109573.0,8692.57613755,20171027-153804
660000,665000,354,5000,109881.0,8700.22525238,20171027-153804
665000,670000,355,5000,110189.0,8711.75120237,20171027-153804
670000,675000,356,5000,110496.0,8719.18846808,20171027-153804
675000,680000,357,5000,110804.0,8710.37770398,20171027-153804
680000,685000,358,5000,111112.0,8720.65221726,20171027-153804
685000,690000,359,5000,111420.0,8722.72044731,20171027-153804
690000,695000,360,5000,111728.0,8730.27096097,20171027-153804
695000,700000,361,5000,112036.0,8737.79845952,20171027-153804
700000,705000,362,5000,112343.0,8739.8260427,20171027-153804
705000,710000,363,5000,112658.0,8742.17673945,20171027-153804
710000,715000,364,5000,112973.0,8750.15654009,20171027-153804
715000,720000,365,5000,113288.0,8752.71968645,20171027-153805
720000,725000,366,5000,113604.0,8755.13739893,20171027-153805
725000,730000,367,5000,113919.0,8763.06541046,20171027-153805
730000,735000,368,5000,114234.0,8774.55829143,20171027-153805
735000,740000,369,5000,114549.0,8782.54881339,20171027-153805
740000,745000,370,5000,114864.0,8787.67913674,20171027-153805
745000,750000,371,5000,115179.0,8798.33948711,20171027-153805
750000,755000,372,5000,115494.0,8806.07580115,20171027-153805
755000,760000,373,5000,115809.0,8808.44935296,20171027-153805
760000,765000,374,5000,116124.0,8816.08582281,20171027-153805
765000,770000,375,5000,116439.0,8823.65442462,20171027-153805
770000,775000,376,5000,116754.0,8831.40229026,20171027-153805
775000,780000,377,5000,117069.0,8838.93055629,20171027-153805
780000,785000,378,5000,117384.0,8849.3301325,20171027-153805
785000,790000,379,5000,117699.0,8857.03807301,20171027-153805
790000,795000,380,5000,118014.0,8867.20933886,20171027-153805
795000,800000,381,5000,118329.0,8878.41476644,20171027-153805
800000,805000,382,5000,118645.0,8888.66022264,20171027-153805
805000,810000,383,5000,118956.0,8899.64955477,20171027-153805
810000,815000,384,5000,119267.0,8901.61182978,20171027-153805
815000,820000,385,5000,119579.0,8906.40389936,20171027-153805
820000,825000,386,5000,119890.0,8913.54984185,20171027-153805
825000,830000,387,5000,120201.0,8913.42411784,20171027-153805
830000,835000,388,5000,120512.0,8915.41639803,20171027-153805
835000,840000,389,5000,120824.0,8917.85082697,20171027-153805
840000,845000,390,5000,121135.0,8919.86604673,20171027-153805
845000,850000,391,5000,121447.0,8927.00816972,20171027-153805
850000,855000,392,5000,121758.0,8934.00119103,20171027-153805
855000,860000,393,5000,122069.0,8943.85657226,20171027-153805
860000,865000,394,5000,122380.0,8954.49631393,20171027-153805
865000,870000,395,5000,122692.0,8961.74774938,20171027-153805
870000,875000,396,5000,123003.0,8963.51499569,20171027-153805
875000,880000,397,5000,123314.0,8965.30603261,20171027-153805
880000,885000,398,5000,123626.0,8975.02783646,20171027-153805
885000,890000,399,5000,123937.0,8981.9046276,20171027-153805
890000,895000,400,5000,124248.0,8988.8089342,20171027-153805
895000,900000,401,5000,124559.0,8999.3165213,20171027-153805
900000,905000,402,5000,124871.0,9009.80726544,20171027-153805
905000,910000,403,5000,125180.0,9016.48836008,20171027-153805
910000,915000,404,5000,125490.0,9017.85894848,20171027-153805
915000,920000,405,5000,125799.0,9019.13546729,20171027-153806
920000,925000,406,5000,126108.0,9020.22533902,20171027-153806
925000,930000,407,5000,126418.0,9019.18162401,20171027-153806
930000,935000,408,5000,126727.0,9011.88372244,20171027-153806
935000,940000,409,5000,127036.0,9004.93861739,20171027-153806
940000,945000,410,5000,127346.0,9000.87441245,20171027-153806
945000,950000,411,5000,127655.0,9001.73628116,20171027-153806
950000,955000,412,5000,127965.0,9000.61930535,20171027-153806
955000,960000,413,5000,128274.0,8991.47116193,20171027-153806
960000,965000,414,5000,128583.0,8982.59757217,20171027-153806
965000,970000,415,5000,128893.0,8953.67029576,20171027-153806
970000,975000,416,5000,129202.0,8962.52909522,20171027-153806
975000,980000,417,5000,129511.0,8968.94813427,20171027-153806
980000,985000,418,5000,129821.0,8975.16649341,20171027-153806
985000,990000,419,5000,130130.0,8976.5795479,20171027-153806
990000,995000,420,5000,130439.0,8982.71119583,20171027-153806
995000,1000000,421,5000,130749.0,8991.71466399,20171027-153806
1000000,1005000,422,5000,131058.0,8998.01585306,20171027-153806
1005000,1010000,423,5000,131370.0,9006.97565013,20171027-153806
1010000,1015000,424,5000,131681.0,9013.44837975,20171027-153806
1015000,1020000,425,5000,131993.0,9019.64709175,20171027-153806
1020000,1025000,426,5000,132304.0,9025.94517191,20171027-153806
1025000,1030000,427,5000,132616.0,9026.95391723,20171027-153806
1030000,1035000,428,5000,132928.0,9033.05820788,20171027-153806
1035000,1040000,429,5000,133239.0,9038.6523503,20171027-153806
1040000,1045000,430,5000,133551.0,9044.68466991,20171027-153806
1045000,1050000,431,5000,133862.0,9045.44114584,20171027-153806
1050000,1055000,432,5000,134174.0,9053.86337539,20171027-153806
1055000,1060000,433,5000,134485.0,9059.94635323,20171027-153806
1060000,1065000,434,5000,134796.0,9068.592305,20171027-153806
1065000,1070000,435,5000,135108.0,9078.10611034,20171027-153806
1070000,1075000,436,5000,135420.0,9084.32959059,20171027-153806
1075000,1080000,437,5000,135731.0,9092.75564353,20171027-153806
1080000,1085000,438,5000,136042.0,9098.88527577,20171027-153807
1085000,1090000,439,5000,136354.0,9107.38792296,20171027-153807
1090000,1095000,440,5000,136665.0,9108.52374982,20171027-153807
1095000,1100000,441,5000,136977.0,9109.58485179,20171027-153807
1100000,1105000,442,5000,137289.0,9115.46488806,20171027-153807
1105000,1110000,443,5000,137605.0,9122.03600228,20171027-153807
1110000,1115000,444,5000,137921.0,9130.97483789,20171027-153807
1115000,1120000,445,5000,138238.0,9139.9550429,20171027-153807
1120000,1125000,446,5000,138554.0,9144.63963294,20171027-153807
1125000,1130000,447,5000,138871.0,9153.66483542,20171027-153807
1130000,1135000,448,5000,139187.0,9160.13102085,20171027-153807
1135000,1140000,449,5000,139504.0,9168.8960094,20171027-153807
1140000,1145000,450,5000,139820.0,9175.32283251,20171027-153807
1145000,1150000,451,5000,140136.0,9181.62191174,20171027-153807
1150000,1155000,452,5000,140453.0,9191.39812648,20171027-153807
1155000,1160000,453,5000,140769.0,9192.80559688,20171027-153807
1160000,1165000,454,5000,141085.0,9184.38544256,20171027-153807
1165000,1170000,455,5000,141402.0,9168.92755589,20171027-153807
1170000,1175000,456,5000,141718.0,9170.98197573,20171027-153807
1175000,1180000,457,5000,142034.0,9179.68634613,20171027-153807
1180000,1185000,458,5000,142351.0,9180.15027194,20171027-153807
1185000,1190000,459,5000,142667.0,9181.83424649,20171027-153807
1190000,1195000,460,5000,142984.0,9188.15313843,20171027-153807
