Produce_batch,Num_Messages,Number_APoints/Msg,KB_Transfered,KB/sec,TimeStamp
0,5000,0,5000,0.0,0.0,20171108-153140
5000,10000,1,5000,310.0,3235.17001488,20171108-153140
0,5000,2,5000,619.0,4240.74668461,20171108-153141
5000,10000,3,5000,931.0,3978.56411719,20171108-153141
10000,15000,4,5000,1237.0,3935.92947975,20171108-153141
15000,20000,5,5000,1545.0,4515.78712343,20171108-153141
20000,25000,6,5000,1858.0,4981.80767183,20171108-153141
25000,30000,7,5000,2167.0,5313.63135707,20171108-153141
30000,35000,8,5000,2478.0,5570.93094577,20171108-153141
35000,40000,9,5000,2784.0,5776.64089221,20171108-153141
40000,45000,10,5000,3095.0,6050.6771708,20171108-153141
45000,50000,11,5000,3403.0,6378.71487001,20171108-153141
50000,55000,12,5000,3717.0,6577.09792983,20171108-153141
55000,60000,13,5000,4033.0,6771.64143939,20171108-153141
60000,65000,14,5000,4342.0,6989.85468805,20171108-153141
65000,70000,15,5000,4650.0,7135.04372811,20171108-153141
70000,75000,16,5000,4962.0,7323.65009285,20171108-153141
75000,80000,17,5000,5277.0,7424.05985042,20171108-153141
80000,85000,18,5000,5590.0,7482.09407857,20171108-153141
85000,90000,19,5000,5901.0,7569.32508424,20171108-153141
90000,95000,20,5000,6214.0,7618.27687386,20171108-153141
95000,100000,21,5000,6530.0,7665.76723711,20171108-153141
0,5000,22,5000,6841.0,6487.865433,20171108-153141
5000,10000,23,5000,7157.0,5981.75814065,20171108-153142
10000,15000,24,5000,7473.0,5796.5373553,20171108-153142
15000,20000,25,5000,7800.0,5780.09846932,20171108-153142
20000,25000,26,5000,8128.0,5766.25274572,20171108-153142
25000,30000,27,5000,8446.0,5871.3532376,20171108-153142
30000,35000,28,5000,8764.0,5929.89512445,20171108-153142
35000,40000,29,5000,9066.0,5818.06888308,20171108-153142
40000,45000,30,5000,9368.0,5934.91747959,20171108-153142
45000,50000,31,5000,9679.0,6038.79581528,20171108-153142
50000,55000,32,5000,9991.0,6111.53310166,20171108-153142
55000,60000,33,5000,10295.0,6208.29202366,20171108-153142
60000,65000,34,5000,10599.0,6271.31961457,20171108-153142
65000,70000,35,5000,10912.0,6368.23342272,20171108-153142
70000,75000,36,5000,11224.0,6431.17388289,20171108-153142
75000,80000,37,5000,11539.0,6522.19789783,20171108-153142
80000,85000,38,5000,11855.0,6623.68595159,20171108-153142
85000,90000,39,5000,12166.0,6679.14011653,20171108-153142
90000,95000,40,5000,12478.0,6762.24171851,20171108-153142
95000,100000,41,5000,12782.0,6837.68234432,20171108-153142
100000,105000,42,5000,13086.0,6883.38014007,20171108-153142
105000,110000,43,5000,13394.0,6928.17943203,20171108-153142
110000,115000,44,5000,13703.0,6972.55076682,20171108-153142
115000,120000,45,5000,14018.0,7049.78629355,20171108-153142
120000,125000,46,5000,14334.0,7096.56652178,20171108-153142
125000,130000,47,5000,14645.0,7156.14116099,20171108-153142
130000,135000,48,5000,14956.0,7225.22170059,20171108-153142
135000,140000,49,5000,15254.0,7204.88432992,20171108-153142
140000,145000,50,5000,15551.0,7184.18064597,20171108-153143
145000,150000,51,5000,15866.0,7223.13868469,20171108-153143
150000,155000,52,5000,16182.0,7208.8235705,20171108-153143
155000,160000,53,5000,16493.0,7244.20614795,20171108-153143
160000,165000,54,5000,16805.0,7280.23368544,20171108-153143
165000,170000,55,5000,17121.0,7314.3477284,20171108-153143
170000,175000,56,5000,17437.0,7348.41733773,20171108-153143
175000,180000,57,5000,17752.0,7382.09041219,20171108-153143
180000,185000,58,5000,18067.0,7440.38348764,20171108-153143
185000,190000,59,5000,18369.0,7467.7381896,20171108-153143
190000,195000,60,5000,18671.0,7493.68658987,20171108-153143
195000,200000,61,5000,18987.0,7549.08902536,20171108-153143
200000,205000,62,5000,19302.0,7602.17907699,20171108-153143
205000,210000,63,5000,19612.0,7652.84537136,20171108-153143
210000,215000,64,5000,19921.0,7702.05953526,20171108-153143
215000,220000,65,5000,20221.0,7723.56691175,20171108-153143
220000,225000,66,5000,20520.0,7744.01603165,20171108-153143
225000,230000,67,5000,20824.0,7782.84590146,20171108-153143
230000,235000,68,5000,21128.0,7830.62898564,20171108-153143
235000,240000,69,5000,21436.0,7873.88594863,20171108-153143
240000,245000,70,5000,21745.0,7917.59742936,20171108-153143
245000,250000,71,5000,22054.0,7960.79898,20171108-153143
250000,255000,72,5000,22363.0,8003.13209484,20171108-153143
255000,260000,73,5000,22676.0,8047.1846502,20171108-153143
260000,265000,74,5000,22988.0,8089.68655108,20171108-153143
265000,270000,75,5000,23293.0,8129.37201821,20171108-153143
270000,275000,76,5000,23598.0,8145.33321944,20171108-153143
275000,280000,77,5000,23909.0,8200.84839437,20171108-153143
280000,285000,78,5000,24220.0,8238.96098267,20171108-153143
285000,290000,79,5000,24535.0,8212.00782615,20171108-153143
290000,295000,80,5000,24849.0,8185.99305939,20171108-153143
295000,300000,81,5000,25177.0,8164.63238763,20171108-153143
300000,305000,82,5000,25506.0,8186.61876499,20171108-153143
305000,310000,83,5000,25807.0,8158.690801,20171108-153144
310000,315000,84,5000,26107.0,8171.4173788,20171108-153144
315000,320000,85,5000,26415.0,8099.34946148,20171108-153144
320000,325000,86,5000,26722.0,8143.12576109,20171108-153144
325000,330000,87,5000,27035.0,8180.7235149,20171108-153144
330000,335000,88,5000,27349.0,8218.06563461,20171108-153144
335000,340000,89,5000,27665.0,8234.54038927,20171108-153144
340000,345000,90,5000,27981.0,8251.03994815,20171108-153144
345000,350000,91,5000,28289.0,8263.42481114,20171108-153144
350000,355000,92,5000,28598.0,8295.99903006,20171108-153144
355000,360000,93,5000,28917.0,8330.3013639,20171108-153144
360000,365000,94,5000,29236.0,8364.59512311,20171108-153144
365000,370000,95,5000,29544.0,8394.04037381,20171108-153144
370000,375000,96,5000,29852.0,8424.3343796,20171108-153144
375000,380000,97,5000,30153.0,8434.29692181,20171108-153144
380000,385000,98,5000,30453.0,8443.54134226,20171108-153144
385000,390000,99,5000,30766.0,8455.71946728,20171108-153144
390000,395000,100,5000,31078.0,8467.0680075,20171108-153144
395000,400000,101,5000,31379.0,8477.3900125,20171108-153144
400000,405000,102,5000,31680.0,8487.28392774,20171108-153144
405000,410000,103,5000,31996.0,8499.63023602,20171108-153144
410000,415000,104,5000,32312.0,8515.82619958,20171108-153144
415000,420000,105,5000,32613.0,8524.30474833,20171108-153144
