Number_Clusters,Number_Points_per_Cluster,Number_Dim,Number_Points_per_Message,Interval,Number_Partitions, Time
100,100,3,5000,120,48,0.21372
100,1000,3,5000,120,48,0.70394
100,10000,3,5000,120,48,7.06892
100,100000,3,5000,120,48,65.09014
100,1000000,3,5000,120,48,637.99982
