TIMESTAMP        scratch-RQ       scratch-RD       scratch-WR       
1481759617 187327 5056655727 82148245974
1481759618 187385 5404798867 82148251065
1481759619 187443 5757136311 82148256155
1481759620 187501 6109473755 82148261246
1481759621 187559 6457616899 82148266338
1481759622 187617 6788982827 82148271431
1481759623 187675 7082600023 82148276525
1481759624 187733 7430743183 82148281618
1481759626 187791 7720166075 82148286708
1481759627 187849 7988617459 82148291805
1481759628 187907 8357732139 82148296898
1481759629 187965 8638766435 82148301992
1481759630 188023 8986909583 82148307085
1481759631 188081 9356024251 82148312175
1481759632 188139 9737721831 82148317267
1481759633 188197 10081670675 82148322358
1481759634 188255 10438202443 82148327450
1481759636 188313 10736013943 82148332542
1481759637 188371 11134488739 82148337633
1481759638 188429 11302276827 82148342729
1481759639 188487 11323264263 82148347824
1481759640 188545 11369417535 82148352918
1481759641 188603 11717560683 82148358011
1481759642 188661 12166367127 82148363102
1481759643 188719 12569036227 82148368192
1481759644 188777 12908790767 82148373283
1481759646 188835 13256933915 82148378374
1481759647 188893 13617659975 82148383467
1481759648 188960 13915471475 82148388558
1481759649 189018 14188117163 82148393652
1481759650 189076 14553037527 82148398741
1481759651 189134 14905374991 82148403835
1481759652 189192 15232546631 82148408930
1481759654 189260 15572301171 82148414022
1481759655 189318 15907861419 82148419118
1481759656 189376 16184701399 82148424210
1481759657 189434 16499290115 82148429301
1481759658 189504 16822267439 82148434393
1481759659 189562 17082330203 82148439483
1481759660 189620 17388530323 82148444579
1481759661 189678 17703119039 82148449671
1481759663 189746 18034484971 82148454764
1481759664 189804 18353267991 82148459853
1481759665 189862 18680439619 82148464947
1481759666 189920 18995028347 82148470040
1481759667 189978 19280256935 82148475133
1481759668 190044 19586457043 82148480225
1481759669 190102 19863297023 82148485317
1481759671 190160 20177885751 82148490410
1481759672 190218 20492474467 82148495501
1481759673 190286 20706399899 82148500599
1481759674 190344 20714804435 82148505699
1481759675 190402 20714820363 82148510799
1481759676 190460 20740002115 82148515898
1481759678 190518 21021036399 82148520988
1481759679 190584 21335625127 82148526083
1481759680 190642 21616659411 82148531176
1481759681 190700 21935442431 82148536264
1481759682 190758 22245836843 82148541353
1481759683 190826 22531065431 82148546443
1481759684 190884 22782739599 82148551538
1481759686 190942 23114105531 82148556630
1481759687 191000 23399334131 82148561727
1481759688 191066 23726505759 82148566821
1481759689 191124 24020122955 82148571915
1481759690 191182 24322128759 82148577007
1481759691 191240 24586385831 82148582101
1481759692 191298 24875808727 82148587196
1481759693 191366 25194591751 82148592288
1481759695 191424 25504986167 82148597381
1481759696 191482 25827963495 82148602476
1481759697 191540 26159329431 82148607569
1481759698 191606 26402614995 82148612665
1481759699 191664 26599763203 82148617758
1481759700 191722 26910157619 82148622851
1481759701 191780 27228940643 82148627947
1481759703 191846 27551917971 82148633045
1481759704 191912 27837146563 82148638137
1481759705 191970 28151735283 82148643230
1481759706 192028 28478906927 82148648322
1481759708 192086 28772524131 82148653417
1481759709 192154 28839648919 82148658515
1481759710 192212 28839664855 82148663616
1481759711 192270 28910983959 82148668716
1481759712 192328 29162658123 82148673812
1481759714 192394 29410137995 82148678909
1481759715 192452 29724726719 82148684004
1481759716 192510 30043509747 82148689097
1481759717 192568 30278406695 82148694194
1481759718 192634 30563635291 82148699286
1481759719 192692 30844669583 82148704378
1481759720 192750 31092149443 82148709471
1481759722 192808 31402543863 82148714567
1481759723 192876 31712938283 82148719661
1481759724 192934 32044304223 82148724754
1481759725 192992 32325338519 82148729850
1481759726 193050 32618955727 82148734945
1481759727 193108 32711246355 82148740047
1481759728 193174 32971309131 82148745143
1481759730 193232 33239760515 82148750237
1481759731 193290 33470463175 82148755338
1481759732 193348 33759886079 82148760433
1481759733 193416 34082863415 82148765526
1481759734 193474 34179348347 82148770626
1481759735 193532 34296804791 82148775727
1481759736 193590 34548478975 82148780828
1481759737 193648 34833707579 82148785924
1481759739 193714 35139907703 82148791022
1481759740 193772 35265752755 82148796122
1481759741 193830 35446123759 82148801218
1481759742 193888 35722963755 82148806315
1481759743 193954 35945277811 82148811418
1481759744 194012 35966265275 82148816521
1481759745 194070 35983058435 82148821625
1481759746 194128 35991462987 82148826729
1481759748 194186 36008256147 82148831831
1481759749 194252 36058603739 82148836933
1481759750 194310 36255751959 82148842030
1481759751 194368 36528397663 82148847131
1481759752 194426 36817820571 82148852227
1481759753 194492 37094660567 82148857324
1481759755 194550 37371500563 82148862423
1481759756 194608 37560260175 82148867522
1481759758 194666 37732242583 82148872621
1481759759 194734 37992305363 82148877719
1481759760 194792 38298505487 82148882816
1481759761 194850 38541791063 82148887924
1481759762 194914 38847991187 82148893017
1481759763 194980 39149997007 82148898114
1481759764 195038 39418448395 82148903210
1481759765 195096 39506544723 82148908312
1481759767 195154 39594641039 82148913411
1481759768 195222 39800177867 82148918510
1481759769 195280 40030880519 82148923609
1481759770 195338 40299331907 82148928706
1481759771 195396 40613920639 82148933801
1481759772 195456 40903343559 82148938902
1481759773 195522 41201155075 82148943997
1481759774 195580 41389914687 82148949094
1481759776 195638 41436067963 82148954195
1481759777 195696 41704519351 82148959290
1481759778 195764 42090411251 82148964385
1481759779 195822 42128175919 82148969484
1481759780 195880 42128191863 82148974588
1481759782 195938 42304368563 82148979683
1481759783 196004 42606374383 82148984780
1481759784 196062 42656721975 82148989880
1481759785 196120 42698680959 82148994983
1481759786 196178 42719668411 82149000082
1481759787 196236 42937788151 82149005180
1481759788 196302 43264959795 82149010276
1481759789 196360 43592131439 82149015373
1481759791 196418 43915108779 82149020470
1481759792 196476 44233891815 82149025566
1481759793 196542 44368125487 82149030668
1481759794 196600 44615605355 82149035764
1481759795 196658 44892445351 82149040860
1481759796 196716 45198645475 82149045956
1481759797 196774 45458708255 82149051052
1481759799 196842 45785879899 82149056148
1481759800 196900 46083691415 82149061243
1481759801 196958 46217925087 82149066344
1481759802 197016 46377324583 82149071445
1481759803 197082 46675136099 82149076540
1481759804 197140 47002307743 82149081636
1481759805 197198 47220427495 82149086737
1481759806 197256 47522433315 82149091829
1481759808 197314 47849604959 82149096924
1481759809 197380 48176776603 82149102021
1481759810 197438 48424256471 82149107118
1481759811 197496 48743039507 82149112215
1481759812 197554 49036656719 82149117309
1481759813 197622 49355439755 82149122406
1481759814 197680 49363844307 82149127509
1481759815 197738 49405803279 82149132606
1481759817 197796 49653283147 82149137702
1481759818 197862 49829459859 82149142806
1481759819 197920 49871418843 82149147907
1481759820 197978 49888212003 82149153011
1481759821 198036 49955336811 82149158115
1481759822 198094 50202816679 82149163210
1481759823 198160 50542571235 82149168307
1481759825 198218 50865548575 82149173403
1481759826 198276 51171748699 82149178497
1481759827 198334 51301788055 82149183596
1481759829 198402 51863840723 82149188692
1481759830 198460 52195206671 82149193786
1481759831 198518 52505601099 82149198880
1481759832 198576 52832772743 82149203978
1481759833 198644 53159944387 82149209074
1481759834 198702 53428395775 82149214171
1481759836 198760 53646515515 82149219268
1481759837 198818 53969492855 82149224363
1481759838 198886 54300858803 82149229461
1481759839 198944 54602864623 82149234557
1481759840 199002 54930036267 82149239655
