Produce_batch_Start,Produce_batch_Stop,Num_Messages,Number_APoints/Msg,KB_Transfered,KB/sec
752000,760000,107,8000,53118.0,4964.243847
760000,768000,108,8000,53624.0,4962.7658599
768000,776000,109,8000,54127.0,4973.82877872
776000,784000,110,8000,54621.0,4975.8881109
784000,792000,111,8000,55118.0,4978.42724624
792000,800000,112,8000,55621.0,4967.02994074
800000,808000,113,8000,56125.0,4969.70809598
808000,816000,114,8000,56628.0,4971.87368213
816000,824000,115,8000,57130.0,4973.74359927
824000,832000,116,8000,57637.0,4976.45812998
832000,840000,117,8000,58152.0,4979.8279245
840000,848000,118,8000,58677.0,4984.09434116
848000,856000,119,8000,59172.0,4985.93341976
856000,864000,120,8000,59659.0,4975.68247735
864000,872000,121,8000,60141.0,4988.38612779
872000,880000,122,8000,60627.0,4995.84279634
880000,888000,123,8000,61121.0,4997.1470457
888000,896000,124,8000,61631.0,5006.10543187
896000,904000,125,8000,62135.0,5015.40174595
904000,912000,126,8000,62639.0,5024.22881294
912000,920000,127,8000,63142.0,5032.5969013
920000,928000,128,8000,63638.0,5033.89367756
928000,936000,129,8000,64147.0,5036.36683861
936000,944000,130,8000,64653.0,5025.90889037
944000,952000,131,8000,65147.0,5027.83068585
952000,960000,132,8000,65635.0,5018.21848333
960000,968000,133,8000,66146.0,5018.83448198
968000,976000,134,8000,66646.0,5021.10234109
976000,984000,135,8000,67143.0,5022.3907049
984000,992000,136,8000,67634.0,5029.2303794
992000,1000000,137,8000,68119.0,5030.20231293
0,8000,138,8000,68598.0,3880.15756737
8000,16000,139,8000,69101.0,3880.39243233
16000,24000,140,8000,69604.0,3888.03308124
24000,32000,141,8000,70107.0,3895.73366495
32000,40000,142,8000,70610.0,3903.32342771
40000,48000,143,8000,71113.0,3910.78098512
48000,56000,144,8000,71616.0,3908.49868988
56000,64000,145,8000,72119.0,3915.82767185
64000,72000,146,8000,72622.0,3923.03692488
72000,80000,147,8000,73125.0,3923.42208631
80000,88000,148,8000,73628.0,3923.70509312
88000,96000,149,8000,74130.0,3930.77717892
96000,104000,150,8000,74633.0,3931.28312812
104000,112000,151,8000,75140.0,3938.45653794
112000,120000,152,8000,75652.0,3945.62637583
120000,128000,153,8000,76163.0,3957.92705325
128000,136000,154,8000,76674.0,3968.20511853
136000,144000,155,8000,77185.0,3978.36420503
144000,152000,156,8000,77697.0,3982.73529055
152000,160000,157,8000,78208.0,3992.64247365
160000,168000,158,8000,78719.0,4002.45929595
168000,176000,159,8000,79231.0,4012.29574011
176000,184000,160,8000,79742.0,4022.01733511
184000,192000,161,8000,80253.0,4028.58611019
192000,200000,162,8000,80764.0,4034.99479744
200000,208000,163,8000,81276.0,4041.38528242
208000,216000,164,8000,81774.0,4040.46692988
216000,224000,165,8000,82272.0,4038.4572582
224000,232000,166,8000,82771.0,4043.8671207
232000,240000,167,8000,83269.0,4049.23720443
240000,248000,168,8000,83767.0,4046.61527174
248000,256000,169,8000,84265.0,4051.87342438
256000,264000,170,8000,84764.0,4057.07123456
264000,272000,171,8000,85262.0,4062.36282733
272000,280000,172,8000,85760.0,4072.78138803
280000,288000,173,8000,86259.0,4082.4501938
288000,296000,174,8000,86757.0,4090.60618778
296000,304000,175,8000,87255.0,4098.7206874
304000,312000,176,8000,87750.0,4106.57767319
312000,320000,177,8000,88240.0,4111.20053529
320000,328000,178,8000,88730.0,4115.74785754
328000,336000,179,8000,89221.0,4120.26039782
336000,344000,180,8000,89711.0,4113.36190893
344000,352000,181,8000,90202.0,4111.81203041
352000,360000,182,8000,90692.0,4121.2089347
360000,368000,183,8000,91182.0,4130.73587003
368000,376000,184,8000,91673.0,4139.51727015
376000,384000,185,8000,92163.0,4143.79882438
384000,392000,186,8000,92654.0,4148.01783526
392000,400000,187,8000,93144.0,4151.90415426
400000,408000,188,8000,93635.0,4156.09297836
408000,416000,189,8000,94122.0,4160.22153908
416000,424000,190,8000,94609.0,4164.31200948
424000,432000,191,8000,95096.0,4168.34146049
432000,440000,192,8000,95583.0,4165.62908942
440000,448000,193,8000,96070.0,4163.95252657
448000,456000,194,8000,96557.0,4167.96613349
456000,464000,195,8000,97044.0,4171.89457569
464000,472000,196,8000,97531.0,4170.13890638
472000,480000,197,8000,98018.0,4174.14415872
480000,488000,198,8000,98505.0,4172.39883201
488000,496000,199,8000,98992.0,4176.25983387
496000,504000,200,8000,99479.0,4174.46134534
504000,512000,201,8000,99975.0,4172.98859548
512000,520000,202,8000,100479.0,4171.76049202
520000,528000,203,8000,100984.0,4176.07033175
528000,536000,204,8000,101488.0,4180.23996882
536000,544000,205,8000,101992.0,4180.02587882
544000,552000,206,8000,102497.0,4188.8253465
552000,560000,207,8000,103001.0,4195.60898466
560000,568000,208,8000,103506.0,4202.50193607
568000,576000,209,8000,104010.0,4209.41410088
576000,584000,210,8000,104515.0,4213.59566848
584000,592000,211,8000,105019.0,4220.36785281
592000,600000,212,8000,105523.0,4227.08141654
600000,608000,213,8000,106028.0,4233.84779822
608000,616000,214,8000,106530.0,4240.56541201
616000,624000,215,8000,107033.0,4244.5813081
624000,632000,216,8000,107536.0,4251.43142371
632000,640000,217,8000,108038.0,4253.57426877
640000,648000,218,8000,108541.0,4260.27839945
648000,656000,219,8000,109043.0,4266.90644444
656000,664000,220,8000,109546.0,4273.54544774
664000,672000,221,8000,110049.0,4277.42751249
672000,680000,222,8000,110552.0,4281.26824882
680000,688000,223,8000,111054.0,4285.01348417
688000,696000,224,8000,111557.0,4288.64563097
696000,704000,225,8000,112059.0,4292.32634828
704000,712000,226,8000,112560.0,4295.85904673
712000,720000,227,8000,113059.0,4294.13334225
720000,728000,228,8000,113558.0,4292.42970355
728000,736000,229,8000,114057.0,4290.72952854
736000,744000,230,8000,114556.0,4294.13948175
744000,752000,231,8000,115054.0,4292.31158216
752000,760000,232,8000,115553.0,4299.73180294
760000,768000,233,8000,116052.0,4307.30777002
768000,776000,234,8000,116551.0,4314.81860778
776000,784000,235,8000,117050.0,4321.62695746
784000,792000,236,8000,117549.0,4327.20214062
792000,800000,237,8000,118048.0,4330.24757552
800000,808000,238,8000,118547.0,4335.77232873
808000,816000,239,8000,119027.0,4338.66640203
816000,824000,240,8000,119507.0,4336.44424352
824000,832000,241,8000,119987.0,4333.88752713
832000,840000,242,8000,120467.0,4336.65025074
840000,848000,243,8000,120947.0,4339.43528601
848000,856000,244,8000,121427.0,4342.18321858
856000,864000,245,8000,121907.0,4349.10546196
864000,872000,246,8000,122387.0,4354.13106743
872000,880000,247,8000,122867.0,4356.76443274
880000,888000,248,8000,123347.0,4361.86717852
888000,896000,249,8000,123827.0,4367.08668229
896000,904000,250,8000,124307.0,4372.27468213
904000,912000,251,8000,124798.0,4377.55503859
912000,920000,252,8000,125299.0,4382.95787692
920000,928000,253,8000,125800.0,4384.07510316
928000,936000,254,8000,126301.0,4386.97283329
936000,944000,255,8000,126802.0,4392.22293003
944000,952000,256,8000,127304.0,4398.46583456
952000,960000,257,8000,127804.0,4401.17835756
960000,968000,258,8000,128306.0,4406.3871291
968000,976000,259,8000,128807.0,4411.47496669
976000,984000,260,8000,129308.0,4416.7304829
984000,992000,261,8000,129809.0,4421.9262196
992000,1000000,262,8000,130310.0,4424.65827676
1000000,1008000,263,8000,130812.0,4427.3808328
1008000,1016000,264,8000,131313.0,4425.08637598
1016000,1024000,265,8000,131813.0,4422.40735829
1024000,1032000,266,8000,132314.0,4424.95338243
1032000,1040000,267,8000,132815.0,4427.47644792
1040000,1048000,268,8000,133316.0,4429.97030572
1048000,1056000,269,8000,133817.0,4432.38379321
1056000,1064000,270,8000,134317.0,4434.74784872
1064000,1072000,271,8000,134818.0,4437.25581866
1072000,1080000,272,8000,135319.0,4435.08740202
1080000,1088000,273,8000,135819.0,4437.58548654
1088000,1096000,274,8000,136320.0,4435.43864578
1096000,1104000,275,8000,136821.0,4433.25629048
1104000,1112000,276,8000,137315.0,4430.93373831
1112000,1120000,277,8000,137804.0,4432.96939919
1120000,1128000,278,8000,138292.0,4438.67353249
1128000,1136000,279,8000,138781.0,4443.01988713
1136000,1144000,280,8000,139270.0,4447.26515745
1144000,1152000,281,8000,139758.0,4449.26589713
1152000,1160000,282,8000,140247.0,4453.70427292
1160000,1168000,283,8000,140735.0,4459.54871089
1168000,1176000,284,8000,141224.0,4463.73627054
1176000,1184000,285,8000,141712.0,4465.71871231
1184000,1192000,286,8000,142201.0,4469.98837423
1192000,1200000,287,8000,142689.0,4474.21323052
1200000,1208000,288,8000,143178.0,4479.88772152
1208000,1216000,289,8000,143655.0,4480.02113295
1216000,1224000,290,8000,144133.0,4481.88728449
1224000,1232000,291,8000,144611.0,4485.92634408
1232000,1240000,292,8000,145088.0,4489.83989417
1240000,1248000,293,8000,145566.0,4491.76795883
1248000,1256000,294,8000,146044.0,4489.29202072
1256000,1264000,295,8000,146521.0,4491.1532576
1264000,1272000,296,8000,146999.0,4496.65935155
1272000,1280000,297,8000,147477.0,4502.1359956
1280000,1288000,298,8000,147954.0,4507.09287644
1288000,1296000,299,8000,148432.0,4512.51881161
1296000,1304000,300,8000,148909.0,4516.22534941
1304000,1312000,301,8000,149389.0,4516.3929343
1312000,1320000,302,8000,149871.0,4519.83654865
1320000,1328000,303,8000,150354.0,4523.73663429
1328000,1336000,304,8000,150836.0,4527.6886837
1336000,1344000,305,8000,151318.0,4529.50913874
1344000,1352000,306,8000,151800.0,4531.32964211
1352000,1360000,307,8000,152282.0,4533.02373703
1360000,1368000,308,8000,152764.0,4534.68888399
1368000,1376000,309,8000,153246.0,4531.87255404
1376000,1384000,310,8000,153729.0,4533.59588734
1384000,1392000,311,8000,154211.0,4531.01080512
1392000,1400000,312,8000,154693.0,4532.61512534
1400000,1408000,313,8000,155175.0,4529.39029334
1408000,1416000,314,8000,155669.0,4531.17902175
1416000,1424000,315,8000,156162.0,4532.97410582
1424000,1432000,316,8000,156656.0,4530.59119166
1432000,1440000,317,8000,157149.0,4532.39701136
1440000,1448000,318,8000,157643.0,4534.16146687
1448000,1456000,319,8000,158137.0,4531.26959999
1456000,1464000,320,8000,158630.0,4532.95129562
1464000,1472000,321,8000,159124.0,4530.50518688
1472000,1480000,322,8000,159618.0,4532.25659177
1480000,1488000,323,8000,160111.0,4537.38372495
1488000,1496000,324,8000,160605.0,4540.985672
1496000,1504000,325,8000,161099.0,4538.54603572
1504000,1512000,326,8000,161591.0,4540.30070131
1512000,1520000,327,8000,162081.0,4541.87166739
1520000,1528000,328,8000,162570.0,4543.54746356
1528000,1536000,329,8000,163060.0,4545.25396913
1536000,1544000,330,8000,163550.0,4546.96318395
1544000,1552000,331,8000,164040.0,4548.6511929
1552000,1560000,332,8000,164530.0,4550.32384917
1560000,1568000,333,8000,165020.0,4547.92053033
1568000,1576000,334,8000,165510.0,4549.53863415
1576000,1584000,335,8000,166000.0,4551.14335885
1584000,1592000,336,8000,166490.0,4552.72815447
1592000,1600000,337,8000,166980.0,4554.32304585
1600000,1608000,338,8000,167470.0,4548.21150765
1608000,1616000,339,8000,167952.0,4549.83959219
1616000,1624000,340,8000,168433.0,4547.47860889
1624000,1632000,341,8000,168914.0,4545.04214776
1632000,1640000,342,8000,169395.0,4546.4859189
1640000,1648000,343,8000,169876.0,4547.94558917
1648000,1656000,344,8000,170357.0,4548.87508395
1656000,1664000,345,8000,170839.0,4550.33423321
1664000,1672000,346,8000,171320.0,4547.86262365
1672000,1680000,347,8000,171801.0,4552.5907826
1680000,1688000,348,8000,172282.0,4556.782647
1688000,1696000,349,8000,172763.0,4558.31209213
1696000,1704000,350,8000,173245.0,4552.20118679
1704000,1712000,351,8000,173730.0,4549.7985684
1712000,1720000,352,8000,174220.0,4547.45977295
1720000,1728000,353,8000,174710.0,4539.23751781
1728000,1736000,354,8000,175201.0,4531.10752415
1736000,1744000,355,8000,175691.0,4522.9163981
1744000,1752000,356,8000,176181.0,4520.65740712
1752000,1760000,357,8000,176671.0,4512.72260731
1760000,1768000,358,8000,177161.0,4517.17679779
1768000,1776000,359,8000,177651.0,4521.78332234
1776000,1784000,360,8000,178141.0,4525.07537329
1784000,1792000,361,8000,178631.0,4528.51533211
1792000,1800000,362,8000,179121.0,4528.32552786
1800000,1808000,363,8000,179611.0,4531.66542471
1808000,1816000,364,8000,180110.0,4533.61109891
1816000,1824000,365,8000,180610.0,4531.92533644
1824000,1832000,366,8000,181109.0,4530.15486742
1832000,1840000,367,8000,181609.0,4528.43567169
1840000,1848000,368,8000,182108.0,4526.65081843
1848000,1856000,369,8000,182608.0,4528.5563879
1856000,1864000,370,8000,183107.0,4526.82337641
1864000,1872000,371,8000,183606.0,4530.55185322
1872000,1880000,372,8000,184105.0,4534.29978991
1880000,1888000,373,8000,184605.0,4538.00109949
1888000,1896000,374,8000,185104.0,4538.55537706
1896000,1904000,375,8000,185603.0,4542.22102926
1904000,1912000,376,8000,186109.0,4545.81372566
1912000,1920000,377,8000,186621.0,4549.4102884
1920000,1928000,378,8000,187133.0,4552.96770281
1928000,1936000,379,8000,187645.0,4554.76348431
1936000,1944000,380,8000,188157.0,4556.53366643
1944000,1952000,381,8000,188669.0,4554.74903003
1952000,1960000,382,8000,189180.0,4556.59083455
1960000,1968000,383,8000,189692.0,4558.02323463
1968000,1976000,384,8000,190204.0,4559.72851699
1976000,1984000,385,8000,190716.0,4561.52475277
1984000,1992000,386,8000,191228.0,4562.19558934
1992000,2000000,387,8000,191740.0,4566.4251636
2000000,2008000,388,8000,192252.0,4570.86524648
2008000,2016000,389,8000,192740.0,4572.11956033
2016000,2024000,390,8000,193228.0,4573.36466059
2024000,2032000,391,8000,193717.0,4574.59828507
2032000,2040000,392,8000,194206.0,4572.38815759
2040000,2048000,393,8000,194694.0,4576.56599139
2048000,2056000,394,8000,195183.0,4580.34056497
2056000,2064000,395,8000,195671.0,4583.32041462
2064000,2072000,396,8000,196160.0,4586.33851617
2072000,2080000,397,8000,196648.0,4589.24573964
2080000,2088000,398,8000,197136.0,4588.87851012
2088000,2096000,399,8000,197625.0,4591.79154967
2096000,2104000,400,8000,198113.0,4589.5143444
2104000,2112000,401,8000,198598.0,4590.64308021
2112000,2120000,402,8000,199079.0,4591.81472443
2120000,2128000,403,8000,199560.0,4592.95966505
2128000,2136000,404,8000,200042.0,4594.22453754
2136000,2144000,405,8000,200523.0,4595.48500789
2144000,2152000,406,8000,201004.0,4593.2486354
2152000,2160000,407,8000,201486.0,4591.00433947
2160000,2168000,408,8000,201967.0,4588.85680102
2168000,2176000,409,8000,202449.0,4590.0835698
2176000,2184000,410,8000,202930.0,4584.50363599
2184000,2192000,411,8000,203411.0,4585.64988193
2192000,2200000,412,8000,203892.0,4583.49317778
2200000,2208000,413,8000,204374.0,4584.63425655
2208000,2216000,414,8000,204876.0,4582.97534432
2216000,2224000,415,8000,205378.0,4581.45211843
2224000,2232000,416,8000,205880.0,4583.07252066
2232000,2240000,417,8000,206383.0,4584.8313131
2240000,2248000,418,8000,206885.0,4586.53980267
2248000,2256000,419,8000,207387.0,4584.98315733
2256000,2264000,420,8000,207889.0,4586.66986849
2264000,2272000,421,8000,208392.0,4585.12589388
2272000,2280000,422,8000,208894.0,4586.34443418
2280000,2288000,423,8000,209396.0,4590.28291562
2288000,2296000,424,8000,209899.0,4591.91787547
2296000,2304000,425,8000,210401.0,4590.29750609
2304000,2312000,426,8000,210901.0,4588.60881375
2312000,2320000,427,8000,211400.0,4589.79112497
2320000,2328000,428,8000,211899.0,4591.1149877
2328000,2336000,429,8000,212398.0,4589.25410929
2336000,2344000,430,8000,212897.0,4590.56558819
2344000,2352000,431,8000,213396.0,4588.70459648
2352000,2360000,432,8000,213895.0,4586.82318169
2360000,2368000,433,8000,214394.0,4588.10210901
2368000,2376000,434,8000,214892.0,4586.38920368
2376000,2384000,435,8000,215391.0,4587.58828622
2384000,2392000,436,8000,215890.0,4588.82033005
2392000,2400000,437,8000,216388.0,4590.11743675
2400000,2408000,438,8000,216887.0,4591.41709034
2408000,2416000,439,8000,217383.0,4595.25142417
2416000,2424000,440,8000,217878.0,4598.69041281
2424000,2432000,441,8000,218373.0,4601.45726875
2432000,2440000,442,8000,218868.0,4602.66806286
2440000,2448000,443,8000,219364.0,4605.36609475
2448000,2456000,444,8000,219859.0,4608.07528641
2456000,2464000,445,8000,220354.0,4611.69916968
2464000,2472000,446,8000,220849.0,4610.23796175
2472000,2480000,447,8000,221345.0,4608.28572385
2480000,2488000,448,8000,221840.0,4609.48869189
2488000,2496000,449,8000,222335.0,4610.68672229
2496000,2504000,450,8000,222830.0,4611.47978104
2504000,2512000,451,8000,223321.0,4615.04590247
2512000,2520000,452,8000,223808.0,4617.7091254
2520000,2528000,453,8000,224296.0,4621.39184701
2528000,2536000,454,8000,224783.0,4624.62879208
2536000,2544000,455,8000,225270.0,4625.64893573
2544000,2552000,456,8000,225757.0,4626.67213341
2552000,2560000,457,8000,226244.0,4630.10089926
2560000,2568000,458,8000,226731.0,4629.60287427
2568000,2576000,459,8000,227218.0,4630.69617473
2576000,2584000,460,8000,227705.0,4631.77882008
2584000,2592000,461,8000,228193.0,4635.28172933
2592000,2600000,462,8000,228680.0,4638.75258546
2600000,2608000,463,8000,229167.0,4642.18226872
2608000,2616000,464,8000,229676.0,4645.15921884
2616000,2624000,465,8000,230184.0,4649.1241672
2624000,2632000,466,8000,230693.0,4651.96902076
2632000,2640000,467,8000,231201.0,4654.89076485
2640000,2648000,468,8000,231710.0,4657.82195221
2648000,2656000,469,8000,232218.0,4661.65455185
2656000,2664000,470,8000,232726.0,4664.37854048
2664000,2672000,471,8000,233235.0,4663.31202586
2672000,2680000,472,8000,233743.0,4666.22972496
2680000,2688000,473,8000,234252.0,4667.65066694
2688000,2696000,474,8000,234760.0,4669.04309774
2696000,2704000,475,8000,235269.0,4670.4900484
2704000,2712000,476,8000,235775.0,4668.85257146
2712000,2720000,477,8000,236279.0,4672.47979036
2720000,2728000,478,8000,236782.0,4673.73950327
2728000,2736000,479,8000,237286.0,4672.01882024
2736000,2744000,480,8000,237789.0,4675.68358655
2744000,2752000,481,8000,238293.0,4679.01110837
2752000,2760000,482,8000,238796.0,4682.71570316
2760000,2768000,483,8000,239300.0,4683.77970702
2768000,2776000,484,8000,239804.0,4686.52103524
2776000,2784000,485,8000,240307.0,4689.22066671
2784000,2792000,486,8000,240811.0,4691.89940492
2792000,2800000,487,8000,241314.0,4695.43548925
2800000,2808000,488,8000,241818.0,4698.13093337
2808000,2816000,489,8000,242312.0,4701.38032389
2816000,2824000,490,8000,242806.0,4703.7435489
2824000,2832000,491,8000,243300.0,4706.10592051
2832000,2840000,492,8000,243794.0,4708.40969515
2840000,2848000,493,8000,244289.0,4710.71194784
2848000,2856000,494,8000,244783.0,4713.95995031
2856000,2864000,495,8000,245277.0,4713.57087006
2864000,2872000,496,8000,245772.0,4715.94506617
2872000,2880000,497,8000,246266.0,4718.2846824
2880000,2888000,498,8000,246760.0,4721.59386964
2888000,2896000,499,8000,247254.0,4724.53855245
2896000,2904000,500,8000,247749.0,4726.85102498
2904000,2912000,501,8000,248251.0,4727.82376479
2912000,2920000,502,8000,248760.0,4728.97819373
2920000,2928000,503,8000,249269.0,4727.2821162
2928000,2936000,504,8000,249779.0,4728.53727602
2936000,2944000,505,8000,250288.0,4729.73164496
2944000,2952000,506,8000,250797.0,4728.09224223
2952000,2960000,507,8000,251306.0,4726.73521281
2960000,2968000,508,8000,251816.0,4727.92617889
2968000,2976000,509,8000,252325.0,4727.79569915
2976000,2984000,510,8000,252834.0,4728.92766372
2984000,2992000,511,8000,253344.0,4730.1043356
2992000,3000000,512,8000,253853.0,4733.52464398
3000000,3008000,513,8000,254362.0,4735.97369767
3008000,3016000,514,8000,254870.0,4738.36587688
3016000,3024000,515,8000,255378.0,4740.83850274
3024000,3032000,516,8000,255885.0,4741.87721195
3032000,3040000,517,8000,256393.0,4740.08941234
3040000,3048000,518,8000,256901.0,4741.12182379
3048000,3056000,519,8000,257408.0,4741.550423
3056000,3064000,520,8000,257916.0,4744.86324043
3064000,3072000,521,8000,258424.0,4747.78765647
3072000,3080000,522,8000,258932.0,4750.14980613
3080000,3088000,523,8000,259440.0,4753.311144
3088000,3096000,524,8000,259947.0,4754.27364011
3096000,3104000,525,8000,260455.0,4755.22605025
3104000,3112000,526,8000,260958.0,4753.3753333
3112000,3120000,527,8000,261454.0,4751.45664311
3120000,3128000,528,8000,261951.0,4749.54232563
3128000,3136000,529,8000,262448.0,4747.62100445
3136000,3144000,530,8000,262945.0,4748.452742
3144000,3152000,531,8000,263442.0,4746.89197978
3152000,3160000,532,8000,263938.0,4747.69371767
3160000,3168000,533,8000,264435.0,4748.47247482
3168000,3176000,534,8000,264932.0,4749.2811632
3176000,3184000,535,8000,265428.0,4750.05092029
3184000,3192000,536,8000,265925.0,4750.83243881
3192000,3200000,537,8000,266422.0,4751.67910516
3200000,3208000,538,8000,266919.0,4752.54551456
3208000,3216000,539,8000,267410.0,4753.29591954
3216000,3224000,540,8000,267901.0,4754.04905927
3224000,3232000,541,8000,268393.0,4754.82050959
3232000,3240000,542,8000,268884.0,4757.73654978
3240000,3248000,543,8000,269375.0,4757.39098719
3248000,3256000,544,8000,269866.0,4758.10142934
3256000,3264000,545,8000,270357.0,4760.93732122
3264000,3272000,546,8000,270849.0,4761.66776636
3272000,3280000,547,8000,271340.0,4759.67033934
3280000,3288000,548,8000,271831.0,4760.42904611
3288000,3296000,549,8000,272322.0,4758.5065132
3296000,3304000,550,8000,272813.0,4756.60051167
3304000,3312000,551,8000,273305.0,4759.44618275
3312000,3320000,552,8000,273799.0,4761.44360119
3320000,3328000,553,8000,274292.0,4763.48502693
3328000,3336000,554,8000,274785.0,4765.49724362
3336000,3344000,555,8000,275277.0,4764.96487375
3344000,3352000,556,8000,275770.0,4766.92252621
3352000,3360000,557,8000,276263.0,4767.50001829
3360000,3368000,558,8000,276756.0,4768.13965636
3368000,3376000,559,8000,277249.0,4768.85948424
3376000,3384000,560,8000,277742.0,4766.95305038
3384000,3392000,561,8000,278235.0,4767.65146515
3392000,3400000,562,8000,278727.0,4765.7115437
3400000,3408000,563,8000,279220.0,4766.38224329
3408000,3416000,564,8000,279711.0,4767.03771678
3416000,3424000,565,8000,280202.0,4767.6676116
3424000,3432000,566,8000,280693.0,4770.36761659
3432000,3440000,567,8000,281184.0,4769.67972875
3440000,3448000,568,8000,281675.0,4770.26470161
3448000,3456000,569,8000,282166.0,4770.84381959
3456000,3464000,570,8000,282657.0,4771.50283456
3464000,3472000,571,8000,283149.0,4772.16156511
3472000,3480000,572,8000,283639.0,4774.94837155
3480000,3488000,573,8000,284130.0,4776.77909304
3488000,3496000,574,8000,284622.0,4778.6940673
3496000,3504000,575,8000,285113.0,4781.34277419
3504000,3512000,576,8000,285603.0,4781.98953989
