Light Recon, 0, -1, 0, 2.48905
Light Recon, 0, -1, 0, 2.47911
Light Recon, 0, -1, 0, 2.57768
Light Recon, 0, -1, 0, 2.56441
Light Recon, 0, -1, 0, 2.42907
Light Recon, 0, -1, 0, 2.45843
Light Recon, 0, -1, 0, 2.48027
Light Recon, 0, -1, 0, 2.45549
Light Recon, 0, -1, 0, 2.42322
Light Recon, 0, -1, 0, 2.45467
Light Recon, 0, -1, 0, 2.48290
Light Recon, 0, -1, 0, 2.47476
Light Recon, 0, -1, 0, 2.41124
Light Recon, 0, -1, 0, 2.47536
Light Recon, 0, -1, 0, 2.51634
Light Recon, 0, -1, 0, 2.41637
Light Recon, 0, -1, 0, 2.43430
Light Recon, 0, -1, 0, 2.47961
Light Recon, 0, -1, 0, 2.41175
Light Recon, 0, -1, 0, 2.37587
Light Recon, 0, -1, 0, 2.41259
Light Recon, 0, -1, 0, 2.39770
Light Recon, 0, -1, 0, 2.38864
Light Recon, 0, -1, 0, 2.38263
Light Recon, 0, -1, 0, 2.57584
Light Recon, 0, -1, 0, 2.45306
Light Recon, 0, -1, 0, 2.46940
Light Recon, 0, -1, 0, 2.39507
Light Recon, 0, -1, 0, 2.42954
Light Recon, 0, -1, 0, 2.47883
Light Recon, 0, -1, 0, 2.42689
Light Recon, 0, -1, 0, 2.49538
Light Recon, 0, -1, 0, 2.46003
Light Recon, 0, -1, 0, 2.35452
Light Recon, 0, -1, 0, 2.46073
Light Recon, 0, -1, 0, 2.51715
Light Recon, 0, -1, 0, 2.31476
Light Recon, 0, -1, 0, 2.37480
Light Recon, 0, -1, 0, 2.40385
Light Recon, 0, -1, 0, 2.46944
Light Recon, 0, -1, 0, 2.35241
Light Recon, 0, -1, 0, 2.31553
Light Recon, 0, -1, 0, 2.33680
Light Recon, 0, -1, 0, 2.37252
Light Recon, 0, -1, 0, 2.40810
Light Recon, 0, -1, 0, 2.36305
Light Recon, 0, -1, 0, 2.37482
Light Recon, 0, -1, 0, 2.47214
Light Recon, 0, -1, 0, 2.33998
Light Recon, 0, -1, 0, 2.33281
Light Recon, 0, -1, 0, 2.38162
Light Recon, 0, -1, 0, 2.38227
Light Recon, 0, -1, 0, 2.47133
Light Recon, 0, -1, 0, 2.40962
Light Recon, 0, -1, 0, 2.39938
Light Recon, 0, -1, 0, 2.44919
Light Recon, 0, -1, 0, 2.39156
Light Recon, 0, -1, 0, 2.35658
Light Recon, 0, -1, 0, 2.33110
Light Recon, 0, -1, 0, 2.33377
Light Recon, 0, -1, 0, 2.43154
Light Recon, 0, -1, 0, 2.35111
Light Recon, 0, -1, 0, 2.36078
Light Recon, 0, -1, 0, 2.38942
Light Recon, 0, -1, 0, 2.42208
Light Recon, 0, -1, 0, 2.49700
Light Recon, 0, -1, 0, 2.36266
Light Recon, 0, -1, 0, 2.31965
Light Recon, 0, -1, 0, 2.29807
Light Recon, 0, -1, 0, 2.32387
Light Recon, 0, -1, 0, 2.44394
Light Recon, 0, -1, 0, 2.31443
Light Recon, 0, -1, 0, 2.41246
Light Recon, 0, -1, 0, 2.46302
Light Recon, 0, -1, 0, 2.31873
Light Recon, 0, -1, 0, 2.37753
Light Recon, 0, -1, 0, 2.43336
Light Recon, 0, -1, 0, 2.28053
Light Recon, 0, -1, 0, 2.32860
Light Recon, 0, -1, 0, 2.31355
Light Recon, 0, -1, 0, 2.34682
Light Recon, 0, -1, 0, 2.40305
Light Recon, 0, -1, 0, 2.33466
Light Recon, 0, -1, 0, 2.41609
Light Recon, 0, -1, 0, 2.30673
Light Recon, 0, -1, 0, 2.41601
Light Recon, 0, -1, 0, 2.41625
Light Recon, 0, -1, 0, 2.46772
Light Recon, 0, -1, 0, 2.45889
Light Recon, 0, -1, 0, 2.41301
Light Recon, 0, -1, 0, 2.36366
Light Recon, 0, -1, 0, 2.37801
Light Recon, 0, -1, 0, 2.31718
Light Recon, 0, -1, 0, 2.28555
Light Recon, 0, -1, 0, 2.47677
Light Recon, 0, -1, 0, 2.32382
Light Recon, 0, -1, 0, 2.42449
Light Recon, 0, -1, 0, 2.39795
Light Recon, 0, -1, 0, 2.42144
Light Recon, 0, -1, 0, 2.39933
Light Recon, 0, -1, 0, 2.31932
Light Recon, 0, -1, 0, 2.28786
Light Recon, 0, -1, 0, 2.32076
Light Recon, 0, -1, 0, 2.34210
Light Recon, 0, -1, 0, 2.36904
Light Recon, 0, -1, 0, 2.38406
Light Recon, 0, -1, 0, 2.35612
Light Recon, 0, -1, 0, 2.40307
Light Recon, 0, -1, 0, 2.33808
Light Recon, 0, -1, 0, 2.33466
Light Recon, 0, -1, 0, 2.41811
Light Recon, 0, -1, 0, 2.42384
Light Recon, 0, -1, 0, 2.30884
Light Recon, 0, -1, 0, 2.33378
Light Recon, 0, -1, 0, 2.41146
Light Recon, 0, -1, 0, 2.33321
Light Recon, 0, -1, 0, 2.38343
Light Recon, 0, -1, 0, 2.33203
Light Recon, 0, -1, 0, 2.58512
Light Recon, 0, -1, 0, 2.37390
Light Recon, 0, -1, 0, 2.37095
Light Recon, 0, -1, 0, 2.35103
Light Recon, 0, -1, 0, 2.48705
Light Recon, 0, -1, 0, 2.40971
Light Recon, 0, -1, 0, 2.30374
Light Recon, 0, -1, 0, 2.33696
Light Recon, 0, -1, 0, 2.29747
Light Recon, 0, -1, 0, 2.36775
Light Recon, 0, -1, 0, 2.42283
Light Recon, 0, -1, 0, 2.39631
Light Recon, 0, -1, 0, 2.47663
Light Recon, 0, -1, 0, 2.43255
Light Recon, 0, -1, 0, 2.35184
Light Recon, 0, -1, 0, 2.37925
Light Recon, 0, -1, 0, 2.25802
Light Recon, 0, -1, 0, 2.41853
Light Recon, 0, -1, 0, 2.27944
Light Recon, 0, -1, 0, 2.34846
Light Recon, 0, -1, 0, 2.33303
Light Recon, 0, -1, 0, 2.39165
Light Recon, 0, -1, 0, 2.34016
Light Recon, 0, -1, 0, 2.30927
Light Recon, 0, -1, 0, 2.43891
Light Recon, 0, -1, 0, 2.38362
Light Recon, 0, -1, 0, 2.39741
Light Recon, 0, -1, 0, 2.39385
Light Recon, 0, -1, 0, 2.33467
Light Recon, 0, -1, 0, 2.30364
Light Recon, 0, -1, 0, 2.41874
Light Recon, 0, -1, 0, 2.42061
Light Recon, 0, -1, 0, 2.44173
Light Recon, 0, -1, 0, 2.38681
Light Recon, 0, -1, 0, 2.35519
Light Recon, 0, -1, 0, 2.33119
Light Recon, 0, -1, 0, 2.34908
Light Recon, 0, -1, 0, 2.37965
Light Recon, 0, -1, 0, 2.31567
Light Recon, 0, -1, 0, 2.74295
Light Recon, 0, -1, 0, 2.33735
Light Recon, 0, -1, 0, 2.39931
Light Recon, 0, -1, 0, 2.39596
Light Recon, 0, -1, 0, 2.33461
Light Recon, 0, -1, 0, 2.37216
Light Recon, 0, -1, 0, 2.35492
Light Recon, 0, -1, 0, 2.40564
Light Recon, 0, -1, 0, 2.36195
Light Recon, 0, -1, 0, 2.41098
Light Recon, 0, -1, 0, 2.34565
Light Recon, 0, -1, 0, 2.31869
Light Recon, 0, -1, 0, 2.28580
