TIMESTAMP        home1-RQ         home1-RD         home1-WR         work-RQ          work-RD          work-WR          scratch-RQ       scratch-RD       scratch-WR       
1481768301        333701           3709601339        2117592          623319            182536590793     8495429945        405756           160963383561      29008759685      
1481768303        333703           3709601339        2117592          623319            182536590793     8495429945        405805           160963387549      29008761814      
1481768304        333703           3709601339        2117592          623319            182536590793     8495429945        405854           160963391537      29008763944      
1481768305        333703           3709601339        2117592          623319            182536590793     8495429945        405903           160963395525      29008766076      
1481768306        333703           3709601339        2117592          623319            182536590793     8495429945        405952           160963399513      29008768206      
1481768307        333703           3709601339        2117592          623319            182536590793     8495429945        406001           160963403501      29008770336      
1481768308        333703           3709601339        2117592          623319            182536590793     8495429945        406050           160963407493      29008772468      
1481768309        333703           3709601339        2117592          623319            182536590793     8495429945        406099           160963411485      29008774599      
1481768310        333703           3709601339        2117592          623319            182536590793     8495429945        406148           160963415477      29008776730      
1481768312        333705           3709601339        2117592          623319            182536590793     8495429945        406197           160963419469      29008778861      
1481768313        333705           3709601339        2117592          623319            182536590793     8495429945        406246           160963423461      29008780993      
1481768314        333705           3709601339        2117592          623319            182536590793     8495429945        406295           160963427453      29008783124      
1481768315        333705           3709601339        2117592          623319            182536590793     8495429945        406344           160963431445      29008785256      
1481768316        333705           3709601339        2117592          623319            182536590793     8495429945        406393           160963435437      29008787387      
1481768317        333705           3709601339        2117592          623319            182536590793     8495429945        406442           160963439429      29008789518      
1481768318        333705           3709601339        2117592          623319            182536590793     8495429945        406491           160963443421      29008791649      
1481768319        333705           3709601339        2117592          623319            182536590793     8495429945        406540           160963447413      29008793782      
1481768321        333705           3709601339        2117592          623319            182536590793     8495429945        406589           160963451405      29008795913      
1481768322        333707           3709601339        2117592          623319            182536590793     8495429945        406638           160963455397      29008798043      
1481768323        333707           3709601339        2117592          623319            182536590793     8495429945        406687           160963459389      29008800174      
1481768324        333707           3709601339        2117592          623319            182536590793     8495429945        406736           160963463381      29008802305      
1481768325        333725           3709609867        2117592          623319            182536590793     8495429945        406814           160963487221      29008809393      
1481768326        333727           3709609867        2117592          623319            182536590793     8495429945        406879           160963511057      29008816481      
1481768329        333727           3709609867        2117592          623319            182536590793     8495429945        406980           160963536277      29008823568      
1481768330        333727           3709609867        2117592          623319            182536590793     8495429945        407130           161315147557      29008830654      
1481768331        333727           3709609867        2117592          623319            182536590793     8495429945        407194           161336142913      29008837744      
1481768334        333737           3709609867        2117592          623320            182536590793     8495429945        407262           161411664221      29008844831      
1481768335        333737           3709609867        2117592          623320            182536590793     8495429945        407326           161449436793      29008851919      
1481768336        333737           3709609867        2117592          623320            182536590793     8495429945        407390           161495597949      29008859000      
1481768337        333737           3709609867        2117592          623320            182536590793     8495429945        407456           161537564825      29008866089      
1481768338        333737           3709609867        2117592          623320            182536590793     8495429945        407528           161566948789      29008873177      
1481768339        333737           3709609867        2117592          623320            182536590793     8495429945        407592           161617304273      29008880264      
1481768340        333737           3709609867        2117592          623320            182536590793     8495429945        407656           161650882541      29008887351      
1481768342        333741           3709609867        2117592          623320            182536590793     8495429945        407720           161692849417      29008894438      
1481768343        333741           3709609867        2117592          623320            182536590793     8495429945        407784           161734816293      29008901527      
1481768344        333741           3709609867        2117592          623320            182536590793     8495429945        407858           161785171777      29008908611      
1481768345        333741           3709609867        2117592          623320            182536590793     8495429945        407922           161822944349      29008915699      
1481768346        333741           3709609867        2117592          623320            182536590793     8495429945        407986           161869105529      29008922785      
1481768347        333741           3709609867        2117592          623320            182536590793     8495429945        408050           161911072405      29008929872      
1481768348        333741           3709609867        2117592          623320            182536590793     8495429945        408122           161923679153      29008936958      
1481768349        333741           3709609867        2117592          623320            182536590793     8495429945        408186           161953063117      29008944046      
1481768351        333741           3709609867        2117592          623320            182536590793     8495429945        408250           161969864169      29008951135      
1481768352        333745           3709609867        2117592          623320            182536590793     8495429945        408314           162007636741      29008958222      
1481768353        333745           3709609867        2117592          623320            182536590793     8495429945        408378           162045409313      29008965309      
1481768354        333745           3709609867        2117592          623320            182536590793     8495429945        408452           162087376177      29008972394      
1481768355        333745           3709609867        2117592          623320            182536590793     8495429945        408516           162137731661      29008979481      
1481768356        333745           3709609867        2117592          623320            182536590793     8495429945        408580           162192281449      29008986568      
1481768357        333745           3709609867        2117592          623320            182536590793     8495429945        408644           162230054021      29008993656      
1481768358        333745           3709609867        2117592          623321            182536590793     8495429945        408714           162301381013      29009000736      
1481768360        333745           3709609867        2117592          623321            182536590793     8495429945        408778           162339153585      29009007823      
1481768361        333745           3709609867        2117592          623321            182536590793     8495429945        408842           162393703373      29009014909      
1481768362        333749           3709609867        2117592          623321            182536590793     8495429945        408908           162427281641      29009021996      
1481768363        333749           3709609867        2117592          623321            182536590793     8495429945        408972           162481831429      29009029082      
1481768364        333749           3709609867        2117592          623321            182536590793     8495429945        409044           162527992609      29009036170      
1481768365        333749           3709609867        2117592          623321            182536590793     8495429945        409108           162565765181      29009043257      
1481768366        333749           3709609867        2117592          623321            182536590793     8495429945        409172           162607732057      29009050344      
1481768370        333749           3709609867        2117592          623321            182536590793     8495429945        409242           162754556533      29009057431      
1481768371        333749           3709609867        2117592          623321            182536590793     8495429945        409306           162809106321      29009064517      
1481768372        333753           3709609867        2117592          623321            182536590793     8495429945        409370           162851073197      29009071605      
1481768374        333753           3709609867        2117592          623321            182536590793     8495429945        409444           162926594493      29009078687      
1481768375        333753           3709609867        2117592          623321            182536590793     8495429945        409508           162972755673      29009085774      
1481768376        333753           3709609867        2117592          623321            182536590793     8495429945        409572           163027305461      29009092859      
1481768377        333753           3709609867        2117592          623321            182536590793     8495429945        409636           163077660945      29009099946      
1481768378        333753           3709609867        2117592          623321            182536590793     8495429945        409708           163136405037      29009107033      
1481768379        333753           3709609867        2117592          623321            182536590793     8495429945        409772           163169983305      29009114122      
1481768380        333753           3709609867        2117592          623321            182536590793     8495429945        409836           163190978661      29009121209      
1481768381        333755           3709609867        2117592          623321            182536590793     8495429945        409900           163253917061      29009128296      
1481768383        333757           3709609867        2117592          623321            182536590793     8495429945        409964           163316855461      29009135386      
1481768384        333757           3709609867        2117592          623322            182536590793     8495429945        410038           163337850821      29009142475      
1481768385        333757           3709609867        2117592          623322            182536590793     8495429945        410102           163354651877      29009149563      
1481768386        333757           3709609867        2117592          623322            182536590793     8495429945        410166           163392424453      29009156651      
1481768387        333757           3709609867        2117592          623322            182536590793     8495429945        410230           163426002725      29009163738      
1481768388        333757           3709609867        2117592          623322            182536590793     8495429945        410302           163459580997      29009170826      
1481768389        333757           3709609867        2117592          623322            182536590793     8495429945        410366           163497353573      29009177914      
1481768391        333757           3709609867        2117592          623322            182536590793     8495429945        410430           163535126149      29009185003      
1481768392        333761           3709609867        2117592          623322            182536590793     8495429945        410494           163585481637      29009192091      
1481768393        333761           3709609867        2117592          623322            182536590793     8495429945        410568           163627448517      29009199181      
1481768394        333761           3709609867        2117592          623322            182536590793     8495429945        410632           163677804005      29009206270      
1481768395        333761           3709609867        2117592          623322            182536590793     8495429945        410696           163702993669      29009213357      
1481768397        333761           3709609867        2117592          623322            182536590793     8495429945        410760           163757543461      29009220444      
1481768398        333761           3709609867        2117592          623322            182536590793     8495429945        410824           163795316037      29009227532      
1481768401        333761           3709609867        2117592          623322            182536590793     8495429945        410894           163891808869      29009234620      
1481768402        333765           3709609867        2117592          623322            182536590793     8495429945        410958           163933775749      29009241703      
1481768403        333765           3709609867        2117592          623322            182536590793     8495429945        411022           163975742629      29009248792      
1481768405        333765           3709609867        2117592          623322            182536590793     8495429945        411092           164097401285      29009255880      
1481768407        333765           3709609867        2117592          623322            182536590793     8495429945        411156           164151951077      29009262967      
1481768408        333765           3709609867        2117592          623323            182536590793     8495429945        411220           164193917957      29009270056      
1481768409        333765           3709609867        2117592          623323            182536590793     8495429945        411292           164256856357      29009277144      
1481768411        333765           3709609867        2117592          623323            182536590793     8495429945        411356           164353349189      29009284231      
1481768412        333769           3709609867        2117592          623323            182536590793     8495429945        411420           164403704665      29009291315      
1481768413        333769           3709609867        2117592          623323            182536590793     8495429945        411494           164433088633      29009298402      
1481768415        333769           3709609867        2117592          623323            182536590793     8495429945        411558           164479249817      29009305487      
1481768416        333769           3709609867        2117592          623323            182536590793     8495429945        411622           164529605293      29009312571      
1481768417        333769           3709609867        2117592          623323            182536590793     8495429945        411686           164592543693      29009319658      
1481768418        333769           3709609867        2117592          623323            182536590793     8495429945        411750           164638704877      29009326747      
1481768419        333769           3709609867        2117592          623323            182536590793     8495429945        411822           164672283149      29009333834      
1481768420        333769           3709609867        2117592          623323            182536590793     8495429945        411886           164684889889      29009340918      
1481768421        333769           3709609867        2117592          623323            182536590793     8495429945        411950           164714273857      29009348005      
1481768422        333773           3709609867        2117592          623323            182536590793     8495429945        412014           164747852129      29009355091      
1481768424        333773           3709609867        2117592          623323            182536590793     8495429945        412088           164785624705      29009362180      
1481768425        333773           3709609867        2117592          623323            182536590793     8495429945        412152           164835980193      29009369267      
1481768426        333773           3709609867        2117592          623323            182536590793     8495429945        412216           164882141377      29009376354      
1481768427        333773           3709609867        2117592          623323            182536590793     8495429945        412280           164919913953      29009383441      
1481768428        333773           3709609867        2117592          623323            182536590793     8495429945        412352           164970269429      29009390527      
1481768429        333773           3709609867        2117592          623323            182536590793     8495429945        412416           165008042005      29009397615      
1481768430        333773           3709609867        2117592          623323            182536590793     8495429945        412480           165066786101      29009404703      
1481768432        333777           3709609867        2117592          623323            182536590793     8495429945        412544           165112947285      29009411790      
1481768433        333777           3709609867        2117592          623324            182536590793     8495429945        412608           165163302773      29009418877      
1481768434        333777           3709609867        2117592          623324            182536590793     8495429945        412678           165209463957      29009425962      
1481768435        333777           3709609867        2117592          623324            182536590793     8495429945        412742           165259819445      29009433050      
1481768436        333777           3709609867        2117592          623324            182536590793     8495429945        412806           165305980605      29009440132      
1481768437        333777           3709609867        2117592          623324            182536590793     8495429945        412870           165352141789      29009447219      
1481768438        333777           3709609867        2117592          623324            182536590793     8495429945        412940           165410885885      29009454306      
1481768441        333777           3709609867        2117592          623324            182536590793     8495429945        413004           165540933149      29009461393      
1481768442        333781           3709609867        2117592          623324            182536590793     8495429945        413068           165582900029      29009468480      
1481768443        333781           3709609867        2117592          623324            182536590793     8495429945        413138           165620672605      29009475567      
1481768446        333781           3709609867        2117592          623324            182536590793     8495429945        413202           165729748349      29009482653      
1481768447        333781           3709609867        2117592          623324            182536590793     8495429945        413266           165784298141      29009489740      
1481768448        333781           3709609867        2117592          623324            182536590793     8495429945        413340           165834653629      29009496829      
1481768451        333781           3709609867        2117592          623324            182536590793     8495429945        413404           165931146461      29009503918      
1481768452        333785           3709609867        2117592          623324            182536590793     8495429945        413468           165994084861      29009511003      
1481768453        333785           3709609867        2117592          623324            182536590793     8495429945        413532           166040246045      29009518089      
1481768454        333785           3709609867        2117592          623324            182536590793     8495429945        413604           166078018621      29009525176      
1481768455        333785           3709609867        2117592          623324            182536590793     8495429945        413670           166161928541      29009532262      
1481768456        333785           3709609867        2117592          623324            182536590793     8495429945        413734           166187118205      29009539349      
1481768457        333785           3709609867        2117592          623324            182536590793     8495429945        413798           166224890781      29009546437      
1481768458        333785           3709609867        2117592          623325            182536590793     8495429945        413872           166279440573      29009553522      
1481768460        333785           3709609867        2117592          623325            182536590793     8495429945        413936           166308824541      29009560608      
1481768461        333785           3709609867        2117592          623325            182536590793     8495429945        414000           166329819901      29009567695      
1481768462        333789           3709609867        2117592          623325            182536590793     8495429945        414064           166363398173      29009574783      
1481768463        333789           3709609867        2117592          623325            182536590793     8495429945        414128           166392782141      29009581871      
1481768464        333789           3709609867        2117592          623325            182536590793     8495429945        414200           166443137629      29009588959      
