time              msgs_alloc        msgs_max          errors            send_count        recv_count        route_count       drop_count        send_length       recv_length       route_length      drop_length      
1481768295        0                 1056              0                 34376524          34400509          0                 109               249655222534      37919528308       0                 22224            
1481768296        0                 1056              0                 34376585          34400567          0                 109               249655247910      37919552300       0                 22224            
1481768298        0                 1056              0                 34376655          34400634          0                 109               249655277156      37919577676       0                 22224            
1481768299        0                 1056              0                 34376714          34400692          0                 109               249655301820      37919601188       0                 22224            
1481768300        0                 1056              0                 34376772          34400748          0                 109               249655326156      37919624092       0                 22224            
1481768301        0                 1056              0                 34376829          34400803          0                 109               249655350300      37919646636       0                 22224            
1481768303        0                 1056              0                 34376917          34400889          0                 109               249655388104      37919677812       0                 22224            
1481768304        0                 1056              0                 34376983          34400953          0                 109               249655412632      37919701572       0                 22224            
1481768305        0                 1056              0                 34377041          34401009          0                 109               249655436776      37919724196       0                 22224            
1481768306        0                 1056              0                 34377098          34401064          0                 109               249655460920      37919746740       0                 22224            
1481768307        0                 1056              0                 34377161          34401125          0                 109               249655487588      37919770676       0                 22224            
1481768308        0                 1056              0                 34377234          34401196          0                 109               249655517548      37919797316       0                 22224            
1481768309        0                 1056              0                 34377299          34401259          0                 109               249655544600      37919821908       0                 22224            
1481768311        0                 1056              0                 34377358          34401316          0                 109               249655569128      37919845108       0                 22224            
1481768312        0                 1056              0                 34377418          34401374          0                 109               249655593848      37919868668       0                 22224            
1481768313        0                 1056              0                 34377494          34401448          0                 109               249655623944      37919895124       0                 22224            
1481768314        0                 1056              0                 34377563          34401515          0                 109               249655653136      37919920452       0                 22224            
1481768315        0                 1056              0                 34377620          34401570          0                 109               249655677280      37919942996       0                 22224            
1481768316        0                 1056              0                 34377693          34401641          0                 109               249655704912      37919969052       0                 22224            
1481768317        0                 1056              0                 34377760          34401706          0                 109               249655732348      37919994300       0                 22224            
1481768318        0                 1056              0                 34377828          34401771          0                 109               249655761212      37920019020       0                 22224            
1481768320        0                 1056              0                 34377893          34401834          0                 109               249655788400      37920043732       0                 22224            
1481768321        0                 1056              0                 34377958          34401898          0                 109               249655815260      37920068300       0                 22224            
1481768322        0                 1056              0                 34378034          34401972          0                 109               249655847168      37920095380       0                 22224            
1481768323        0                 1056              0                 34378109          34402045          0                 109               249655878488      37920122932       0                 22224            
1481768324        0                 1056              0                 34378170          34402104          0                 109               249655903400      37920146788       0                 22224            
1481768325        0                 1056              0                 34378306          34402238          0                 109               249655962832      37921258700       0                 22224            
1481768326        0                 1056              0                 34378483          34402413          0                 109               249656020376      37922374428       0                 22224            
1481768329        0                 1056              0                 34378843          34402772          0                 109               249656182213      37925918748       0                 22224            
1481768330        0                 1056              0                 34379257          34403186          0                 109               249656317853      37955577684       0                 22224            
1481768331        0                 1056              0                 34379438          34403365          0                 109               249656375221      38010162532       0                 22224            
1481768334        0                 1056              0                 34379714          34403627          0                 109               249656480395      38094117772       0                 22224            
1481768335        0                 1056              0                 34379868          34403779          0                 109               249656531227      38137154532       0                 22224            
1481768336        0                 1056              0                 34380028          34403937          0                 109               249656583419      38182289900       0                 22224            
1481768337        0                 1056              0                 34380179          34404086          0                 109               249656633883      38222180756       0                 22224            
1481768338        0                 1056              0                 34380344          34404249          0                 109               249656701824      38258929428       0                 22224            
1481768339        0                 1056              0                 34380500          34404407          0                 109               249656765376      38297773620       0                 22224            
1481768341        0                 1056              0                 34380666          34404571          0                 109               249656819136      38347104236       0                 22224            
1481768342        0                 1056              0                 34381820          34405723          0                 109               249657093552      38381944700       0                 22224            
1481768343        0                 1056              0                 34381992          34405894          0                 109               249657157164      38424986796       0                 22224            
1481768344        0                 1056              0                 34382149          34406050          0                 109               249657215024      38465927484       0                 22224            
1481768345        0                 1056              0                 34382296          34406197          0                 109               249657276592      38500575092       0                 22224            
1481768346        0                 1056              0                 34382445          34406344          0                 109               249657326152      38540465284       0                 22224            
1481768348        0                 1056              0                 34382615          34406512          0                 109               249657382648      38586651492       0                 22224            
1481768349        0                 1056              0                 34382743          34406644          0                 109               249657432180      38616052956       0                 22224            
1481768350        0                 1056              0                 34382862          34406765          0                 109               249657486460      38636015388       0                 22224            
1481768351        0                 1056              0                 34383004          34406900          0                 109               249657548444      38662272332       0                 22224            
1481768352        0                 1056              0                 34383132          34407026          0                 109               249657592828      38690624084       0                 22224            
1481768353        0                 1056              0                 34383276          34407168          0                 109               249657643396      38722125692       0                 22224            
1481768354        0                 1056              0                 34383442          34407333          0                 109               249657703264      38767262812       0                 22224            
1481768355        0                 1056              0                 34383611          34407502          0                 109               249657770232      38812400668       0                 22224            
1481768357        0                 1056              0                 34383755          34407645          0                 109               249657824836      38847047372       0                 22224            
1481768358        0                 1056              0                 34383923          34407811          0                 109               249657881484      38890088724       0                 22224            
1481768359        0                 1056              0                 34384096          34407984          0                 109               249657949324      38936276212       0                 22224            
1481768360        0                 1056              0                 34384271          34408159          0                 109               249658017750      38984560996       0                 22224            
1481768361        0                 1056              0                 34384416          34408302          0                 109               249658066750      39021304924       0                 22224            
1481768362        0                 1056              0                 34384560          34408446          0                 109               249658114654      39060145780       0                 22224            
1481768363        0                 1056              0                 34384754          34408643          0                 109               249658228054      39105289596       0                 22224            
1481768364        0                 1056              0                 34384936          34408826          0                 109               249658304058      39152527828       0                 22224            
1481768366        0                 1056              0                 34385089          34408978          0                 109               249658360806      39191370732       0                 22224            
1481768367        0                 1056              0                 34386246          34410136          0                 109               249658635334      39231455140       0                 22224            
1481768370        0                 1056              0                 34386521          34410406          0                 109               249658736079      39324847876       0                 22224            
1481768371        0                 1056              0                 34386675          34410562          0                 109               249658793259      39364740380       0                 22224            
1481768372        0                 1056              0                 34386822          34410707          0                 109               249658842227      39402533276       0                 22224            
1481768374        0                 1056              0                 34387037          34410929          0                 109               249658926527      39462363012       0                 22224            
1481768375        0                 1056              0                 34387185          34411069          0                 109               249658977359      39499105916       0                 22224            
1481768376        0                 1056              0                 34387344          34411226          0                 109               249659029255      39543192668       0                 22224            
1481768377        0                 1056              0                 34387493          34411374          0                 109               249659078415      39582034836       0                 22224            
1481768378        0                 1056              0                 34387659          34411539          0                 109               249659140144      39622977916       0                 22224            
1481768379        0                 1056              0                 34387796          34411683          0                 109               249659197217      39655527748       0                 22224            
1481768380        0                 1056              0                 34387972          34411856          0                 109               249659260150      39703812124       0                 22224            
1481768382        0                 1056              0                 34388144          34412020          0                 109               249659316838      39753142740       0                 22224            
